# PORT_M1_SPEC.md §3 vol layer V1/V2 + CC-M1-1(A) + D-054 SANE mids (spec_sha16=b84832556267e703)
# params_hash=9249e6e164e637222cf009ebe366844717b544b4e33876e84bf42e7c45150767
# the LAST row with is_frozen_candidate=1 per (asset,segment,target) is the FROZEN coefficient vector exported to M1.B (fit through 2024-12-31)
# beta_log_context is empty for HG (no context series)
asset	segment	target	refit_month	n_train	n_predict	mean_log_target	cal_persistence_log	cal_atr_log	is_frozen_candidate	beta_const	beta_log_rv1	beta_log_rv5	beta_log_rv22	beta_log_parkinson1	beta_log_gk1	beta_log_rs1	beta_log1p_jump1	beta_log_context	beta_dow_TUE	beta_dow_WED	beta_dow_THU	beta_dow_FRI
HG	SESSION	SIGMA	2022-10	430	21	7.390599	0.000651	-0.304329	1	1.831328	0.197976	0.164652	-0.029729	0.361760	-0.424812	0.149895	-0.002431		0.031151	0.030662	0.037077	0.060199
HG	SESSION	SIGMA	2022-11	451	22	7.390491	0.000442	-0.302458	1	1.850916	0.198169	0.163271	-0.029035	0.339173	-0.385644	0.131106	-0.002129		0.030680	0.029142	0.042404	0.056323
HG	SESSION	SIGMA	2022-12	473	21	7.392112	0.000819	-0.303226	1	1.897093	0.189908	0.158808	-0.026926	0.332548	-0.369213	0.137198	-0.002676		0.029137	0.030962	0.036574	0.058030
HG	SESSION	SIGMA	2023-01	494	21	7.384834	0.000181	-0.306088	1	1.836602	0.190207	0.163399	-0.025450	0.352572	-0.416350	0.159074	-0.002363		0.033869	0.031407	0.032728	0.059012
HG	SESSION	SIGMA	2023-02	515	20	7.383124	0.000278	-0.301681	1	1.847081	0.183532	0.161791	-0.022980	0.265866	-0.211788	0.050215	-0.001961		0.035717	0.031778	0.037697	0.058696
HG	SESSION	SIGMA	2023-03	535	23	7.379633	0.000300	-0.300900	1	1.839636	0.168302	0.169643	-0.021795	0.264336	-0.185621	0.037656	-0.001586		0.046908	0.035128	0.044472	0.063779
HG	SESSION	SIGMA	2023-04	558	19	7.378392	0.000364	-0.300699	1	1.884075	0.172121	0.168870	-0.023487	0.240267	-0.154575	0.022345	-0.001409		0.036665	0.030488	0.035224	0.058105
HG	SESSION	SIGMA	2023-05	577	23	7.369751	0.000199	-0.302844	1	1.818469	0.173566	0.176330	-0.023935	0.254058	-0.187170	0.032235	-0.001032		0.038780	0.032137	0.036580	0.060434
HG	SESSION	SIGMA	2023-06	600	22	7.361742	0.000045	-0.302526	1	1.665338	0.183597	0.170444	-0.011590	0.244967	-0.198201	0.038807	-0.000556		0.040522	0.034510	0.042210	0.061155
HG	SESSION	SIGMA	2023-07	622	21	7.351516	-0.000199	-0.302597	1	1.477704	0.185932	0.170299	-0.001092	0.248679	-0.198167	0.035094	-0.000768		0.041146	0.034006	0.041075	0.060951
HG	SESSION	SIGMA	2023-08	643	23	7.339264	0.000139	-0.302898	1	1.275905	0.182936	0.177306	0.009647	0.208465	-0.134438	0.009167	-0.000651		0.033809	0.031638	0.041740	0.054003
HG	SESSION	SIGMA	2023-09	666	21	7.328268	-0.000376	-0.304535	1	1.104333	0.183916	0.176695	0.020767	0.185106	-0.098834	-0.002802	-0.000959		0.036458	0.028239	0.040314	0.055717
HG	SESSION	SIGMA	2023-10	687	22	7.315066	-0.000175	-0.303472	1	0.982693	0.186781	0.183458	0.024429	0.165237	-0.077910	-0.014230	-0.001250		0.036979	0.030205	0.049967	0.054540
HG	SESSION	SIGMA	2023-11	709	22	7.304851	-0.000401	-0.301493	1	0.897505	0.188125	0.182342	0.031730	0.174342	-0.097472	-0.006697	-0.001676		0.036879	0.027755	0.046582	0.052807
HG	SESSION	SIGMA	2023-12	731	20	7.290901	-0.000415	-0.301474	1	0.774226	0.189609	0.183500	0.038813	0.181947	-0.111667	-0.002877	-0.001713		0.037021	0.028351	0.045159	0.053251
HG	SESSION	SIGMA	2024-01	751	22	7.280244	-0.000501	-0.301944	1	0.674410	0.190562	0.181554	0.046966	0.172529	-0.097539	-0.008601	-0.001804		0.036919	0.031310	0.046386	0.055510
HG	SESSION	SIGMA	2024-02	773	21	7.267502	-0.000098	-0.300526	1	0.619237	0.189466	0.180850	0.051158	0.167770	-0.082211	-0.016807	-0.001922		0.041075	0.036472	0.047966	0.059330
HG	SESSION	SIGMA	2024-03	794	20	7.253806	-0.000616	-0.300463	1	0.509618	0.191281	0.179080	0.057996	0.153156	-0.065285	-0.018121	-0.002162		0.043233	0.040147	0.049592	0.061655
HG	SESSION	SIGMA	2024-04	814	22	7.245617	-0.000235	-0.297023	1	0.547126	0.188874	0.179979	0.055364	0.170629	-0.096231	-0.001804	-0.002160		0.047691	0.044057	0.054097	0.066140
HG	SESSION	SIGMA	2024-05	836	23	7.248753	0.000373	-0.289941	1	0.612022	0.178759	0.192794	0.045855	0.150216	-0.059621	-0.012806	-0.001973		0.040086	0.039336	0.048682	0.063933
HG	SESSION	SIGMA	2024-06	859	20	7.258053	0.000477	-0.288909	1	0.608994	0.182845	0.178791	0.048751	0.181018	-0.096614	0.007185	-0.001499		0.048123	0.045316	0.051136	0.065451
HG	SESSION	SIGMA	2024-07	879	23	7.261170	0.000139	-0.293591	1	0.642305	0.180818	0.182714	0.044469	0.200117	-0.153952	0.045573	-0.001565		0.050469	0.046631	0.053183	0.066394
HG	SESSION	SIGMA	2024-08	902	22	7.262425	0.000220	-0.295237	1	0.644986	0.181710	0.183369	0.045388	0.212224	-0.183133	0.057763	-0.001811		0.048897	0.047421	0.051936	0.066433
HG	SESSION	SIGMA	2024-09	924	21	7.262629	-0.000040	-0.296197	1	0.651196	0.183207	0.181243	0.045578	0.218537	-0.192973	0.061535	-0.001774		0.046447	0.044847	0.049671	0.063492
HG	SESSION	SIGMA	2024-10	945	23	7.263238	0.001118	-0.295084	1	0.654884	0.194878	0.178536	0.041650	0.204382	-0.175259	0.047848	-0.001837		0.043564	0.042857	0.048161	0.059496
HG	SESSION	SIGMA	2024-11	968	21	7.264610	0.000058	-0.297087	1	0.695064	0.187723	0.182504	0.043218	0.205062	-0.179594	0.049641	-0.002021		0.040591	0.038282	0.045039	0.055330
HG	SESSION	SIGMA	2024-12	989	21	7.264178	-0.000237	-0.298518	1	0.700809	0.187274	0.179776	0.045216	0.192273	-0.158671	0.042932	-0.001984		0.039973	0.038310	0.043080	0.056729
HG	SESSION	SIGMA	2025-01	1010	22	7.258749	-0.000165	-0.299433	1	0.683016	0.187557	0.181528	0.046896	0.215947	-0.209872	0.065487	-0.001924		0.038551	0.039012	0.043107	0.054087
HG	SESSION	SIGMA	2025-02	1032	20	7.258298	-0.000023	-0.295471	0	0.723014	0.181627	0.182814	0.046083	0.210267	-0.197713	0.064916	-0.001707		0.031744	0.033727	0.035890	0.050169
HG	SESSION	SIGMA	2025-03	1052	21	7.261573	0.000155	-0.293423	0	0.731427	0.178947	0.185753	0.047520	0.209145	-0.196227	0.060031	-0.001723		0.033197	0.032503	0.037216	0.049320
HG	SESSION	SIGMA	2025-04	1073	21	7.267387	0.000550	-0.292749	0	0.708709	0.178535	0.184647	0.049588	0.185943	-0.141542	0.030859	-0.001893		0.031621	0.034569	0.034860	0.047728
HG	SESSION	SIGMA	2025-05	1094	22	7.280817	0.000752	-0.291352	0	0.677728	0.194638	0.171769	0.052094	0.162929	-0.079679	-0.015486	-0.001753		0.029727	0.038707	0.034878	0.047648
HG	SESSION	SIGMA	2025-06	1116	21	7.286556	0.000231	-0.295080	0	0.702507	0.197324	0.169265	0.052193	0.143353	-0.053058	-0.027254	-0.001545		0.031269	0.040074	0.038644	0.052145
HG	SESSION	SIGMA	2025-07	1137	23	7.291214	0.000167	-0.295780	0	0.699910	0.191955	0.171954	0.055720	0.129427	-0.027696	-0.039964	-0.001528		0.029247	0.036061	0.038007	0.052897
HG	SESSION	SIGMA	2025-08	1160	21	7.304457	0.001076	-0.292533	0	0.863311	0.183407	0.130744	0.095082	0.152678	-0.073936	-0.018521	-0.001362		0.032842	0.040303	0.028269	0.048259
HG	SESSION	SIGMA	2025-09	1181	22	7.300617	-0.000008	-0.304842	0	1.243938	0.237228	0.109673	0.035210	0.114809	-0.010043	-0.041717	-0.002047		0.035370	0.040958	0.031072	0.048087
HG	SESSION	SIGMA	2025-10	1203	23	7.298273	0.000447	-0.304381	0	1.274267	0.229775	0.116498	0.034302	0.137717	-0.059220	-0.016479	-0.002077		0.036314	0.047018	0.029985	0.046945
HG	SESSION	SIGMA	2025-11	1226	20	7.306619	0.000345	-0.301734	0	1.235894	0.235209	0.116642	0.032881	0.132701	-0.058390	-0.015003	-0.002047		0.034414	0.042966	0.030932	0.046035
HG	SESSION	SIGMA	2025-12	1246	22	7.307798	0.000109	-0.303444	0	1.246575	0.234287	0.117418	0.032296	0.122494	-0.052777	-0.010754	-0.001800		0.034722	0.041634	0.029720	0.047171
HG	TOKYO	RANGE	2022-02	257	20	7.089213	-0.000904	-0.575115	1	1.731767	0.025653	0.208190	0.021374	0.616888	-0.628721	0.285854	-0.000686		-0.106875	-0.082505	-0.095019	-0.087101
HG	TOKYO	RANGE	2022-03	277	23	7.083273	-0.000312	-0.581571	1	1.562502	0.046744	0.186100	0.033103	0.497071	-0.445089	0.229514	-0.003271		-0.133870	-0.134372	-0.088145	-0.077874
HG	TOKYO	RANGE	2022-04	300	20	7.096131	-0.000627	-0.584808	1	1.435420	0.079901	0.156677	0.032562	0.449840	-0.331046	0.176615	-0.003514		-0.151990	-0.135315	-0.104563	-0.086235
HG	TOKYO	RANGE	2022-05	320	22	7.102207	0.001906	-0.578394	1	1.548082	0.080614	0.154320	0.028580	0.412020	-0.275416	0.155341	-0.003852		-0.151173	-0.144434	-0.100145	-0.069852
HG	TOKYO	RANGE	2022-06	342	22	7.111566	-0.000338	-0.575749	1	1.555229	0.080197	0.154096	0.026976	0.373183	-0.204819	0.126020	-0.003356		-0.140039	-0.149002	-0.074657	-0.080712
HG	TOKYO	RANGE	2022-07	364	21	7.119047	-0.000790	-0.570834	1	1.621793	0.092822	0.154224	0.021399	0.405217	-0.341328	0.211379	-0.004709		-0.142880	-0.134500	-0.077229	-0.103820
HG	TOKYO	RANGE	2022-08	385	23	7.142444	-0.000101	-0.558864	1	1.394533	0.091252	0.163717	0.021560	0.418551	-0.323058	0.195023	-0.004625		-0.120255	-0.109641	-0.073412	-0.079201
HG	TOKYO	RANGE	2022-09	408	22	7.142816	-0.000723	-0.556224	1	1.402763	0.091113	0.160556	0.023113	0.267671	-0.073921	0.097701	-0.003986		-0.122070	-0.110787	-0.069336	-0.086334
HG	TOKYO	RANGE	2022-10	430	21	7.138323	-0.001394	-0.556852	1	1.430427	0.087433	0.161534	0.024478	0.194938	0.109406	-0.014349	-0.003245		-0.136623	-0.125812	-0.079090	-0.108488
HG	TOKYO	RANGE	2022-11	451	22	7.134460	0.000110	-0.558637	1	1.501752	0.090135	0.159616	0.023693	0.122971	0.217039	-0.062657	-0.002112		-0.125398	-0.111757	-0.075779	-0.102557
HG	TOKYO	RANGE	2022-12	473	21	7.135000	-0.002251	-0.560453	1	1.506779	0.085997	0.158646	0.020245	0.031393	0.409428	-0.150191	-0.000407		-0.121650	-0.131582	-0.085977	-0.099610
HG	TOKYO	RANGE	2023-01	494	21	7.123958	-0.001253	-0.566993	1	1.476120	0.089299	0.159017	0.021518	-0.013006	0.466917	-0.168355	-0.000407		-0.122105	-0.138364	-0.091636	-0.109241
HG	TOKYO	RANGE	2023-02	515	20	7.118970	0.000073	-0.565793	1	1.481599	0.082362	0.151213	0.032497	-0.022119	0.499599	-0.186181	-0.000036		-0.125362	-0.144948	-0.097350	-0.119141
HG	TOKYO	RANGE	2023-03	535	23	7.111420	-0.001161	-0.568992	1	1.406098	0.084007	0.152900	0.035367	-0.080090	0.605421	-0.235156	-0.000973		-0.135853	-0.130394	-0.087591	-0.120982
HG	TOKYO	RANGE	2023-04	558	19	7.111234	0.000821	-0.567761	1	1.502981	0.088381	0.151136	0.034728	-0.139418	0.687476	-0.273658	-0.000927		-0.158910	-0.139749	-0.095239	-0.122216
HG	TOKYO	RANGE	2023-05	577	23	7.106817	-0.000602	-0.565764	1	1.615093	0.090926	0.148935	0.033263	-0.130291	0.650152	-0.259369	-0.001201		-0.145881	-0.126565	-0.082724	-0.111048
HG	TOKYO	RANGE	2023-06	600	22	7.109374	-0.000611	-0.555072	1	1.886503	0.095827	0.153469	0.020766	-0.137100	0.609783	-0.244517	-0.000571		-0.134160	-0.121954	-0.067959	-0.098569
HG	TOKYO	RANGE	2023-07	622	21	7.105840	-0.000347	-0.548560	1	1.932352	0.095839	0.157038	0.019135	-0.115826	0.553941	-0.219777	-0.000962		-0.120643	-0.122491	-0.066009	-0.087123
HG	TOKYO	RANGE	2023-08	643	23	7.101512	-0.000104	-0.541062	1	2.047302	0.096755	0.159049	0.013139	-0.107228	0.520016	-0.202867	-0.001300		-0.128114	-0.128343	-0.076259	-0.091366
HG	TOKYO	RANGE	2023-09	666	21	7.097189	-0.001152	-0.536119	1	2.084982	0.093242	0.161751	0.011057	-0.104645	0.513868	-0.199786	-0.001079		-0.118317	-0.127812	-0.076373	-0.082318
HG	TOKYO	RANGE	2023-10	687	22	7.090529	-0.000331	-0.528602	1	2.205805	0.086644	0.168614	0.007369	-0.094386	0.483241	-0.189818	-0.000857		-0.113243	-0.137989	-0.071790	-0.078733
HG	TOKYO	RANGE	2023-11	709	22	7.084548	-0.001286	-0.522436	1	2.235299	0.091146	0.167754	0.003909	-0.109659	0.506554	-0.203100	-0.000633		-0.103554	-0.131339	-0.070628	-0.070727
HG	TOKYO	RANGE	2023-12	731	20	7.066636	-0.000729	-0.526301	1	1.892379	0.089748	0.176815	0.014668	-0.109886	0.517447	-0.200422	-0.000823		-0.112347	-0.135364	-0.075993	-0.084244
HG	TOKYO	RANGE	2024-01	751	22	7.052840	-0.001131	-0.529850	1	1.726744	0.093817	0.175334	0.022273	-0.096021	0.468396	-0.161089	-0.000989		-0.113929	-0.130334	-0.081700	-0.089682
HG	TOKYO	RANGE	2024-02	773	21	7.046519	-0.000984	-0.522088	1	1.749335	0.063542	0.187267	0.028889	-0.146322	0.606225	-0.230932	-0.001393		-0.094016	-0.137092	-0.092880	-0.082379
HG	TOKYO	RANGE	2024-03	794	20	7.041255	-0.000995	-0.513692	1	1.787378	0.048167	0.196603	0.028639	-0.167439	0.665518	-0.262048	-0.002393		-0.094854	-0.144075	-0.093522	-0.085238
HG	TOKYO	RANGE	2024-04	814	22	7.034393	-0.000209	-0.508927	1	1.749245	0.051903	0.194673	0.024350	-0.190084	0.723710	-0.289405	-0.002534		-0.084374	-0.132458	-0.072374	-0.070795
HG	TOKYO	RANGE	2024-05	836	23	7.039328	-0.000179	-0.500051	1	1.741707	0.047056	0.204684	0.018428	-0.170186	0.676676	-0.259019	-0.002388		-0.088599	-0.139626	-0.074260	-0.070951
HG	TOKYO	RANGE	2024-06	859	20	7.049056	-0.000084	-0.498580	1	1.643584	0.053208	0.192641	0.021617	-0.142120	0.644736	-0.235773	-0.002859		-0.084641	-0.131516	-0.075847	-0.069170
HG	TOKYO	RANGE	2024-07	879	23	7.050169	0.000062	-0.505225	1	1.720861	0.052894	0.195554	0.016674	-0.114278	0.547910	-0.172946	-0.002734		-0.085526	-0.138446	-0.078321	-0.068299
HG	TOKYO	RANGE	2024-08	902	22	7.049676	0.000267	-0.508581	1	1.751853	0.053803	0.196425	0.015927	-0.102898	0.509797	-0.152744	-0.002279		-0.091134	-0.135681	-0.082821	-0.069130
HG	TOKYO	RANGE	2024-09	924	21	7.051533	-0.000068	-0.507893	1	1.774283	0.056181	0.195063	0.017257	-0.086921	0.484729	-0.149925	-0.002910		-0.091043	-0.137163	-0.083204	-0.071459
HG	TOKYO	RANGE	2024-10	945	23	7.054228	0.001076	-0.504706	1	1.793526	0.059112	0.194791	0.012376	-0.103031	0.526481	-0.173770	-0.003060		-0.087172	-0.132020	-0.078498	-0.074674
HG	TOKYO	RANGE	2024-11	968	21	7.057053	-0.000687	-0.505258	1	1.876243	0.056302	0.185250	0.022538	-0.137129	0.580682	-0.200904	-0.003483		-0.089797	-0.136073	-0.082055	-0.080086
HG	TOKYO	RANGE	2024-12	989	21	7.063526	-0.000319	-0.499847	1	1.862468	0.065289	0.178846	0.022264	-0.124942	0.580667	-0.214695	-0.003594		-0.089906	-0.132502	-0.082465	-0.086743
HG	TOKYO	RANGE	2025-01	1010	22	7.061917	0.000282	-0.496969	1	1.905951	0.057806	0.183819	0.020810	-0.087514	0.509095	-0.178734	-0.003780		-0.089965	-0.132659	-0.087550	-0.093847
HG	TOKYO	RANGE	2025-02	1032	20	7.066922	-0.000043	-0.487593	0	1.961127	0.048842	0.191955	0.021827	-0.096599	0.516711	-0.185439	-0.003980		-0.092606	-0.125629	-0.089099	-0.087379
HG	TOKYO	RANGE	2025-03	1052	21	7.077883	-0.000138	-0.477925	0	1.932840	0.057649	0.177418	0.036220	-0.095165	0.514847	-0.197625	-0.003465		-0.093151	-0.123131	-0.091692	-0.083478
HG	TOKYO	RANGE	2025-04	1073	21	7.082753	0.000051	-0.478170	0	1.974739	0.057767	0.176725	0.033698	-0.131962	0.595410	-0.241649	-0.003909		-0.093196	-0.108548	-0.091794	-0.083806
HG	TOKYO	RANGE	2025-05	1094	22	7.095461	0.000608	-0.477473	0	1.824076	0.047317	0.176631	0.045998	-0.112976	0.600698	-0.248001	-0.003938		-0.097213	-0.108606	-0.090604	-0.086526
HG	TOKYO	RANGE	2025-06	1116	21	7.101237	-0.000496	-0.481149	0	1.811879	0.052560	0.171391	0.053339	-0.119525	0.598063	-0.250783	-0.004356		-0.092274	-0.104531	-0.082088	-0.084565
HG	TOKYO	RANGE	2025-07	1137	23	7.105011	-0.000155	-0.482711	0	1.816345	0.056551	0.169870	0.054568	-0.116335	0.586525	-0.248626	-0.004997		-0.095772	-0.107707	-0.088260	-0.086773
HG	TOKYO	RANGE	2025-08	1160	21	7.113902	0.001424	-0.483761	0	1.687506	0.050815	0.162891	0.060450	-0.082821	0.571891	-0.236301	-0.005313		-0.096630	-0.105109	-0.088053	-0.086453
HG	TOKYO	RANGE	2025-09	1181	22	7.104849	-0.000268	-0.501222	0	1.799318	0.059026	0.169602	0.033534	-0.086696	0.587543	-0.241023	-0.005367		-0.101520	-0.107250	-0.094134	-0.092452
HG	TOKYO	RANGE	2025-10	1203	23	7.100344	-0.000348	-0.502893	0	1.786617	0.059248	0.166002	0.035324	-0.059595	0.544403	-0.220626	-0.005134		-0.101091	-0.104667	-0.090705	-0.092097
HG	TOKYO	RANGE	2025-11	1226	20	7.109975	-0.000048	-0.498961	0	1.730864	0.062518	0.170898	0.029410	-0.045428	0.514152	-0.200453	-0.004932		-0.100622	-0.104966	-0.087679	-0.096915
HG	TOKYO	RANGE	2025-12	1246	22	7.115422	0.000585	-0.496431	0	1.718712	0.056167	0.177663	0.032630	-0.018286	0.444732	-0.163348	-0.004819		-0.098187	-0.100128	-0.086908	-0.096814
HG	TOKYO	SIGMA	2022-02	257	20	6.677858	-0.000176	-0.981406	1	0.833141	0.030217	0.286194	-0.004649	0.116752	0.153254	-0.039176	0.002740		-0.131577	-0.081984	-0.135458	-0.059623
HG	TOKYO	SIGMA	2022-03	277	23	6.675865	0.000741	-0.984417	1	0.726331	0.028605	0.285199	-0.001695	0.076665	0.223096	-0.053596	0.001568		-0.140513	-0.106955	-0.110633	-0.055564
HG	TOKYO	SIGMA	2022-04	300	20	6.686332	0.000126	-0.990298	1	0.688482	0.044410	0.264214	0.000285	0.169855	0.102969	-0.013289	0.000946		-0.145627	-0.113245	-0.114112	-0.064329
HG	TOKYO	SIGMA	2022-05	320	22	6.683256	0.002576	-0.992992	1	0.758912	0.044691	0.265715	-0.004956	0.132095	0.164991	-0.041060	0.001172		-0.144659	-0.119183	-0.108277	-0.050467
HG	TOKYO	SIGMA	2022-06	342	22	6.689387	0.000118	-0.993746	1	0.783342	0.044360	0.265978	-0.004814	0.140839	0.139549	-0.027661	0.001140		-0.136831	-0.123808	-0.104877	-0.052213
HG	TOKYO	SIGMA	2022-07	364	21	6.696550	0.000763	-0.989386	1	0.776077	0.048637	0.267067	-0.008368	0.191399	0.041208	0.021128	0.000299		-0.146415	-0.132162	-0.116488	-0.069828
HG	TOKYO	SIGMA	2022-08	385	23	6.715082	0.000696	-0.982354	1	0.676694	0.053101	0.267350	-0.005932	0.210151	0.010692	0.034822	-0.000772		-0.146731	-0.122402	-0.111677	-0.070240
HG	TOKYO	SIGMA	2022-09	408	22	6.715733	0.000127	-0.979654	1	0.687741	0.055443	0.262766	-0.002936	0.194608	0.024517	0.034493	-0.000544		-0.150965	-0.129499	-0.119197	-0.081502
HG	TOKYO	SIGMA	2022-10	430	21	6.715313	0.000240	-0.976494	1	0.747169	0.055492	0.263966	-0.004472	0.166402	0.095324	-0.015611	-0.000657		-0.147154	-0.125685	-0.117370	-0.085196
HG	TOKYO	SIGMA	2022-11	451	22	6.715048	0.000652	-0.974919	1	0.783138	0.055165	0.264797	-0.005540	0.172512	0.079183	-0.009161	-0.000702		-0.144359	-0.124327	-0.115716	-0.091238
HG	TOKYO	SIGMA	2022-12	473	21	6.715140	-0.000307	-0.977315	1	0.755355	0.052169	0.263090	-0.005290	0.140615	0.157920	-0.044506	-0.000137		-0.148207	-0.131703	-0.120004	-0.090354
HG	TOKYO	SIGMA	2023-01	494	21	6.706632	-0.000275	-0.981501	1	0.779427	0.049118	0.265350	-0.005140	0.166701	0.122624	-0.037778	0.000022		-0.142138	-0.129303	-0.116601	-0.096450
HG	TOKYO	SIGMA	2023-02	515	20	6.706310	0.000235	-0.975846	1	0.831161	0.045990	0.262081	-0.005376	0.125228	0.215378	-0.084029	0.000651		-0.145053	-0.136706	-0.121361	-0.103755
HG	TOKYO	SIGMA	2023-03	535	23	6.698369	-0.000105	-0.979523	1	0.792410	0.044462	0.264517	-0.004032	0.110735	0.247608	-0.101192	0.000470		-0.141868	-0.132112	-0.120224	-0.101335
HG	TOKYO	SIGMA	2023-04	558	19	6.697973	0.000756	-0.978599	1	0.888867	0.048388	0.261995	-0.006420	0.068415	0.297856	-0.119665	0.000884		-0.159048	-0.142904	-0.131289	-0.105747
HG	TOKYO	SIGMA	2023-05	577	23	6.690955	0.000360	-0.979233	1	0.957395	0.050077	0.262170	-0.008501	0.076566	0.269481	-0.108866	0.000787		-0.152671	-0.137443	-0.124752	-0.098446
HG	TOKYO	SIGMA	2023-06	600	22	6.689962	0.000352	-0.972117	1	1.064067	0.053356	0.262717	-0.012488	0.077503	0.243685	-0.098983	0.000951		-0.144870	-0.130353	-0.112399	-0.092300
HG	TOKYO	SIGMA	2023-07	622	21	6.685428	-0.000019	-0.966671	1	1.120688	0.053808	0.265158	-0.014041	0.095438	0.190798	-0.073784	0.000776		-0.142204	-0.132021	-0.114766	-0.091118
HG	TOKYO	SIGMA	2023-08	643	23	6.678726	0.000492	-0.961580	1	1.175901	0.053235	0.266578	-0.015656	0.098544	0.180095	-0.071717	0.000604		-0.143182	-0.135791	-0.113288	-0.098462
HG	TOKYO	SIGMA	2023-09	666	21	6.673966	-0.000274	-0.957145	1	1.212632	0.053924	0.265725	-0.016086	0.083312	0.204150	-0.084714	0.000641		-0.137390	-0.135354	-0.113473	-0.096717
HG	TOKYO	SIGMA	2023-10	687	22	6.664601	-0.000542	-0.952356	1	1.211948	0.051693	0.268023	-0.015599	0.051910	0.256185	-0.107001	0.000565		-0.131105	-0.133555	-0.105747	-0.092670
HG	TOKYO	SIGMA	2023-11	709	22	6.656001	-0.000380	-0.948836	1	1.167221	0.052756	0.267528	-0.013371	0.065027	0.228349	-0.091744	0.000321		-0.122581	-0.126678	-0.101466	-0.088497
HG	TOKYO	SIGMA	2023-12	731	20	6.639927	-0.000679	-0.950953	1	1.002754	0.051803	0.271121	-0.008215	0.058790	0.242590	-0.091630	0.000041		-0.125653	-0.124277	-0.100735	-0.088730
HG	TOKYO	SIGMA	2024-01	751	22	6.624751	-0.000782	-0.955917	1	0.809229	0.055746	0.268485	0.002996	0.055668	0.238174	-0.080591	-0.000478		-0.125572	-0.126480	-0.096329	-0.085355
HG	TOKYO	SIGMA	2024-02	773	21	6.621556	-0.000903	-0.945129	1	0.901881	0.031218	0.277980	0.002138	-0.021372	0.408040	-0.157990	-0.000276		-0.109127	-0.135194	-0.105103	-0.076793
HG	TOKYO	SIGMA	2024-03	794	20	6.619966	-0.000634	-0.933160	1	0.981446	0.018066	0.291718	0.001664	-0.044252	0.442283	-0.179171	-0.001131		-0.115070	-0.143431	-0.111296	-0.084816
HG	TOKYO	SIGMA	2024-04	814	22	6.613638	-0.000010	-0.927911	1	0.973069	0.024614	0.279491	0.006521	-0.039789	0.422818	-0.163066	-0.000951		-0.109384	-0.132413	-0.091561	-0.071180
HG	TOKYO	SIGMA	2024-05	836	23	6.617385	0.000561	-0.920254	1	0.990895	0.023962	0.280094	0.004303	-0.023958	0.389213	-0.142694	-0.000799		-0.116388	-0.140622	-0.097494	-0.073585
HG	TOKYO	SIGMA	2024-06	859	20	6.626810	0.000470	-0.919127	1	0.908381	0.025548	0.275810	0.005142	-0.017345	0.395482	-0.140157	-0.001127		-0.113308	-0.136213	-0.096883	-0.078008
HG	TOKYO	SIGMA	2024-07	879	23	6.629403	0.000118	-0.924350	1	0.908156	0.025691	0.275335	0.005512	0.002886	0.345767	-0.110618	-0.001188		-0.111519	-0.135243	-0.095177	-0.078095
HG	TOKYO	SIGMA	2024-08	902	22	6.630105	0.000281	-0.926566	1	0.929126	0.026446	0.275816	0.004909	0.024571	0.302827	-0.093432	-0.001091		-0.112449	-0.132155	-0.094391	-0.077616
HG	TOKYO	SIGMA	2024-09	924	21	6.630771	-0.000007	-0.927094	1	0.932171	0.029365	0.273615	0.005510	0.016677	0.315501	-0.100328	-0.001494		-0.114741	-0.133076	-0.094981	-0.081527
HG	TOKYO	SIGMA	2024-10	945	23	6.631729	0.001679	-0.925657	1	0.931155	0.035580	0.276494	-0.001325	0.013678	0.330803	-0.115328	-0.001996		-0.119841	-0.136114	-0.096385	-0.084954
HG	TOKYO	SIGMA	2024-11	968	21	6.635105	-0.000119	-0.925701	1	1.001733	0.035267	0.268133	0.003894	-0.002761	0.355652	-0.127323	-0.001979		-0.121263	-0.136366	-0.097966	-0.087471
HG	TOKYO	SIGMA	2024-12	989	21	6.642989	-0.000039	-0.918925	1	0.968431	0.043903	0.260421	0.008675	-0.005523	0.373896	-0.148723	-0.001761		-0.122935	-0.130863	-0.094126	-0.090431
HG	TOKYO	SIGMA	2025-01	1010	22	6.645500	0.000778	-0.912002	1	0.988258	0.041192	0.260642	0.014641	-0.008849	0.358028	-0.137822	-0.001843		-0.125899	-0.137997	-0.096568	-0.100207
HG	TOKYO	SIGMA	2025-02	1032	20	6.653959	0.000356	-0.899238	0	1.012103	0.026835	0.277129	0.016861	-0.031354	0.384836	-0.154016	-0.001983		-0.124026	-0.129928	-0.096631	-0.089107
HG	TOKYO	SIGMA	2025-03	1052	21	6.667594	0.000217	-0.886948	0	0.963796	0.039674	0.260953	0.031993	-0.012537	0.350959	-0.154257	-0.001427		-0.126281	-0.127112	-0.100507	-0.089266
HG	TOKYO	SIGMA	2025-04	1073	21	6.674059	0.000543	-0.885639	0	0.995999	0.037419	0.259828	0.033246	-0.042741	0.423454	-0.196909	-0.001950		-0.127330	-0.119080	-0.103110	-0.088130
HG	TOKYO	SIGMA	2025-05	1094	22	6.685527	0.000406	-0.886192	0	0.980731	0.029750	0.257569	0.037750	-0.031280	0.429906	-0.202356	-0.002058		-0.129050	-0.123366	-0.099964	-0.091517
