# PORT_M1B_SPEC.md S1.1 OR_EXT ledger (CC-M1-6.1) (spec_sha16=d31f48b59877e44d)
# params_hash=c0fd01c82cf4831599c021524d8cdabcf7a0af758ef8b6b9047750390b514b38
# S1.1 differential vs m1/levels_v3 over EVERY session: adding the OR_EXT family may not perturb any other level, and every new touch must belong to OR_EXT
asset	date8	n_non_orext_rows	n_non_orext_mismatch	n_orext_rows	n_orext_unexpected_keys	n_touches_v3	n_touches_v4	n_orext_touches	verdict
NKD	20240202	222	0	8	0	378	385	7	PASS
NKD	20240205	221	0	8	0	343	348	5	PASS
NKD	20240206	220	0	8	0	350	357	7	PASS
NKD	20240207	221	0	8	0	411	418	7	PASS
NKD	20240208	225	0	8	0	314	321	7	PASS
NKD	20240209	227	0	8	0	470	476	6	PASS
NKD	20240212	214	0	8	0	240	246	6	PASS
NKD	20240213	221	0	8	0	376	383	7	PASS
NKD	20240214	230	0	8	0	341	343	2	PASS
NKD	20240215	224	0	8	0	305	310	5	PASS
NKD	20240216	234	0	8	0	544	556	12	PASS
NKD	20240219	228	0	8	0	189	197	8	PASS
NKD	20240220	218	0	8	0	443	449	6	PASS
NKD	20240221	231	0	8	0	428	440	12	PASS
NKD	20240222	229	0	8	0	330	337	7	PASS
NKD	20240223	225	0	8	0	263	270	7	PASS
NKD	20240226	221	0	8	0	333	337	4	PASS
NKD	20240227	218	0	8	0	296	309	13	PASS
NKD	20240228	211	0	8	0	363	365	2	PASS
NKD	20240229	217	0	8	0	583	586	3	PASS
NKD	20240301	219	0	8	0	217	229	12	PASS
NKD	20240304	228	0	8	0	360	369	9	PASS
NKD	20240305	217	0	8	0	361	367	6	PASS
NKD	20240306	219	0	8	0	418	427	9	PASS
NKD	20240307	235	0	8	0	434	441	7	PASS
NKD	20240308	282	0	8	0	582	587	5	PASS
NKD	20240311	230	0	8	0	338	347	9	PASS
NKD	20240312	233	0	8	0	496	502	6	PASS
NKD	20240313	233	0	8	0	436	441	5	PASS
NKD	20240314	228	0	8	0	419	420	1	PASS
NKD	20240315	229	0	8	0	395	400	5	PASS
NKD	20240318	218	0	8	0	187	193	6	PASS
NKD	20240319	229	0	8	0	523	526	3	PASS
NKD	20240320	228	0	8	0	186	189	3	PASS
NKD	20240321	226	0	8	0	278	286	8	PASS
NKD	20240322	228	0	8	0	351	354	3	PASS
NKD	20240325	220	0	8	0	242	251	9	PASS
NKD	20240326	223	0	8	0	278	283	5	PASS
NKD	20240327	220	0	8	0	362	368	6	PASS
NKD	20240328	225	0	8	0	320	324	4	PASS
NKD	20240401	224	0	8	0	407	408	1	PASS
NKD	20240402	231	0	8	0	427	434	7	PASS
NKD	20240403	227	0	8	0	398	400	2	PASS
NKD	20240404	227	0	8	0	316	319	3	PASS
NKD	20240405	244	0	8	0	354	359	5	PASS
NKD	20240408	227	0	8	0	243	248	5	PASS
NKD	20240409	222	0	8	0	401	403	2	PASS
NKD	20240410	224	0	8	0	413	417	4	PASS
NKD	20240411	229	0	8	0	345	350	5	PASS
NKD	20240412	234	0	8	0	414	416	2	PASS
NKD	20240415	238	0	8	0	448	452	4	PASS
NKD	20240416	237	0	8	0	414	424	10	PASS
NKD	20240417	231	0	8	0	494	495	1	PASS
NKD	20240418	244	0	8	0	495	501	6	PASS
NKD	20240419	229	0	8	0	416	423	7	PASS
NKD	20240422	242	0	8	0	376	383	7	PASS
NKD	20240423	239	0	8	0	262	265	3	PASS
NKD	20240424	227	0	8	0	256	260	4	PASS
NKD	20240425	225	0	8	0	369	373	4	PASS
NKD	20240426	232	0	8	0	354	365	11	PASS
NKD	20240429	226	0	8	0	402	408	6	PASS
NKD	20240430	225	0	8	0	418	423	5	PASS
NKD	20240501	228	0	8	0	485	491	6	PASS
NKD	20240502	238	0	8	0	444	452	8	PASS
NKD	20240503	229	0	8	0	294	297	3	PASS
NKD	20240506	229	0	8	0	186	190	4	PASS
NKD	20240507	224	0	8	0	412	420	8	PASS
NKD	20240508	217	0	8	0	211	211	0	PASS
NKD	20240509	228	0	8	0	296	302	6	PASS
NKD	20240510	225	0	8	0	303	305	2	PASS
NKD	20240513	224	0	8	0	334	339	5	PASS
NKD	20240514	214	0	8	0	306	307	1	PASS
NKD	20240515	224	0	8	0	357	359	2	PASS
NKD	20240516	223	0	8	0	310	314	4	PASS
NKD	20240517	226	0	8	0	239	244	5	PASS
NKD	20240520	215	0	8	0	321	321	0	PASS
NKD	20240521	228	0	8	0	250	255	5	PASS
NKD	20240522	225	0	8	0	400	402	2	PASS
NKD	20240523	218	0	8	0	356	362	6	PASS
NKD	20240524	231	0	8	0	281	283	2	PASS
NKD	20240527	223	0	8	0	179	180	1	PASS
NKD	20240528	215	0	8	0	396	403	7	PASS
NKD	20240529	218	0	8	0	363	371	8	PASS
NKD	20240530	231	0	8	0	338	345	7	PASS
NKD	20240531	229	0	8	0	462	467	5	PASS
NKD	20240603	231	0	8	0	298	302	4	PASS
NKD	20240604	227	0	8	0	332	335	3	PASS
NKD	20240605	227	0	8	0	298	302	4	PASS
NKD	20240606	234	0	8	0	355	361	6	PASS
NKD	20240607	224	0	8	0	389	396	7	PASS
NKD	20240610	214	0	8	0	421	426	5	PASS
NKD	20240611	225	0	8	0	375	382	7	PASS
NKD	20240612	226	0	8	0	328	331	3	PASS
NKD	20240613	221	0	8	0	342	350	8	PASS
NKD	20240614	252	0	8	0	428	433	5	PASS
NKD	20240617	231	0	8	0	268	276	8	PASS
NKD	20240618	223	0	8	0	236	244	8	PASS
NKD	20240619	214	0	8	0	201	206	5	PASS
NKD	20240620	216	0	8	0	427	432	5	PASS
NKD	20240621	221	0	8	0	336	339	3	PASS
NKD	20240624	219	0	8	0	466	476	10	PASS
NKD	20240625	219	0	8	0	245	250	5	PASS
NKD	20240626	223	0	8	0	319	326	7	PASS
NKD	20240627	220	0	8	0	276	281	5	PASS
NKD	20240628	221	0	8	0	437	441	4	PASS
NKD	20240701	225	0	8	0	470	480	10	PASS
NKD	20240702	223	0	8	0	443	447	4	PASS
NKD	20240703	223	0	8	0	250	257	7	PASS
NKD	20240704	217	0	8	0	161	166	5	PASS
NKD	20240705	219	0	8	0	507	514	7	PASS
NKD	20240708	218	0	8	0	373	373	0	PASS
NKD	20240709	212	0	8	0	289	292	3	PASS
NKD	20240710	230	0	8	0	301	306	5	PASS
NKD	20240711	238	0	8	0	457	459	2	PASS
NKD	20240712	234	0	8	0	349	352	3	PASS
NKD	20240715	228	0	8	0	339	341	2	PASS
NKD	20240716	219	0	8	0	392	399	7	PASS
NKD	20240717	223	0	8	0	322	322	0	PASS
NKD	20240718	245	0	8	0	444	452	8	PASS
NKD	20240719	230	0	8	0	561	561	0	PASS
NKD	20240722	228	0	8	0	502	508	6	PASS
NKD	20240723	230	0	8	0	466	472	6	PASS
NKD	20240724	223	0	8	0	362	372	10	PASS
NKD	20240725	259	0	8	0	759	770	11	PASS
NKD	20240726	246	0	8	0	465	468	3	PASS
NKD	20240729	228	0	8	0	289	294	5	PASS
NKD	20240730	223	0	8	0	440	444	4	PASS
NKD	20240731	238	0	8	0	693	695	2	PASS
NKD	20240801	256	0	8	0	475	479	4	PASS
NKD	20240802	276	0	8	0	511	511	0	PASS
NKD	20240805	282	0	8	0	621	624	3	PASS
NKD	20240806	368	0	8	0	1151	1159	8	PASS
NKD	20240807	304	0	8	0	681	690	9	PASS
NKD	20240808	290	0	8	0	526	535	9	PASS
NKD	20240809	289	0	8	0	463	472	9	PASS
NKD	20240812	265	0	8	0	235	239	4	PASS
NKD	20240813	244	0	8	0	287	290	3	PASS
NKD	20240814	253	0	8	0	472	472	0	PASS
NKD	20240815	243	0	8	0	295	303	8	PASS
NKD	20240816	256	0	8	0	280	283	3	PASS
NKD	20240819	234	0	8	0	346	347	1	PASS
NKD	20240820	242	0	8	0	346	351	5	PASS
NKD	20240821	235	0	8	0	519	523	4	PASS
NKD	20240822	237	0	8	0	477	485	8	PASS
NKD	20240823	238	0	8	0	383	386	3	PASS
NKD	20240826	230	0	8	0	292	296	4	PASS
NKD	20240827	231	0	8	0	300	306	6	PASS
NKD	20240828	225	0	8	0	417	423	6	PASS
NKD	20240829	233	0	8	0	516	520	4	PASS
NKD	20240830	241	0	8	0	312	317	5	PASS
NKD	20240902	232	0	8	0	260	267	7	PASS
NKD	20240903	227	0	8	0	341	345	4	PASS
NKD	20240904	254	0	8	0	441	443	2	PASS
NKD	20240905	250	0	8	0	661	668	7	PASS
NKD	20240906	241	0	8	0	565	570	5	PASS
NKD	20240909	268	0	8	0	529	536	7	PASS
NKD	20240910	249	0	8	0	386	400	14	PASS
NKD	20240911	243	0	8	0	553	559	6	PASS
NKD	20240912	264	0	8	0	316	324	8	PASS
NKD	20240913	287	0	8	0	326	333	7	PASS
NKD	20240916	233	0	8	0	295	299	4	PASS
NKD	20240917	234	0	8	0	429	430	1	PASS
NKD	20240918	245	0	8	0	335	343	8	PASS
NKD	20240919	234	0	8	0	296	303	7	PASS
NKD	20240920	257	0	8	0	327	333	6	PASS
NKD	20240923	231	0	8	0	368	375	7	PASS
NKD	20240924	233	0	8	0	443	447	4	PASS
NKD	20240925	232	0	8	0	271	274	3	PASS
NKD	20240926	229	0	8	0	306	312	6	PASS
NKD	20240927	250	0	8	0	607	609	2	PASS
NKD	20240930	285	0	8	0	452	456	4	PASS
NKD	20241001	262	0	8	0	396	401	5	PASS
NKD	20241002	246	0	8	0	357	363	6	PASS
NKD	20241003	254	0	8	0	321	327	6	PASS
NKD	20241004	241	0	8	0	308	310	2	PASS
NKD	20241007	260	0	8	0	376	376	0	PASS
NKD	20241008	242	0	8	0	236	245	9	PASS
NKD	20241009	235	0	8	0	228	236	8	PASS
NKD	20241010	236	0	8	0	420	424	4	PASS
NKD	20241011	241	0	8	0	312	320	8	PASS
NKD	20241014	225	0	8	0	242	245	3	PASS
NKD	20241015	227	0	8	0	378	382	4	PASS
NKD	20241016	263	0	8	0	347	351	4	PASS
NKD	20241017	225	0	8	0	441	444	3	PASS
NKD	20241018	230	0	8	0	241	244	3	PASS
NKD	20241021	217	0	8	0	434	438	4	PASS
NKD	20241022	226	0	8	0	256	263	7	PASS
NKD	20241023	248	0	8	0	360	370	10	PASS
NKD	20241024	233	0	8	0	389	392	3	PASS
NKD	20241025	235	0	8	0	363	369	6	PASS
NKD	20241028	233	0	8	0	438	446	8	PASS
NKD	20241029	273	0	8	0	274	278	4	PASS
NKD	20241030	240	0	8	0	360	376	16	PASS
NKD	20241031	231	0	8	0	396	401	5	PASS
NKD	20241101	247	0	8	0	350	356	6	PASS
NKD	20241104	240	0	8	0	391	397	6	PASS
NKD	20241105	224	0	8	0	327	327	0	PASS
NKD	20241106	229	0	8	0	535	541	6	PASS
NKD	20241107	267	0	8	0	391	392	1	PASS
NKD	20241108	245	0	8	0	287	291	4	PASS
NKD	20241111	236	0	8	0	332	337	5	PASS
NKD	20241112	236	0	8	0	429	434	5	PASS
NKD	20241113	242	0	8	0	396	400	4	PASS
NKD	20241114	241	0	8	0	362	365	3	PASS
NKD	20241115	227	0	8	0	401	408	7	PASS
NKD	20241118	248	0	8	0	336	339	3	PASS
NKD	20241119	229	0	8	0	549	553	4	PASS
NKD	20241120	241	0	8	0	461	465	4	PASS
NKD	20241121	239	0	8	0	555	568	13	PASS
NKD	20241122	232	0	8	0	359	370	11	PASS
NKD	20241125	229	0	8	0	271	278	7	PASS
NKD	20241126	228	0	8	0	285	289	4	PASS
NKD	20241127	241	0	8	0	289	299	10	PASS
NKD	20241128	242	0	8	0	196	202	6	PASS
NKD	20241129	231	0	8	0	284	290	6	PASS
NKD	20241202	225	0	8	0	428	432	4	PASS
NKD	20241203	235	0	8	0	347	349	2	PASS
NKD	20241204	236	0	8	0	333	336	3	PASS
NKD	20241205	232	0	8	0	320	327	7	PASS
NKD	20241206	223	0	8	0	219	222	3	PASS
NKD	20241209	222	0	8	0	397	403	6	PASS
NKD	20241210	228	0	8	0	285	290	5	PASS
NKD	20241211	222	0	8	0	295	306	11	PASS
NKD	20241212	229	0	8	0	307	308	1	PASS
NKD	20241213	247	0	8	0	349	352	3	PASS
NKD	20241216	225	0	8	0	301	309	8	PASS
NKD	20241217	220	0	8	0	471	473	2	PASS
NKD	20241218	227	0	8	0	526	531	5	PASS
NKD	20241219	245	0	8	0	606	609	3	PASS
NKD	20241220	241	0	8	0	453	458	5	PASS
NKD	20241223	235	0	8	0	326	330	4	PASS
NKD	20241224	222	0	8	0	198	200	2	PASS
NKD	20241226	220	0	8	0	306	310	4	PASS
NKD	20241227	235	0	8	0	413	416	3	PASS
NKD	20241230	236	0	8	0	373	375	2	PASS
NKD	20241231	236	0	8	0	380	392	12	PASS
NKD	20250102	217	0	8	0	663	677	14	PASS
NKD	20250103	228	0	8	0	266	270	4	PASS
NKD	20250106	223	0	8	0	497	499	2	PASS
NKD	20250107	238	0	8	0	493	504	11	PASS
NKD	20250108	231	0	8	0	376	383	7	PASS
NKD	20250109	221	0	8	0	210	211	1	PASS
NKD	20250110	223	0	8	0	497	507	10	PASS
NKD	20250113	238	0	8	0	371	381	10	PASS
NKD	20250114	235	0	8	0	507	511	4	PASS
NKD	20250115	233	0	8	0	428	430	2	PASS
NKD	20250116	228	0	8	0	417	422	5	PASS
NKD	20250117	229	0	8	0	328	336	8	PASS
NKD	20250120	234	0	8	0	339	349	10	PASS
NKD	20250121	222	0	8	0	467	471	4	PASS
NKD	20250122	226	0	8	0	183	188	5	PASS
NKD	20250123	221	0	8	0	270	272	2	PASS
NKD	20250124	220	0	8	0	545	550	5	PASS
NKD	20250127	234	0	8	0	282	288	6	PASS
NKD	20250128	246	0	8	0	285	287	2	PASS
NKD	20250129	227	0	8	0	405	413	8	PASS
NKD	20250130	226	0	8	0	378	381	3	PASS
NKD	20250131	225	0	8	0	387	390	3	PASS
NKD	20250203	224	0	8	0	582	591	9	PASS
NKD	20250204	242	0	8	0	285	292	7	PASS
NKD	20250205	235	0	8	0	329	340	11	PASS
NKD	20250206	225	0	8	0	229	231	2	PASS
NKD	20250207	220	0	8	0	327	331	4	PASS
NKD	20250210	224	0	8	0	241	244	3	PASS
NKD	20250211	237	0	8	0	160	163	3	PASS
NKD	20250212	214	0	8	0	420	429	9	PASS
NKD	20250213	228	0	8	0	248	253	5	PASS
NKD	20250214	223	0	8	0	261	261	0	PASS
NKD	20250217	216	0	8	0	211	213	2	PASS
NKD	20250218	210	0	8	0	251	254	3	PASS
NKD	20250219	216	0	8	0	306	310	4	PASS
NKD	20250220	230	0	8	0	347	350	3	PASS
NKD	20250221	222	0	8	0	376	379	3	PASS
NKD	20250224	230	0	8	0	354	361	7	PASS
NKD	20250225	222	0	8	0	678	679	1	PASS
NKD	20250226	236	0	8	0	516	521	5	PASS
NKD	20250227	231	0	8	0	619	624	5	PASS
NKD	20250228	237	0	8	0	529	534	5	PASS
NKD	20250303	239	0	8	0	509	513	4	PASS
NKD	20250304	247	0	8	0	681	687	6	PASS
NKD	20250305	255	0	8	0	567	573	6	PASS
NKD	20250306	234	0	8	0	523	526	3	PASS
NKD	20250307	246	0	8	0	760	761	1	PASS
NKD	20250310	245	0	8	0	630	637	7	PASS
NKD	20250311	248	0	8	0	725	736	11	PASS
NKD	20250312	247	0	8	0	506	511	5	PASS
NKD	20250313	241	0	8	0	523	530	7	PASS
NKD	20250314	292	0	8	0	434	440	6	PASS
NKD	20250317	245	0	8	0	276	277	1	PASS
NKD	20250318	230	0	8	0	290	293	3	PASS
NKD	20250319	223	0	8	0	392	395	3	PASS
NKD	20250320	232	0	8	0	310	316	6	PASS
NKD	20250321	224	0	8	0	311	315	4	PASS
NKD	20250324	231	0	8	0	272	275	3	PASS
NKD	20250325	219	0	8	0	276	282	6	PASS
NKD	20250326	224	0	8	0	415	420	5	PASS
NKD	20250327	223	0	8	0	394	400	6	PASS
NKD	20250328	216	0	8	0	293	299	6	PASS
NKD	20250331	244	0	8	0	453	457	4	PASS
NKD	20250401	242	0	8	0	719	723	4	PASS
NKD	20250402	241	0	8	0	773	778	5	PASS
NKD	20250403	279	0	8	0	509	514	5	PASS
NKD	20250404	267	0	8	0	695	700	5	PASS
NKD	20250407	280	0	8	0	1248	1259	11	PASS
NKD	20250408	315	0	8	0	567	576	9	PASS
NKD	20250409	307	0	8	0	911	912	1	PASS
NKD	20250410	341	0	8	0	491	495	4	PASS
NKD	20250411	321	0	8	0	430	437	7	PASS
NKD	20250414	262	0	8	0	171	174	3	PASS
NKD	20250415	244	0	8	0	275	276	1	PASS
NKD	20250416	236	0	8	0	361	367	6	PASS
NKD	20250417	245	0	8	0	320	323	3	PASS
NKD	20250421	249	0	8	0	290	291	1	PASS
NKD	20250422	239	0	8	0	365	367	2	PASS
NKD	20250423	244	0	8	0	359	361	2	PASS
NKD	20250424	245	0	8	0	278	281	3	PASS
NKD	20250425	247	0	8	0	369	372	3	PASS
NKD	20250428	232	0	8	0	367	370	3	PASS
NKD	20250429	227	0	8	0	398	400	2	PASS
NKD	20250430	226	0	8	0	486	489	3	PASS
NKD	20250501	235	0	8	0	331	333	2	PASS
NKD	20250502	252	0	8	0	363	365	2	PASS
NKD	20250505	231	0	8	0	241	243	2	PASS
NKD	20250506	225	0	8	0	306	310	4	PASS
NKD	20250507	228	0	8	0	422	423	1	PASS
NKD	20250508	238	0	8	0	362	367	5	PASS
NKD	20250509	242	0	8	0	293	299	6	PASS
NKD	20250512	223	0	8	0	314	314	0	PASS
NKD	20250513	256	0	8	0	226	229	3	PASS
NKD	20250514	235	0	8	0	300	306	6	PASS
NKD	20250515	239	0	8	0	319	322	3	PASS
NKD	20250516	220	0	8	0	289	293	4	PASS
NKD	20250519	226	0	8	0	352	358	6	PASS
NKD	20250520	228	0	8	0	254	254	0	PASS
NKD	20250521	224	0	8	0	414	420	6	PASS
NKD	20250522	234	0	8	0	409	411	2	PASS
NKD	20250523	232	0	8	0	478	481	3	PASS
NKD	20250526	234	0	8	0	186	188	2	PASS
NKD	20250527	244	0	8	0	266	269	3	PASS
NKD	20250528	242	0	8	0	342	344	2	PASS
NKD	20250529	223	0	8	0	402	406	4	PASS
NKD	20250530	235	0	8	0	343	345	2	PASS
NKD	20250602	229	0	8	0	286	286	0	PASS
NKD	20250603	229	0	8	0	280	280	0	PASS
NKD	20250604	224	0	8	0	281	286	5	PASS
NKD	20250605	224	0	8	0	407	409	2	PASS
NKD	20250606	217	0	8	0	252	255	3	PASS
NKD	20250609	229	0	8	0	240	240	0	PASS
NKD	20250610	224	0	8	0	381	385	4	PASS
NKD	20250611	221	0	8	0	372	376	4	PASS
NKD	20250612	227	0	8	0	298	305	7	PASS
NKD	20250613	242	0	8	0	387	391	4	PASS
NKD	20250616	230	0	8	0	261	262	1	PASS
NKD	20250617	232	0	8	0	375	377	2	PASS
NKD	20250618	224	0	8	0	516	526	10	PASS
NKD	20250619	236	0	8	0	184	189	5	PASS
NKD	20250620	220	0	8	0	389	393	4	PASS
NKD	20250623	224	0	8	0	462	466	4	PASS
NKD	20250624	237	0	8	0	283	284	1	PASS
NKD	20250625	222	0	8	0	323	328	5	PASS
NKD	20250626	222	0	8	0	211	213	2	PASS
NKD	20250627	235	0	8	0	264	266	2	PASS
NKD	20250630	246	0	8	0	407	413	6	PASS
NKD	20250701	220	0	8	0	305	311	6	PASS
NKD	20250702	232	0	8	0	342	346	4	PASS
NKD	20250703	225	0	8	0	241	242	1	PASS
NKD	20250704	222	0	8	0	294	300	6	PASS
NKD	20250707	227	0	8	0	524	529	5	PASS
NKD	20250708	222	0	8	0	331	334	3	PASS
NKD	20250709	235	0	8	0	279	284	5	PASS
NKD	20250710	218	0	8	0	248	249	1	PASS
NKD	20250711	221	0	8	0	472	476	4	PASS
NKD	20250714	232	0	8	0	324	329	5	PASS
NKD	20250715	225	0	8	0	305	310	5	PASS
NKD	20250716	224	0	8	0	488	489	1	PASS
NKD	20250717	233	0	8	0	318	319	1	PASS
NKD	20250718	225	0	8	0	241	244	3	PASS
NKD	20250721	218	0	8	0	228	232	4	PASS
NKD	20250722	223	0	8	0	473	475	2	PASS
NKD	20250723	231	0	8	0	249	254	5	PASS
NKD	20250724	267	0	8	0	262	268	6	PASS
NKD	20250725	224	0	8	0	199	204	5	PASS
NKD	20250728	220	0	8	0	260	263	3	PASS
NKD	20250729	245	0	8	0	279	283	4	PASS
NKD	20250730	217	0	8	0	299	300	1	PASS
NKD	20250731	219	0	8	0	436	438	2	PASS
NKD	20250801	230	0	8	0	404	408	4	PASS
NKD	20250804	244	0	8	0	288	289	1	PASS
NKD	20250805	234	0	8	0	291	296	5	PASS
NKD	20250806	219	0	8	0	339	345	6	PASS
NKD	20250807	221	0	8	0	312	316	4	PASS
NKD	20250808	238	0	8	0	220	224	4	PASS
NKD	20250811	261	0	8	0	264	267	3	PASS
NKD	20250812	213	0	8	0	308	310	2	PASS
NKD	20250813	245	0	8	0	287	294	7	PASS
NKD	20250814	225	0	8	0	300	303	3	PASS
NKD	20250815	233	0	8	0	330	334	4	PASS
NKD	20250818	226	0	8	0	308	310	2	PASS
NKD	20250819	230	0	8	0	350	356	6	PASS
NKD	20250820	230	0	8	0	315	318	3	PASS
NKD	20250821	248	0	8	0	341	350	9	PASS
NKD	20250822	219	0	8	0	457	459	2	PASS
NKD	20250825	241	0	8	0	313	320	7	PASS
NKD	20250826	241	0	8	0	335	335	0	PASS
NKD	20250827	232	0	8	0	311	312	1	PASS
NKD	20250828	220	0	8	0	357	360	3	PASS
NKD	20250829	229	0	8	0	256	258	2	PASS
NKD	20250901	246	0	8	0	254	256	2	PASS
NKD	20250902	223	0	8	0	509	513	4	PASS
NKD	20250903	238	0	8	0	351	357	6	PASS
NKD	20250904	224	0	8	0	258	265	7	PASS
NKD	20250905	232	0	8	0	402	404	2	PASS
NKD	20250908	238	0	8	0	241	245	4	PASS
NKD	20250909	245	0	8	0	427	432	5	PASS
NKD	20250910	241	0	8	0	265	273	8	PASS
NKD	20250911	223	0	8	0	332	338	6	PASS
NKD	20250912	293	0	8	0	404	411	7	PASS
NKD	20250915	217	0	8	0	320	323	3	PASS
NKD	20250916	218	0	8	0	342	347	5	PASS
NKD	20250917	224	0	8	0	504	509	5	PASS
NKD	20250918	226	0	8	0	320	326	6	PASS
NKD	20250919	243	0	8	0	397	400	3	PASS
NKD	20250922	238	0	8	0	232	232	0	PASS
NKD	20250923	230	0	8	0	229	231	2	PASS
NKD	20250924	227	0	8	0	353	358	5	PASS
NKD	20250925	233	0	8	0	444	445	1	PASS
NKD	20250926	231	0	8	0	475	481	6	PASS
NKD	20250929	229	0	8	0	413	418	5	PASS
NKD	20250930	218	0	8	0	489	496	7	PASS
NKD	20251001	226	0	8	0	529	534	5	PASS
NKD	20251002	226	0	8	0	257	261	4	PASS
NKD	20251003	226	0	8	0	311	314	3	PASS
NKD	20251006	264	0	8	0	278	296	18	PASS
NKD	20251007	281	0	8	0	368	369	1	PASS
NKD	20251008	242	0	8	0	325	327	2	PASS
NKD	20251009	229	0	8	0	465	471	6	PASS
NKD	20251010	241	0	8	0	431	433	2	PASS
NKD	20251013	318	0	8	0	330	330	0	PASS
NKD	20251014	274	0	8	0	581	583	2	PASS
NKD	20251015	265	0	8	0	361	367	6	PASS
NKD	20251016	256	0	8	0	446	448	2	PASS
NKD	20251017	248	0	8	0	478	479	1	PASS
NKD	20251020	260	0	8	0	210	216	6	PASS
NKD	20251021	260	0	8	0	474	478	4	PASS
NKD	20251022	247	0	8	0	444	448	4	PASS
NKD	20251023	259	0	8	0	310	312	2	PASS
NKD	20251024	241	0	8	0	240	242	2	PASS
NKD	20251027	240	0	8	0	194	196	2	PASS
NKD	20251028	247	0	8	0	325	326	1	PASS
NKD	20251029	230	0	8	0	389	396	7	PASS
NKD	20251030	240	0	8	0	847	853	6	PASS
NKD	20251031	251	0	8	0	365	367	2	PASS
NKD	20251103	256	0	8	0	255	260	5	PASS
NKD	20251104	233	0	8	0	448	457	9	PASS
NKD	20251105	264	0	8	0	419	422	3	PASS
NKD	20251106	290	0	8	0	556	564	8	PASS
NKD	20251107	261	0	8	0	550	554	4	PASS
NKD	20251110	254	0	8	0	290	295	5	PASS
NKD	20251111	253	0	8	0	414	415	1	PASS
NKD	20251112	246	0	8	0	389	396	7	PASS
NKD	20251113	247	0	8	0	413	415	2	PASS
NKD	20251114	268	0	8	0	529	530	1	PASS
NKD	20251117	251	0	8	0	625	626	1	PASS
NKD	20251118	260	0	8	0	515	525	10	PASS
NKD	20251119	287	0	8	0	670	676	6	PASS
NKD	20251120	273	0	8	0	552	559	7	PASS
NKD	20251121	306	0	8	0	656	664	8	PASS
NKD	20251124	259	0	8	0	337	349	12	PASS
NKD	20251125	262	0	8	0	478	487	9	PASS
NKD	20251126	294	0	8	0	394	399	5	PASS
NKD	20251127	265	0	8	0	153	158	5	PASS
NKD	20251128	195	0	0	0	105	105	0	PASS
NKD	20251201	216	0	8	0	265	270	5	PASS
NKD	20251202	265	0	8	0	306	307	1	PASS
NKD	20251203	235	0	8	0	402	407	5	PASS
NKD	20251204	239	0	8	0	313	320	7	PASS
NKD	20251205	258	0	8	0	256	258	2	PASS
NKD	20251208	237	0	8	0	422	426	4	PASS
NKD	20251209	235	0	8	0	333	345	12	PASS
NKD	20251210	237	0	8	0	490	505	15	PASS
NKD	20251211	241	0	8	0	527	533	6	PASS
NKD	20251212	322	0	8	0	759	765	6	PASS
NKD	20251215	263	0	8	0	310	313	3	PASS
NKD	20251216	235	0	8	0	561	571	10	PASS
NKD	20251217	245	0	8	0	418	422	4	PASS
NKD	20251218	248	0	8	0	514	519	5	PASS
NKD	20251219	249	0	8	0	336	341	5	PASS
NKD	20251222	252	0	8	0	253	257	4	PASS
NKD	20251223	223	0	8	0	352	356	4	PASS
NKD	20251224	225	0	8	0	231	232	1	PASS
NKD	20251226	236	0	8	0	405	409	4	PASS
NKD	20251229	223	0	8	0	379	384	5	PASS
NKD	20251230	236	0	8	0	301	302	1	PASS
NKD	20251231	227	0	8	0	436	439	3	PASS
