# PORT_M1_SPEC.md §10 FAMILY DISCOVERY CENSUS (D-055) (spec_sha16=81ea7f84a085e4bb)
# params_hash=48d590fc8f22ad4b70be3be0c7152295dcf8e670cba41bb8dd436b5a76560484
# one row per session: window/episode counters and the slice-miner session context
asset	trade_date	year	open_utc	dow	insane_frac	n_base_candidates	n_new_candidates	n_g1_confirmations	n_g2_confirmations	n_conf_in_fd1	n_conf_in_fd2	n_conf_in_fd3	n_shock_episodes	n_insane_episodes	n_fd4_triggers	fd4_latency_median_sec	n_fd5_tags	n_fd6_tags	n_base_keys_reconstructed
SI	2022-05-23	2022	1653256800	0	0.000000	340	32	270	127	4	0	12	0	0	0		6	195	340
SI	2022-05-24	2022	1653343200	1	0.000000	263	38	209	111	6	4	11	0	0	0		6	148	263
SI	2022-05-25	2022	1653429600	2	0.000000	266	26	215	76	2	5	9	0	0	0		4	53	266
SI	2022-05-26	2022	1653516000	3	0.000000	193	31	168	39	6	3	8	0	0	0		5	19	193
SI	2022-05-27	2022	1653602400	4	0.000000	279	57	222	120	10	1	19	0	0	0		6	103	279
SI	2022-05-29	2022	1653775200	6	0.000000	0	0	0	0	0	0	0	0	0	0		0	0	0
SI	2022-05-30	2022	1653861600	0	0.000000	200	32	167	48	3	1	13	0	0	0		5	74	200
SI	2022-05-31	2022	1653948000	1	0.000000	329	67	268	114	15	9	14	0	0	0		6	89	329
SI	2022-06-01	2022	1654034400	2	0.000000	299	51	230	143	9	2	16	0	0	0		6	177	299
SI	2022-06-02	2022	1654120800	3	0.000000	362	62	281	117	8	6	20	0	0	0		5	147	362
SI	2022-06-03	2022	1654207200	4	0.000000	453	67	362	227	4	7	27	0	0	0		6	337	453
SI	2022-06-05	2022	1654380000	6	0.000000	0	0	0	0	0	0	0	0	0	0		0	0	0
SI	2022-06-06	2022	1654466400	0	0.000000	393	53	310	150	6	7	18	0	0	0		6	49	393
SI	2022-06-07	2022	1654552800	1	0.000000	325	46	254	120	12	5	9	0	0	0		5	92	325
SI	2022-06-08	2022	1654639200	2	0.000000	246	35	197	107	7	1	10	0	0	0		6	55	246
SI	2022-06-09	2022	1654725600	3	0.000000	373	34	278	150	6	8	7	0	0	0		6	200	373
SI	2022-06-10	2022	1654812000	4	0.000000	516	115	402	193	12	5	44	1	0	1	3.000000	6	205	516
SI	2022-06-12	2022	1654984800	6	0.000000	0	0	0	0	0	0	0	0	0	0		0	0	0
SI	2022-06-13	2022	1655071200	0	0.000000	575	100	495	127	14	8	32	0	0	0		6	416	575
SI	2022-06-14	2022	1655157600	1	0.000000	484	73	388	146	16	5	18	0	0	0		6	133	484
SI	2022-06-15	2022	1655244000	2	0.000000	683	119	557	183	13	5	46	1	0	1	8.000000	5	219	683
SI	2022-06-16	2022	1655330400	3	0.000000	449	54	346	157	12	6	12	0	0	0		6	192	449
SI	2022-06-17	2022	1655416800	4	0.000000	347	45	263	174	7	7	12	0	0	0		6	133	347
SI	2022-06-19	2022	1655589600	6	0.000000	0	0	0	0	0	0	0	0	0	0		0	0	0
SI	2022-06-20	2022	1655676000	0	0.000000	253	19	194	76	3	1	6	0	0	0		5	34	253
SI	2022-06-21	2022	1655762400	1	0.000000	362	45	287	153	13	7	6	0	0	0		6	139	362
SI	2022-06-22	2022	1655848800	2	0.000000	473	36	365	219	3	8	11	0	0	0		6	38	473
SI	2022-06-23	2022	1655935200	3	0.000000	429	39	349	139	8	7	8	0	0	0		6	182	429
SI	2022-06-24	2022	1656021600	4	0.000000	521	80	395	243	12	9	25	1	0	1	28.000000	6	198	521
SI	2022-06-26	2022	1656194400	6	0.000000	0	0	0	0	0	0	0	0	0	0		0	0	0
SI	2022-06-27	2022	1656280800	0	0.000000	395	42	314	117	7	1	14	0	0	0		6	210	395
SI	2022-06-28	2022	1656367200	1	0.000000	291	57	244	78	13	1	15	0	0	0		5	222	291
SI	2022-06-29	2022	1656453600	2	0.000000	419	59	328	160	9	8	17	0	0	0		6	172	419
SI	2022-06-30	2022	1656540000	3	0.000000	462	72	362	187	4	8	28	0	0	0		6	20	462
SI	2022-07-01	2022	1656626400	4	0.000000	659	103	578	137	22	12	24	0	0	0		6	184	659
SI	2022-07-03	2022	1656799200	6	0.000000	0	0	0	0	0	0	0	0	0	0		0	0	0
SI	2022-07-04	2022	1656885600	0	0.000000	252	22	212	65	6	2	4	0	0	0		5	33	252
SI	2022-07-05	2022	1656972000	1	0.000000	528	103	444	131	15	9	32	0	0	0		5	314	528
SI	2022-07-06	2022	1657058400	2	0.000000	615	86	493	214	12	7	28	0	0	0		6	138	615
SI	2022-07-07	2022	1657144800	3	0.000000	350	52	279	110	8	8	14	0	0	0		5	39	350
SI	2022-07-08	2022	1657231200	4	0.000000	439	95	312	211	9	6	36	0	0	0		5	90	439
SI	2022-07-10	2022	1657404000	6	0.000000	0	0	0	0	0	0	0	0	0	0		0	0	0
SI	2022-07-11	2022	1657490400	0	0.000000	329	47	286	92	6	1	17	0	0	0		5	16	329
SI	2022-07-12	2022	1657576800	1	0.000000	440	43	315	267	7	7	11	1	0	1	8.000000	6	76	440
SI	2022-07-13	2022	1657663200	2	0.000000	459	84	353	208	9	6	31	0	0	0		6	195	459
SI	2022-07-14	2022	1657749600	3	0.000000	563	81	506	109	13	8	24	0	0	0		6	486	563
SI	2022-07-15	2022	1657836000	4	0.000000	389	94	304	133	10	3	36	0	0	0		5	176	389
SI	2022-07-17	2022	1658008800	6	0.000000	0	0	0	0	0	0	0	0	0	0		0	0	0
SI	2022-07-18	2022	1658095200	0	0.000000	321	39	255	101	8	6	9	0	0	0		5	22	321
SI	2022-07-19	2022	1658181600	1	0.000000	267	43	224	73	11	7	7	0	0	0		5	167	267
SI	2022-07-20	2022	1658268000	2	0.000000	236	33	178	104	5	8	8	0	0	0		6	112	236
SI	2022-07-21	2022	1658354400	3	0.000000	442	84	328	239	12	8	26	0	0	0		6	383	442
SI	2022-07-22	2022	1658440800	4	0.000000	340	55	243	164	13	3	13	0	0	0		5	36	340
SI	2022-07-24	2022	1658613600	6	0.000000	0	0	0	0	0	0	0	0	0	0		0	0	0
SI	2022-07-25	2022	1658700000	0	0.000000	306	40	236	114	9	2	10	0	0	0		5	191	306
SI	2022-07-26	2022	1658786400	1	0.000000	306	52	249	95	9	7	14	0	0	0		5	79	306
SI	2022-07-27	2022	1658872800	2	0.000000	488	103	379	185	7	7	42	0	0	0		6	253	488
SI	2022-07-28	2022	1658959200	3	0.000000	475	72	402	108	8	5	26	0	0	0		5	391	475
SI	2022-07-29	2022	1659045600	4	0.000000	488	101	392	178	7	7	41	0	0	0		6	100	488
SI	2022-08-01	2022	1659304800	0	0.000000	456	63	334	280	6	3	25	0	0	0		6	257	456
SI	2022-08-02	2022	1659391200	1	0.000000	573	69	426	275	15	6	17	0	0	0		6	46	573
SI	2022-08-03	2022	1659477600	2	0.000000	392	65	296	201	4	5	27	0	0	0		6	72	392
SI	2022-08-04	2022	1659564000	3	0.000000	368	41	286	141	4	3	15	0	0	0		5	77	368
SI	2022-08-05	2022	1659650400	4	0.000000	416	108	353	146	6	6	45	1	0	1	36.000000	6	437	416
SI	2022-08-07	2022	1659823200	6	0.000000	0	0	0	0	0	0	0	0	0	0		0	0	0
SI	2022-08-08	2022	1659909600	0	0.000000	267	35	235	57	1	6	14	0	0	0		5	127	267
SI	2022-08-09	2022	1659996000	1	0.000000	248	43	216	53	9	7	9	0	0	0		5	100	248
SI	2022-08-10	2022	1660082400	2	0.000000	329	75	254	156	4	5	32	1	0	1	93.000000	6	311	329
SI	2022-08-11	2022	1660168800	3	0.000000	262	51	193	135	7	3	17	0	0	0		6	110	262
SI	2022-08-12	2022	1660255200	4	0.000000	225	55	174	105	5	6	20	0	0	0		6	193	225
SI	2022-08-14	2022	1660428000	6	0.000000	0	0	0	0	0	0	0	0	0	0		0	0	0
SI	2022-08-15	2022	1660514400	0	0.000000	341	61	280	152	10	7	18	0	0	0		6	126	341
SI	2022-08-16	2022	1660600800	1	0.000000	271	64	208	153	7	4	24	0	0	0		6	47	271
SI	2022-08-17	2022	1660687200	2	0.000000	250	52	204	122	2	4	22	0	0	0		6	23	250
SI	2022-08-18	2022	1660773600	3	0.000000	262	45	197	116	6	2	16	0	0	0		6	95	262
SI	2022-08-19	2022	1660860000	4	0.000000	272	36	211	84	3	2	14	0	0	0		3	138	272
SI	2022-08-21	2022	1661032800	6	0.000000	0	0	0	0	0	0	0	0	0	0		0	0	0
SI	2022-08-22	2022	1661119200	0	0.000000	354	37	252	172	4	7	11	0	0	0		6	12	354
SI	2022-08-23	2022	1661205600	1	0.000000	279	43	207	125	5	3	15	0	0	0		5	199	279
SI	2022-08-24	2022	1661292000	2	0.000000	252	51	172	132	6	3	18	0	0	0		5	117	252
SI	2022-08-25	2022	1661378400	3	0.000000	254	52	198	105	6	4	18	0	0	0		6	170	254
SI	2022-08-26	2022	1661464800	4	0.000000	506	110	364	310	6	3	49	2	0	2	6.500000	6	420	506
SI	2022-08-28	2022	1661637600	6	0.000000	0	0	0	0	0	0	0	0	0	0		0	0	0
SI	2022-08-29	2022	1661724000	0	0.000000	385	46	317	127	9	6	13	0	0	0		6	145	385
SI	2022-08-30	2022	1661810400	1	0.000000	392	66	314	149	12	3	21	0	0	0		5	219	392
SI	2022-08-31	2022	1661896800	2	0.000000	424	74	351	111	13	11	19	0	0	0		5	107	424
SI	2022-09-01	2022	1661983200	3	0.000000	531	82	393	214	10	4	31	0	0	0		3	72	531
SI	2022-09-02	2022	1662069600	4	0.000000	468	115	374	158	9	8	46	1	0	1	17.000000	5	381	468
SI	2022-09-05	2022	1662328800	0	0.000000	254	44	218	55	13	2	8	0	0	0		4	159	254
SI	2022-09-06	2022	1662415200	1	0.000000	531	86	409	216	12	7	30	0	0	0		6	405	531
SI	2022-09-07	2022	1662501600	2	0.000000	418	76	351	110	15	7	20	0	0	0		5	323	418
SI	2022-09-08	2022	1662588000	3	0.000000	506	82	398	236	10	15	24	0	0	0		6	408	506
SI	2022-09-09	2022	1662674400	4	0.000000	407	64	326	226	15	10	12	0	0	0		6	78	407
SI	2022-09-12	2022	1662933600	0	0.000000	607	99	562	72	17	16	25	0	0	0		6	568	607
SI	2022-09-13	2022	1663020000	1	0.000000	674	183	553	220	15	11	76	1	0	1	23.000000	5	621	674
SI	2022-09-14	2022	1663106400	2	0.000000	427	81	339	136	12	13	23	0	0	0		5	64	427
SI	2022-09-15	2022	1663192800	3	0.000000	423	90	331	153	14	3	32	0	0	0		6	187	423
SI	2022-09-16	2022	1663279200	4	0.000000	460	95	394	140	15	10	28	0	0	0		6	357	460
SI	2022-09-19	2022	1663538400	0	0.000000	381	38	304	131	5	4	12	0	0	0		5	93	381
SI	2022-09-20	2022	1663624800	1	0.000000	378	66	294	136	8	2	24	0	0	0		5	100	378
SI	2022-09-21	2022	1663711200	2	0.000000	609	126	515	215	8	1	57	4	0	8	1.000000	6	486	609
SI	2022-09-22	2022	1663797600	3	0.000000	607	104	496	200	17	12	31	0	0	0		5	216	607
SI	2022-09-23	2022	1663884000	4	0.000000	515	79	419	134	12	9	23	0	0	0		6	123	515
SI	2022-09-26	2022	1664143200	0	0.000000	698	90	577	245	24	11	16	0	0	0		6	439	698
SI	2022-09-27	2022	1664229600	1	0.000000	397	56	317	119	6	4	20	0	0	0		5	183	397
SI	2022-09-28	2022	1664316000	2	0.000000	644	131	510	183	37	4	28	1	0	1	7.000000	6	418	644
SI	2022-09-29	2022	1664402400	3	0.000000	446	49	332	166	7	3	16	0	0	0		5	46	446
SI	2022-09-30	2022	1664488800	4	0.000000	501	90	429	112	9	5	34	0	0	0		6	273	501
SI	2022-10-03	2022	1664748000	0	0.000000	575	96	506	111	10	10	35	0	0	0		6	458	575
SI	2022-10-04	2022	1664834400	1	0.000000	547	75	437	162	18	11	14	0	0	0		6	125	547
SI	2022-10-05	2022	1664920800	2	0.000000	479	76	415	102	17	8	18	0	0	0		5	205	479
SI	2022-10-06	2022	1665007200	3	0.000000	411	56	314	130	8	7	17	0	0	0		5	68	411
SI	2022-10-07	2022	1665093600	4	0.000000	509	96	385	204	7	9	38	1	0	3	4.000000	5	382	509
SI	2022-10-10	2022	1665352800	0	0.000000	417	34	347	95	5	2	11	1	0	1	6.000000	5	143	417
SI	2022-10-11	2022	1665439200	1	0.000000	386	48	312	115	7	4	15	0	0	0		6	96	386
SI	2022-10-12	2022	1665525600	2	0.000000	385	63	308	183	7	5	22	0	0	0		6	97	385
SI	2022-10-13	2022	1665612000	3	0.000000	540	163	449	149	6	12	74	2	0	2	2.000000	6	618	540
SI	2022-10-14	2022	1665698400	4	0.000000	368	79	304	116	9	7	27	0	0	0		6	245	368
SI	2022-10-17	2022	1665957600	0	0.000000	239	43	195	72	4	5	15	0	0	0		4	141	239
SI	2022-10-18	2022	1666044000	1	0.000000	242	32	192	85	7	4	7	0	0	0		5	43	242
SI	2022-10-19	2022	1666130400	2	0.000000	219	37	180	59	2	6	14	0	0	0		5	50	219
SI	2022-10-20	2022	1666216800	3	0.000000	279	51	211	122	10	5	13	0	0	0		6	94	279
SI	2022-10-21	2022	1666303200	4	0.000000	482	69	362	183	10	13	18	1	0	1	9.000000	6	432	482
SI	2022-10-24	2022	1666562400	0	0.000000	481	43	375	140	6	4	14	1	0	1	3.000000	6	63	481
SI	2022-10-25	2022	1666648800	1	0.000000	276	46	228	70	7	2	15	0	0	0		5	206	276
SI	2022-10-26	2022	1666735200	2	0.000000	308	61	223	153	10	5	18	0	0	0		6	82	308
SI	2022-10-27	2022	1666821600	3	0.000000	362	95	268	137	13	8	32	1	0	1	35.000000	5	124	362
SI	2022-10-28	2022	1666908000	4	0.000000	292	96	234	104	4	5	43	1	0	1	5.000000	6	45	292
SI	2022-10-31	2022	1667167200	0	0.000000	264	41	203	107	8	6	10	0	0	0		6	55	264
SI	2022-11-01	2022	1667253600	1	0.000000	445	96	360	167	8	6	40	2	0	2	6.000000	5	359	445
SI	2022-11-02	2022	1667340000	2	0.000000	452	82	370	176	6	1	36	4	0	4	2.500000	6	263	452
SI	2022-11-03	2022	1667426400	3	0.000000	401	67	309	159	9	1	24	0	0	0		6	281	401
SI	2022-11-04	2022	1667512800	4	0.000000	445	108	404	61	9	10	40	1	0	1	22.000000	4	350	445
SI	2022-11-07	2022	1667775600	0	0.000000	434	51	364	129	8	8	14	0	0	0		6	226	434
SI	2022-11-08	2022	1667862000	1	0.000000	315	31	280	69	9	3	5	1	0	2	4.000000	6	234	315
SI	2022-11-09	2022	1667948400	2	0.000000	346	67	283	118	18	5	13	0	0	0		6	137	346
SI	2022-11-10	2022	1668034800	3	0.000000	439	134	366	159	17	10	48	1	0	1	11.000000	6	425	439
SI	2022-11-11	2022	1668121200	4	0.000000	406	72	313	146	11	8	21	1	0	1	82.000000	6	4	406
SI	2022-11-14	2022	1668380400	0	0.000000	370	43	305	109	11	3	9	0	0	0		6	168	370
SI	2022-11-15	2022	1668466800	1	0.000000	546	84	429	232	13	11	24	2	0	2	11.000000	6	282	546
SI	2022-11-16	2022	1668553200	2	0.000000	366	85	306	106	13	6	27	0	0	0		5	259	366
SI	2022-11-17	2022	1668639600	3	0.000000	359	52	275	140	15	4	9	0	0	0		6	125	359
SI	2022-11-18	2022	1668726000	4	0.000000	222	29	177	72	5	3	8	0	0	0		5	138	222
SI	2022-11-21	2022	1668985200	0	0.000000	270	31	208	127	6	1	9	0	0	0		6	159	270
SI	2022-11-22	2022	1669071600	1	0.000000	232	30	192	68	6	2	8	0	0	0		5	53	232
SI	2022-11-23	2022	1669158000	2	0.000000	312	72	223	165	5	3	30	1	0	1	61.000000	6	119	312
SI	2022-11-24	2022	1669244400	3	0.000000	138	19	121	35	3	3	5	0	0	0		6	18	138
SI	2022-11-25	2022	1669330800	4	0.000000	211	25	185	54	7	3	4	0	0	0		5	121	211
SI	2022-11-28	2022	1669590000	0	0.001655	384	65	292	148	21	6	9	1	3	2	6.000000	6	252	384
SI	2022-11-29	2022	1669676400	1	0.000000	350	50	278	102	5	6	17	0	0	0		4	105	350
SI	2022-11-30	2022	1669762800	2	0.000000	468	93	400	142	15	7	29	1	0	1	27.000000	6	423	468
SI	2022-12-01	2022	1669849200	3	0.000000	470	120	396	173	12	4	48	0	0	0		6	337	470
SI	2022-12-02	2022	1669935600	4	0.000000	498	149	423	171	9	4	69	1	0	1	11.000000	6	550	498
SI	2022-12-04	2022	1670108400	6	0.000000	0	0	0	0	0	0	0	0	0	0		0	0	0
SI	2022-12-05	2022	1670194800	0	0.000000	487	79	428	101	11	6	26	1	0	1	5.000000	5	406	487
SI	2022-12-06	2022	1670281200	1	0.000000	294	34	227	99	10	4	5	0	0	0		6	146	294
SI	2022-12-07	2022	1670367600	2	0.000000	369	41	292	134	7	6	11	0	0	0		5	108	369
SI	2022-12-08	2022	1670454000	3	0.000000	269	35	220	73	5	9	8	0	0	0		6	269	269
SI	2022-12-09	2022	1670540400	4	0.000012	356	102	273	156	5	3	46	1	0	1	15.000000	6	235	356
SI	2022-12-12	2022	1670799600	0	0.000000	325	47	259	116	9	8	11	0	0	0		5	172	325
SI	2022-12-13	2022	1670886000	1	0.000000	571	146	451	237	14	6	57	1	0	1	4.000000	6	578	571
SI	2022-12-14	2022	1670972400	2	0.000000	585	147	476	220	24	3	51	5	0	5	17.000000	5	323	585
SI	2022-12-15	2022	1671058800	3	0.000000	482	103	389	161	17	9	30	0	0	0		6	59	482
SI	2022-12-16	2022	1671145200	4	0.000000	397	46	322	163	7	4	14	0	0	0		6	163	397
SI	2022-12-18	2022	1671318000	6	0.000000	0	0	0	0	0	0	0	0	0	0		0	0	0
SI	2022-12-19	2022	1671404400	0	0.000000	257	32	199	77	6	4	9	0	0	0		5	135	257
SI	2022-12-20	2022	1671490800	1	0.000000	445	68	381	93	20	4	12	1	0	1	8.000000	6	303	445
SI	2022-12-21	2022	1671577200	2	0.000000	240	30	192	81	5	6	7	0	0	0		6	97	240
SI	2022-12-22	2022	1671663600	3	0.000000	329	66	277	97	11	6	19	0	0	0		5	193	329
SI	2022-12-23	2022	1671750000	4	0.000000	247	72	203	77	4	6	30	0	0	0		5	41	247
SI	2022-12-27	2022	1672095600	1	0.000000	362	38	263	167	4	4	13	0	0	0		6	285	362
SI	2022-12-28	2022	1672182000	2	0.000000	264	45	214	71	10	7	9	0	0	0		6	105	264
SI	2022-12-29	2022	1672268400	3	0.000000	258	32	209	98	8	2	7	0	0	0		5	150	258
SI	2022-12-30	2022	1672354800	4	0.000000	361	57	277	135	6	9	18	0	0	0		6	263	361
SI	2023-01-03	2023	1672700400	1	0.000000	496	51	395	209	14	5	9	0	0	0		6	119	496
SI	2023-01-04	2023	1672786800	2	0.000000	491	74	379	178	11	4	24	2	0	2	26.000000	5	349	491
SI	2023-01-05	2023	1672873200	3	0.000000	444	82	367	130	9	5	30	2	0	2	27.000000	6	191	444
SI	2023-01-06	2023	1672959600	4	0.000000	333	112	283	79	6	5	50	0	0	0		5	154	333
SI	2023-01-08	2023	1673132400	6	0.000000	0	0	0	0	0	0	0	0	0	0		0	0	0
SI	2023-01-09	2023	1673218800	0	0.000000	386	43	310	118	9	6	10	0	0	0		6	70	386
SI	2023-01-10	2023	1673305200	1	0.000000	362	46	306	88	8	8	11	0	0	0		5	24	362
SI	2023-01-11	2023	1673391600	2	0.000000	368	49	310	120	9	5	13	0	0	0		6	366	368
SI	2023-01-12	2023	1673478000	3	0.000000	515	157	423	163	8	10	71	2	0	2	7.000000	6	362	515
SI	2023-01-13	2023	1673564400	4	0.000000	361	64	304	121	10	1	22	0	0	0		6	259	361
SI	2023-01-15	2023	1673737200	6	0.000000	0	0	0	0	0	0	0	0	0	0		0	0	0
SI	2023-01-16	2023	1673823600	0	0.000000	228	21	198	55	2	3	7	0	0	0		6	98	228
SI	2023-01-17	2023	1673910000	1	0.000000	423	58	324	145	8	4	19	0	0	0		5	144	423
SI	2023-01-18	2023	1673996400	2	0.000000	487	82	389	171	12	6	27	0	0	0		6	298	487
SI	2023-01-19	2023	1674082800	3	0.000000	411	80	337	149	10	4	28	0	0	0		6	198	411
SI	2023-01-20	2023	1674169200	4	0.000000	344	62	283	92	18	5	12	0	0	0		5	119	344
SI	2023-01-23	2023	1674428400	0	0.000000	406	67	351	118	9	16	17	1	0	1	6.000000	6	384	406
SI	2023-01-24	2023	1674514800	1	0.000000	285	63	250	92	6	6	23	0	0	0		5	164	285
SI	2023-01-25	2023	1674601200	2	0.000000	300	49	226	134	6	10	14	1	0	1	40.000000	5	89	300
SI	2023-01-26	2023	1674687600	3	0.000000	393	101	282	193	6	8	42	1	0	3	16.000000	6	432	393
SI	2023-01-27	2023	1674774000	4	0.000000	295	63	226	117	8	6	21	0	0	0		6	230	295
SI	2023-01-30	2023	1675033200	0	0.000000	256	25	195	114	6	3	5	0	0	0		5	0	256
SI	2023-01-31	2023	1675119600	1	0.000000	330	75	264	103	5	6	30	0	0	0		6	326	330
SI	2023-02-01	2023	1675206000	2	0.000000	441	141	356	172	32	2	38	0	0	0		6	219	441
SI	2023-02-02	2023	1675292400	3	0.000000	458	72	355	185	18	2	18	0	0	0		6	238	458
SI	2023-02-03	2023	1675378800	4	0.000000	486	131	429	102	13	6	56	1	0	1	13.000000	6	482	486
SI	2023-02-05	2023	1675551600	6	0.000000	0	0	0	0	0	0	0	0	0	0		0	0	0
SI	2023-02-06	2023	1675638000	0	0.000000	324	65	265	103	13	5	17	0	0	0		6	10	324
SI	2023-02-07	2023	1675724400	1	0.000000	365	60	295	192	15	4	13	0	0	0		6	62	365
SI	2023-02-08	2023	1675810800	2	0.000000	228	31	186	69	6	5	7	0	0	0		5	131	228
SI	2023-02-09	2023	1675897200	3	0.000000	328	29	248	158	5	5	7	0	0	0		6	166	328
SI	2023-02-10	2023	1675983600	4	0.000000	361	60	296	117	10	7	17	0	0	0		6	146	361
SI	2023-02-12	2023	1676156400	6	0.000000	0	0	0	0	0	0	0	0	0	0		0	0	0
SI	2023-02-13	2023	1676242800	0	0.000000	212	22	176	112	3	2	7	0	0	0		6	13	212
SI	2023-02-14	2023	1676329200	1	0.000000	434	119	354	248	8	13	48	1	0	1	12.000000	6	126	434
SI	2023-02-15	2023	1676415600	2	0.000000	269	71	213	135	13	6	20	0	0	0		6	139	269
SI	2023-02-16	2023	1676502000	3	0.000000	312	82	246	160	15	4	24	0	0	0		6	26	312
SI	2023-02-17	2023	1676588400	4	0.000000	303	31	244	139	8	5	5	0	0	0		6	263	303
SI	2023-02-19	2023	1676761200	6	0.000000	0	0	0	0	0	0	0	0	0	0		0	0	0
SI	2023-02-20	2023	1676847600	0	0.000000	201	16	164	70	5	0	3	0	0	0		6	67	201
SI	2023-02-21	2023	1676934000	1	0.000000	360	58	306	149	9	2	19	0	0	0		6	68	360
SI	2023-02-22	2023	1677020400	2	0.000000	307	28	258	116	8	4	4	0	0	0		6	157	307
SI	2023-02-23	2023	1677106800	3	0.000000	311	64	253	122	7	7	22	0	0	0		6	126	311
SI	2023-02-24	2023	1677193200	4	0.000072	356	134	299	103	18	12	45	0	0	0		6	368	356
SI	2023-02-27	2023	1677452400	0	0.000000	355	59	301	114	12	5	16	0	0	0		6	88	355
SI	2023-02-28	2023	1677538800	1	0.000000	328	43	255	166	4	7	14	0	0	0		6	174	328
SI	2023-03-01	2023	1677625200	2	0.000000	363	88	281	166	13	4	30	0	0	0		6	34	363
SI	2023-03-02	2023	1677711600	3	0.000000	364	69	304	135	8	8	23	0	0	0		5	88	364
SI	2023-03-03	2023	1677798000	4	0.000000	391	98	335	132	16	9	29	0	0	0		6	235	391
SI	2023-03-05	2023	1677970800	6	0.000000	0	0	0	0	0	0	0	0	0	0		0	0	0
SI	2023-03-06	2023	1678057200	0	0.000000	462	87	377	196	26	5	15	0	0	0		6	37	462
SI	2023-03-07	2023	1678143600	1	0.000000	470	114	423	85	19	3	38	0	0	0		6	484	470
SI	2023-03-08	2023	1678230000	2	0.000000	396	99	350	153	13	8	33	0	0	0		6	51	396
SI	2023-03-09	2023	1678316400	3	0.000000	278	65	232	96	7	6	23	0	0	0		5	124	278
SI	2023-03-10	2023	1678402800	4	0.000000	635	155	548	143	18	4	64	1	0	1	6.000000	6	693	635
SI	2023-03-13	2023	1678658400	0	0.000000	1139	130	1041	133	20	12	40	1	0	1	11.000000	6	718	1139
SI	2023-03-14	2023	1678744800	1	0.000000	598	147	515	161	13	8	60	1	0	1	8.000000	5	237	598
SI	2023-03-15	2023	1678831200	2	0.000000	856	169	673	308	29	13	52	0	0	0		6	530	856
SI	2023-03-16	2023	1678917600	3	0.000000	582	72	471	201	8	10	24	0	0	0		6	307	582
SI	2023-03-17	2023	1679004000	4	0.000000	471	68	394	135	9	7	22	0	0	0		5	313	471
SI	2023-03-20	2023	1679263200	0	0.000000	770	86	635	204	22	8	17	0	0	0		6	350	770
SI	2023-03-21	2023	1679349600	1	0.000000	431	58	340	142	13	6	13	0	0	0		5	182	431
SI	2023-03-22	2023	1679436000	2	0.000000	550	90	437	203	9	4	35	1	0	1	3.000000	6	449	550
SI	2023-03-23	2023	1679522400	3	0.000000	467	58	392	137	10	4	18	0	0	0		6	189	467
SI	2023-03-24	2023	1679608800	4	0.000000	563	111	420	289	26	9	25	0	0	0		6	255	563
SI	2023-03-27	2023	1679868000	0	0.000000	352	42	289	93	7	4	12	0	0	0		5	25	352
SI	2023-03-28	2023	1679954400	1	0.000000	321	40	249	118	5	2	14	0	0	0		6	121	321
SI	2023-03-29	2023	1680040800	2	0.000000	235	31	182	77	6	3	8	0	0	0		6	39	235
SI	2023-03-30	2023	1680127200	3	0.000000	367	49	310	103	1	2	23	0	0	0		5	143	367
SI	2023-03-31	2023	1680213600	4	0.000000	347	69	279	192	8	7	23	0	0	0		6	126	347
SI	2023-04-03	2023	1680472800	0	0.000000	481	79	385	197	7	5	31	0	0	0		6	75	481
SI	2023-04-04	2023	1680559200	1	0.000000	507	92	466	104	17	5	27	1	0	1	2.000000	6	438	507
SI	2023-04-05	2023	1680645600	2	0.000000	480	88	354	205	8	8	33	0	0	0		4	160	480
SI	2023-04-06	2023	1680732000	3	0.000000	319	68	269	80	12	5	21	0	0	0		5	152	319
SI	2023-04-09	2023	1680991200	6	0.000000	0	0	0	0	0	0	0	0	0	0		0	0	0
SI	2023-04-10	2023	1681077600	0	0.000000	375	48	285	119	6	6	15	1	0	1	13.000000	5	185	375
SI	2023-04-11	2023	1681164000	1	0.000000	244	42	192	99	4	2	16	0	0	0		6	22	244
SI	2023-04-12	2023	1681250400	2	0.000000	508	124	403	223	8	12	50	1	0	1	8.000000	6	426	508
SI	2023-04-13	2023	1681336800	3	0.000000	397	107	338	131	9	8	42	0	0	0		6	267	397
SI	2023-04-14	2023	1681423200	4	0.000000	553	156	462	183	18	12	56	0	0	0		6	270	553
SI	2023-04-17	2023	1681682400	0	0.000000	439	59	345	140	4	7	22	0	0	0		6	251	439
SI	2023-04-18	2023	1681768800	1	0.000000	248	18	193	77	2	6	4	0	0	0		5	100	248
SI	2023-04-19	2023	1681855200	2	0.000000	384	72	307	149	14	7	20	0	0	0		6	411	384
SI	2023-04-20	2023	1681941600	3	0.000000	463	87	333	219	7	7	34	0	0	0		6	134	463
SI	2023-04-21	2023	1682028000	4	0.000000	438	66	318	190	8	8	22	2	0	2	47.000000	5	114	438
SI	2023-04-24	2023	1682287200	0	0.000000	348	52	291	104	6	8	16	0	0	0		6	82	348
SI	2023-04-25	2023	1682373600	1	0.000000	541	123	457	173	10	9	47	0	0	0		6	87	541
SI	2023-04-26	2023	1682460000	2	0.000000	453	52	329	178	5	7	18	0	0	0		5	11	453
SI	2023-04-27	2023	1682546400	3	0.000000	472	104	369	184	4	12	46	1	0	1	6.000000	5	395	472
