# PORT_M1B_SPEC.md S4 atlas screen (spec_sha16=d31f48b59877e44d)
# params_hash=c50dfd164e2fc778844a6f8f6681f8050964cec3ff1e017904a18798e50957c3
# EXPLORATORY_NONCERTIFYING; FIT era only; no promotion claims
# scoring is reported separately: learnability (rho vs own truth) vs economic alignment (within-unit Spearman vs net_phase_close, dollar_recall@k)
asset	label	family	base	kind	horizon	truncation	penalty	transform	ranking_unit	occupancy_derived	shuffled_twin	n_rows	n_folds_scored	rho_median_learnability	rho_fold_min	rho_fold_max	align_spearman_unit	align_p_value	dollar_recall_at3	dollar_recall_at10	era_sign_consistency	era_min_align	era_max_align	holm_rank	holm_threshold	holm_significant	twin_align_spearman	voided_by_twin	fit_secs
SI	ret|e1|h120|z@phase	ratio	ret|e1	ratio	h120			z	phase	0	0	98503	4	0.004433	0.002322	0.006206	0.013999	0.000077	-0.224276	-0.375483	1.000000	0.007129	0.018755	93	0.000214	1		0	1.119062
SI	ret|e1|h120|z@session	ratio	ret|e1	ratio	h120			z	session	0	0	98511	4	0.004412	-0.010663	0.013715	0.010210	0.003917	-0.111774	-0.130015	1.000000	0.000023	0.023032	120	0.000242	0		0	1.112893
SI	ret|e1|h120|rank@phase	ratio	ret|e1	ratio	h120			rank	phase	0	0	98506	4	0.012468	0.007806	0.023306	0.026939	0.000000	-0.220233	-0.382086	1.000000	0.025187	0.029391	43	0.000176	1		0	1.158372
SI	ret|e1|h120|rank@session	ratio	ret|e1	ratio	h120			rank	session	0	0	98511	4	0.011515	0.001195	0.019214	0.011475	0.001186	-0.109735	-0.167857	1.000000	0.010314	0.013059	106	0.000226	0		0	1.167030
SI	ret|e1|h120|winsor@phase	ratio	ret|e1	ratio	h120			winsor	phase	0	0	98511	4	-0.002260	-0.013136	0.003558	0.001405	0.691469	-0.260106	-0.398719	0.666667	-0.013142	0.012497	272	0.000909	0		0	1.201677
SI	ret|e1|h120|winsor@session	ratio	ret|e1	ratio	h120			winsor	session	0	0	98511	4	-0.008877	-0.019365	0.009423	0.002093	0.554399	-0.110549	-0.135345	0.333333	-0.008892	0.013942	250	0.000649	0		0	1.132769
SI	retg|e1|h120|raw	ratio	retg|e1	ratio	h120			raw		0	0	93199	4	0.009452	0.003159	0.013112	0.005777	0.112117	-0.065041	-0.107321	1.000000	0.001347	0.012119	178	0.000336	0		0	1.082880
SI	retg|e1|h120|z@phase	ratio	retg|e1	ratio	h120			z	phase	0	0	93188	4	0.005959	0.002468	0.016652	0.011458	0.001629	-0.185619	-0.305236	1.000000	0.000321	0.026409	110	0.000230	0		0	1.092065
SI	retg|e1|h120|z@session	ratio	retg|e1	ratio	h120			z	session	0	0	93199	4	0.009169	0.003687	0.011869	0.008386	0.021090	-0.094677	-0.110832	1.000000	0.002112	0.015234	141	0.000269	0		0	1.086177
SI	retg|e1|h120|rank@phase	ratio	retg|e1	ratio	h120			rank	phase	0	0	93191	4	0.009317	0.007412	0.010606	0.019648	0.000000	-0.207650	-0.325619	1.000000	0.011592	0.027515	67	0.000192	1		0	1.099047
SI	retg|e1|h120|rank@session	ratio	retg|e1	ratio	h120			rank	session	0	0	93199	4	0.010468	0.001075	0.015180	0.011755	0.001225	-0.097101	-0.125188	1.000000	0.007271	0.016962	107	0.000227	0		0	1.084895
SI	retg|e1|h120|winsor@phase	ratio	retg|e1	ratio	h120			winsor	phase	0	0	93199	4	0.008693	0.002324	0.014831	0.001308	0.719146	-0.191784	-0.301053	0.333333	-0.003797	0.007208	277	0.001000	0		0	1.129705
SI	retg|e1|h120|winsor@session	ratio	retg|e1	ratio	h120			winsor	session	0	0	93199	4	0.009015	-0.000539	0.016015	0.005476	0.132061	-0.086474	-0.114442	0.666667	-0.000988	0.013936	182	0.000345	0		0	1.165144
SI	ret|e5|h120|raw	ratio	ret|e5	ratio	h120			raw		0	0	98511	4	0.005005	-0.006177	0.016856	0.001404	0.691680	-0.115602	-0.135786	0.333333	-0.007745	0.015035	273	0.000926	0		0	1.142811
SI	ret|e5|h120|z@phase	ratio	ret|e5	ratio	h120			z	phase	0	0	98500	4	0.012756	0.002763	0.024942	0.015535	0.000011	-0.232567	-0.386225	1.000000	0.002236	0.026745	86	0.000207	1		0	1.122755
SI	ret|e5|h120|z@session	ratio	ret|e5	ratio	h120			z	session	0	0	98511	4	0.010659	0.009377	0.014854	0.010084	0.004382	-0.102606	-0.136098	1.000000	0.000984	0.021100	121	0.000243	0		0	1.153426
SI	ret|e5|h120|rank@phase	ratio	ret|e5	ratio	h120			rank	phase	0	0	98506	4	0.015800	0.005386	0.029244	0.024354	0.000000	-0.218887	-0.389760	1.000000	0.021556	0.027745	51	0.000181	1		0	1.179540
SI	ret|e5|h120|rank@session	ratio	ret|e5	ratio	h120			rank	session	0	0	98511	4	0.007299	0.000564	0.011533	0.011880	0.000789	-0.097835	-0.133751	1.000000	0.005890	0.014456	105	0.000225	0		0	1.148612
SI	ret|e5|h120|winsor@phase	ratio	ret|e5	ratio	h120			winsor	phase	0	0	98511	4	0.005358	-0.008507	0.016901	-0.006538	0.064783	-0.252683	-0.380104	0.666667	-0.015525	0.000431	161	0.000301	0		0	1.200234
SI	ret|e5|h120|winsor@session	ratio	ret|e5	ratio	h120			winsor	session	0	0	98511	4	0.006638	-0.008286	0.016717	0.001710	0.628967	-0.111956	-0.137140	0.333333	-0.004344	0.012418	261	0.000758	0		0	1.222533
SI	retg|e5|h120|raw	ratio	retg|e5	ratio	h120			raw		0	0	79690	4	0.047201	0.024133	0.051924	-0.004165	0.288289	-0.016484	-0.029865	1.000000	-0.011329	-0.000152	206	0.000413	0		0	0.999264
SI	retg|e5|h120|z@phase	ratio	retg|e5	ratio	h120			z	phase	0	0	79658	4	0.016677	0.005782	0.044640	-0.002701	0.491351	-0.023970	-0.091520	0.666667	-0.012599	0.004258	236	0.000549	0		0	0.953682
SI	retg|e5|h120|z@session	ratio	retg|e5	ratio	h120			z	session	0	0	79690	4	0.043329	0.028708	0.049009	-0.002089	0.594357	-0.009383	-0.023828	0.333333	-0.012798	0.003335	253	0.000676	0		0	0.964015
SI	retg|e5|h120|rank@phase	ratio	retg|e5	ratio	h120			rank	phase	0	0	79664	4	0.017832	0.011103	0.025722	0.032044	0.000000	-0.046861	-0.124136	1.000000	0.021705	0.036612	39	0.000174	1		0	0.958687
SI	retg|e5|h120|rank@session	ratio	retg|e5	ratio	h120			rank	session	0	0	79690	4	0.032796	0.024827	0.035332	0.011939	0.002333	0.006069	-0.018133	1.000000	0.001776	0.018648	117	0.000238	0		0	0.957526
SI	retg|e5|h120|winsor@phase	ratio	retg|e5	ratio	h120			winsor	phase	0	0	79690	4	0.049716	0.025054	0.053215	-0.002574	0.511925	-0.054811	-0.120057	0.333333	-0.011635	0.001847	242	0.000588	0		0	0.970049
SI	retg|e5|h120|winsor@session	ratio	retg|e5	ratio	h120			winsor	session	0	0	79690	4	0.047271	0.025028	0.054669	-0.004913	0.210369	-0.015738	-0.031266	0.666667	-0.010922	0.001851	195	0.000379	0		0	0.951927
SI	ret|e15|h120|raw	ratio	ret|e15	ratio	h120			raw		0	0	98511	4	0.024955	0.011238	0.032689	0.003393	0.337743	-0.092072	-0.123247	0.666667	-0.010227	0.013150	214	0.000442	0		0	1.145066
SI	ret|e15|h120|z@phase	ratio	ret|e15	ratio	h120			z	phase	0	0	98500	4	0.032791	0.020640	0.039842	0.018631	0.000000	-0.243601	-0.380625	1.000000	0.006793	0.033816	69	0.000194	1		0	1.146932
SI	ret|e15|h120|z@session	ratio	ret|e15	ratio	h120			z	session	0	0	98511	4	0.031208	0.025810	0.049760	0.009207	0.009288	-0.097677	-0.128130	0.666667	-0.002895	0.023426	133	0.000258	0		0	1.160593
SI	ret|e15|h120|rank@phase	ratio	ret|e15	ratio	h120			rank	phase	0	0	98506	4	0.026276	0.021534	0.033951	0.032895	0.000000	-0.218351	-0.368479	1.000000	0.012610	0.043394	35	0.000171	1		0	1.168417
SI	ret|e15|h120|rank@session	ratio	ret|e15	ratio	h120			rank	session	0	0	98511	4	0.022862	0.018456	0.028968	0.013762	0.000101	-0.089576	-0.135242	1.000000	0.003036	0.019106	98	0.000218	1		0	1.144724
SI	ret|e15|h120|winsor@phase	ratio	ret|e15	ratio	h120			winsor	phase	0	0	98511	4	0.025435	0.015245	0.030284	-0.000281	0.936723	-0.244742	-0.384145	0.333333	-0.010941	0.006402	318	0.005556	0		0	1.138983
SI	ret|e15|h120|winsor@session	ratio	ret|e15	ratio	h120			winsor	session	0	0	98511	4	0.024306	0.010034	0.031647	0.002128	0.547788	-0.108349	-0.127656	0.666667	-0.011179	0.011265	246	0.000617	0		0	1.120403
SI	retg|e15|h120|raw	ratio	retg|e15	ratio	h120			raw		0	0	48924	4	0.104025	0.084569	0.106393	-0.008991	0.069947	0.142256	0.161734	1.000000	-0.014836	-0.000696	163	0.000305	0		0	0.625797
SI	retg|e15|h120|z@phase	ratio	retg|e15	ratio	h120			z	phase	0	0	48710	4	0.048389	0.007765	0.084149	0.029422	0.000000	0.227806	0.275544	1.000000	0.015255	0.039572	57	0.000185	1		0	0.663207
SI	retg|e15|h120|z@session	ratio	retg|e15	ratio	h120			z	session	0	0	48924	4	0.092377	0.077486	0.104582	0.013426	0.006801	0.137005	0.164488	1.000000	0.004610	0.021035	128	0.000251	0		0	0.631409
SI	retg|e15|h120|rank@phase	ratio	retg|e15	ratio	h120			rank	phase	0	0	48736	4	0.063186	0.033442	0.070848	0.076912	0.000000	0.217061	0.281589	1.000000	0.069233	0.086512	14	0.000160	1		0	0.641799
SI	retg|e15|h120|rank@session	ratio	retg|e15	ratio	h120			rank	session	0	0	48924	4	0.075555	0.065070	0.097925	0.014363	0.003788	0.152086	0.164982	1.000000	0.006060	0.024432	119	0.000240	0		0	0.635955
SI	retg|e15|h120|winsor@phase	ratio	retg|e15	ratio	h120			winsor	phase	0	0	48924	4	0.106532	0.086100	0.109755	0.028175	0.000000	0.233307	0.290930	1.000000	0.021645	0.034712	60	0.000187	1		0	0.664960
SI	retg|e15|h120|winsor@session	ratio	retg|e15	ratio	h120			winsor	session	0	0	48924	4	0.108598	0.081471	0.110825	-0.002259	0.648893	0.140482	0.164932	0.666667	-0.004876	0.001753	265	0.000806	0		0	0.639110
SI	ret|e30|h120|raw	ratio	ret|e30	ratio	h120			raw		0	0	98511	4	0.015583	0.011156	0.023546	0.006000	0.090032	-0.103097	-0.123330	0.666667	-0.004438	0.015114	172	0.000323	0		0	1.112914
SI	ret|e30|h120|z@phase	ratio	ret|e30	ratio	h120			z	phase	0	0	98500	4	0.019032	0.000863	0.028179	0.022169	0.000000	-0.230211	-0.389618	1.000000	0.002664	0.037020	56	0.000185	1		0	1.168190
SI	ret|e30|h120|z@session	ratio	ret|e30	ratio	h120			z	session	0	0	98511	4	0.022067	0.018611	0.026029	0.011017	0.001853	-0.107892	-0.139395	1.000000	0.001897	0.020758	112	0.000233	0		0	1.167338
SI	ret|e30|h120|rank@phase	ratio	ret|e30	ratio	h120			rank	phase	0	0	98506	4	0.015331	0.014009	0.029154	0.027564	0.000000	-0.229804	-0.385268	1.000000	0.008458	0.036075	42	0.000175	1		0	1.168327
SI	ret|e30|h120|rank@session	ratio	ret|e30	ratio	h120			rank	session	0	0	98511	4	0.012931	0.005471	0.028155	0.015593	0.000011	-0.129538	-0.144743	1.000000	0.005812	0.027838	85	0.000207	1		0	1.149970
SI	ret|e30|h120|winsor@phase	ratio	ret|e30	ratio	h120			winsor	phase	0	0	98511	4	0.013427	0.007248	0.022917	-0.000949	0.788660	-0.227639	-0.396059	0.333333	-0.017321	0.010490	291	0.001389	0		0	1.129222
SI	ret|e30|h120|winsor@session	ratio	ret|e30	ratio	h120			winsor	session	0	0	98511	4	0.013977	0.007802	0.020514	0.004304	0.224033	-0.094238	-0.119906	0.666667	-0.010026	0.019328	197	0.000385	0		0	1.110493
SI	retg|e30|h120|raw	ratio	retg|e30	ratio	h120			raw		0	0	23309	4	0.070654	0.054675	0.091897	0.004335	0.543261	0.342999	0.444184	0.333333	-0.031863	0.037686	245	0.000610	0		0	0.345686
SI	retg|e30|h120|z@phase	ratio	retg|e30	ratio	h120			z	phase	0	0	23073	4	0.059325	0.022668	0.083928	0.058176	0.000000	0.485102	0.586028	1.000000	0.009408	0.080594	40	0.000174	1		0	0.330666
SI	retg|e30|h120|z@session	ratio	retg|e30	ratio	h120			z	session	0	0	23292	4	0.066416	0.046579	0.096969	0.028866	0.000051	0.344323	0.452681	0.666667	-0.001091	0.063322	92	0.000213	1		0	0.340551
SI	retg|e30|h120|rank@phase	ratio	retg|e30	ratio	h120			rank	phase	0	0	23092	4	0.063184	0.035641	0.085012	0.089176	0.000000	0.493095	0.567913	1.000000	0.054499	0.124105	26	0.000166	1		0	0.366149
SI	retg|e30|h120|rank@session	ratio	retg|e30	ratio	h120			rank	session	0	0	23295	4	0.075784	0.057619	0.115554	0.049609	0.000000	0.355159	0.458378	1.000000	0.016095	0.078667	48	0.000179	1		0	0.365586
SI	retg|e30|h120|winsor@phase	ratio	retg|e30	ratio	h120			winsor	phase	0	0	23309	4	0.061082	0.036422	0.084486	0.035191	0.000001	0.475589	0.568766	0.666667	-0.017458	0.073886	76	0.000199	1		0	0.349988
SI	retg|e30|h120|winsor@session	ratio	retg|e30	ratio	h120			winsor	session	0	0	23309	4	0.063477	0.036945	0.096703	0.000532	0.940573	0.345119	0.445810	0.333333	-0.035906	0.033917	320	0.007143	0		0	0.343691
SI	ret|e1|phase_close|raw	ratio	ret|e1	ratio	phase_close			raw		0	0	101192	4	-0.002069	-0.010247	-0.000183	0.002833	0.417165	-0.120674	-0.146320	0.666667	-0.006524	0.010396	225	0.000490	0		0	1.144832
SI	ret|e1|phase_close|z@phase	ratio	ret|e1	ratio	phase_close			z	phase	0	0	101178	4	-0.000769	-0.004762	0.005831	0.013612	0.000097	-0.231056	-0.388197	1.000000	0.003963	0.023036	95	0.000216	1		0	1.165617
SI	ret|e1|phase_close|z@session	ratio	ret|e1	ratio	phase_close			z	session	0	0	101192	4	-0.001683	-0.009817	0.002233	0.002065	0.554257	-0.112323	-0.153553	0.666667	-0.008689	0.012736	249	0.000641	0		0	1.141384
SI	ret|e1|phase_close|rank@phase	ratio	ret|e1	ratio	phase_close			rank	phase	0	0	101187	4	0.048695	0.043220	0.060734	0.046269	0.000000	-0.203004	-0.367985	1.000000	0.030055	0.065072	23	0.000164	1		0	1.208159
SI	ret|e1|phase_close|rank@session	ratio	ret|e1	ratio	phase_close			rank	session	0	0	101192	4	0.018016	0.008348	0.029527	0.013583	0.000100	-0.105386	-0.159675	1.000000	0.000792	0.032865	97	0.000217	1		0	1.184442
SI	ret|e1|phase_close|winsor@phase	ratio	ret|e1	ratio	phase_close			winsor	phase	0	0	101192	4	-0.006715	-0.012712	-0.001643	-0.001805	0.605228	-0.248228	-0.394000	0.666667	-0.011454	0.010606	255	0.000694	0		0	1.157788
SI	ret|e1|phase_close|winsor@session	ratio	ret|e1	ratio	phase_close			winsor	session	0	0	101192	4	-0.007582	-0.008164	0.003961	-0.000888	0.799169	-0.117125	-0.149913	0.333333	-0.008233	0.003755	294	0.001515	0		0	1.143043
SI	retg|e1|phase_close|raw	ratio	retg|e1	ratio	phase_close			raw		0	0	95876	4	0.002035	-0.001057	0.004948	0.002705	0.450523	-0.086586	-0.119488	0.666667	-0.004493	0.011584	230	0.000515	0		0	1.101934
SI	retg|e1|phase_close|z@phase	ratio	retg|e1	ratio	phase_close			z	phase	0	0	95852	4	-0.011551	-0.012955	-0.007951	0.002797	0.435357	-0.203315	-0.320931	0.333333	-0.011021	0.023020	227	0.000500	0		0	1.091195
SI	retg|e1|phase_close|z@session	ratio	retg|e1	ratio	phase_close			z	session	0	0	95876	4	0.004383	-0.001549	0.019464	0.002607	0.467086	-0.086011	-0.120538	0.333333	-0.000978	0.008824	235	0.000543	0		0	1.113560
SI	retg|e1|phase_close|rank@phase	ratio	retg|e1	ratio	phase_close			rank	phase	0	0	95867	4	0.049424	0.035966	0.051773	0.043961	0.000000	-0.155819	-0.311630	1.000000	0.027071	0.055752	27	0.000167	1		0	1.152233
SI	retg|e1|phase_close|rank@session	ratio	retg|e1	ratio	phase_close			rank	session	0	0	95876	4	0.017884	0.012728	0.023562	0.013112	0.000254	-0.072205	-0.099945	1.000000	0.004604	0.026452	101	0.000221	0		0	1.122778
SI	retg|e1|phase_close|winsor@phase	ratio	retg|e1	ratio	phase_close			winsor	phase	0	0	95876	4	0.003347	0.001152	0.005616	0.003194	0.373049	-0.195176	-0.307277	0.333333	-0.004647	0.015939	216	0.000450	0		0	1.131274
SI	retg|e1|phase_close|winsor@session	ratio	retg|e1	ratio	phase_close			winsor	session	0	0	95876	4	0.002122	0.000263	0.003786	0.002127	0.552898	-0.093748	-0.118677	0.666667	-0.003940	0.006109	248	0.000633	0		0	1.101599
SI	ret|e5|phase_close|raw	ratio	ret|e5	ratio	phase_close			raw		0	0	101192	4	0.007844	0.005823	0.018486	0.008078	0.020709	-0.109469	-0.134432	1.000000	0.002932	0.016804	139	0.000266	0		0	1.140239
SI	ret|e5|phase_close|z@phase	ratio	ret|e5	ratio	phase_close			z	phase	0	0	101178	4	0.001207	-0.004240	0.008307	0.019081	0.000000	-0.225218	-0.380012	1.000000	0.009404	0.028828	65	0.000191	1		0	1.144937
SI	ret|e5|phase_close|z@session	ratio	ret|e5	ratio	phase_close			z	session	0	0	101192	4	0.013917	-0.002000	0.021975	0.002078	0.551710	-0.092554	-0.131433	0.333333	-0.006191	0.014356	247	0.000625	0		0	1.158964
SI	ret|e5|phase_close|rank@phase	ratio	ret|e5	ratio	phase_close			rank	phase	0	0	101187	4	0.046565	0.035888	0.054668	0.044428	0.000000	-0.202178	-0.366149	1.000000	0.031666	0.060811	25	0.000166	1		0	1.208972
SI	ret|e5|phase_close|rank@session	ratio	ret|e5	ratio	phase_close			rank	session	0	0	101192	4	0.017942	0.004524	0.022501	0.013287	0.000142	-0.094587	-0.142575	1.000000	0.006579	0.023084	99	0.000219	1		0	1.169107
SI	ret|e5|phase_close|winsor@phase	ratio	ret|e5	ratio	phase_close			winsor	phase	0	0	101192	4	0.006530	0.000966	0.010747	-0.002546	0.466015	-0.224609	-0.388314	0.666667	-0.010860	0.008855	234	0.000538	0		0	1.177702
SI	ret|e5|phase_close|winsor@session	ratio	ret|e5	ratio	phase_close			winsor	session	0	0	101192	4	0.006629	0.004921	0.009191	0.002371	0.497240	-0.115766	-0.138003	0.666667	-0.005157	0.012118	237	0.000556	0		0	1.146716
SI	retg|e5|phase_close|raw	ratio	retg|e5	ratio	phase_close			raw		0	0	83044	4	0.039091	0.032978	0.044087	-0.000503	0.895853	-0.024955	-0.019892	0.666667	-0.007502	0.010308	311	0.003125	0		0	0.970066
SI	retg|e5|phase_close|z@phase	ratio	retg|e5	ratio	phase_close			z	phase	0	0	82968	4	-0.006052	-0.028144	0.011892	-0.003033	0.430500	-0.041737	-0.114243	0.666667	-0.008394	0.005949	226	0.000495	0		0	0.949050
SI	retg|e5|phase_close|z@session	ratio	retg|e5	ratio	phase_close			z	session	0	0	83044	4	0.042354	0.028468	0.044935	0.000197	0.959112	-0.005585	-0.018161	0.666667	-0.005555	0.005801	322	0.010000	0		0	0.981669
SI	retg|e5|phase_close|rank@phase	ratio	retg|e5	ratio	phase_close			rank	phase	0	0	83011	4	0.061037	0.049794	0.070113	0.059796	0.000000	-0.020818	-0.091285	1.000000	0.044244	0.066181	12	0.000159	1		0	1.040213
SI	retg|e5|phase_close|rank@session	ratio	retg|e5	ratio	phase_close			rank	session	0	0	83044	4	0.047635	0.042300	0.051693	0.017623	0.000005	0.013312	-0.014189	1.000000	0.009219	0.026010	80	0.000202	1		0	0.995425
SI	retg|e5|phase_close|winsor@phase	ratio	retg|e5	ratio	phase_close			winsor	phase	0	0	83044	4	0.040068	0.034479	0.046835	-0.008762	0.022717	-0.064592	-0.094410	0.666667	-0.018630	0.002866	144	0.000273	0		0	0.988985
SI	retg|e5|phase_close|winsor@session	ratio	retg|e5	ratio	phase_close			winsor	session	0	0	83044	4	0.038076	0.033834	0.038804	0.000822	0.830655	-0.022902	-0.022397	0.666667	-0.005815	0.006826	299	0.001786	0		0	0.969815
SI	ret|e15|phase_close|raw	ratio	ret|e15	ratio	phase_close			raw		0	0	101192	4	0.020173	0.015609	0.022696	0.000281	0.935868	-0.100341	-0.132829	0.333333	-0.006460	0.008780	317	0.005000	0		0	1.149940
SI	ret|e15|phase_close|z@phase	ratio	ret|e15	ratio	phase_close			z	phase	0	0	101178	4	0.004465	-0.009601	0.016362	0.019486	0.000000	-0.233325	-0.375315	1.000000	0.015346	0.024256	63	0.000189	1		0	1.154270
SI	ret|e15|phase_close|z@session	ratio	ret|e15	ratio	phase_close			z	session	0	0	101192	4	0.032372	0.007278	0.044629	0.005749	0.099717	-0.111084	-0.146317	0.666667	-0.004972	0.017214	175	0.000329	0		0	1.168019
SI	ret|e15|phase_close|rank@phase	ratio	ret|e15	ratio	phase_close			rank	phase	0	0	101187	4	0.056790	0.050539	0.061196	0.053352	0.000000	-0.171452	-0.360879	1.000000	0.043479	0.066019	16	0.000161	1		0	1.223941
SI	ret|e15|phase_close|rank@session	ratio	ret|e15	ratio	phase_close			rank	session	0	0	101192	4	0.028276	0.026511	0.040631	0.022118	0.000000	-0.112549	-0.131238	1.000000	0.015595	0.028014	55	0.000184	1		0	1.190526
SI	ret|e15|phase_close|winsor@phase	ratio	ret|e15	ratio	phase_close			winsor	phase	0	0	101192	4	0.019466	0.018004	0.022784	-0.007368	0.034876	-0.254744	-0.401723	1.000000	-0.020052	-0.000852	150	0.000282	0		0	1.161409
SI	ret|e15|phase_close|winsor@session	ratio	ret|e15	ratio	phase_close			winsor	session	0	0	101192	4	0.020227	0.017551	0.020943	-0.001015	0.771230	-0.105019	-0.131025	0.666667	-0.007421	0.007269	285	0.001190	0		0	1.142413
SI	retg|e15|phase_close|raw	ratio	retg|e15	ratio	phase_close			raw		0	0	55861	4	0.076062	0.071478	0.104292	0.000486	0.916848	0.162955	0.195176	0.333333	-0.007261	0.018113	315	0.004167	0		0	0.688576
SI	retg|e15|phase_close|z@phase	ratio	retg|e15	ratio	phase_close			z	phase	0	0	55577	4	0.022417	-0.001882	0.032127	0.003928	0.400957	0.220155	0.263848	0.666667	-0.011339	0.016028	222	0.000476	0		0	0.731138
SI	retg|e15|phase_close|z@session	ratio	retg|e15	ratio	phase_close			z	session	0	0	55861	4	0.039851	0.035958	0.061131	0.015014	0.001255	0.169125	0.179178	1.000000	0.007947	0.020734	108	0.000228	0		0	0.711553
SI	retg|e15|phase_close|rank@phase	ratio	retg|e15	ratio	phase_close			rank	phase	0	0	55683	4	0.094459	0.086713	0.097445	0.110483	0.000000	0.285350	0.298220	1.000000	0.096832	0.122653	7	0.000156	1		0	0.726124
SI	retg|e15|phase_close|rank@session	ratio	retg|e15	ratio	phase_close			rank	session	0	0	55861	4	0.088210	0.078654	0.099790	0.048561	0.000000	0.184084	0.206649	1.000000	0.030584	0.060071	31	0.000169	1		0	0.707047
SI	retg|e15|phase_close|winsor@phase	ratio	retg|e15	ratio	phase_close			winsor	phase	0	0	55861	4	0.077068	0.074033	0.109351	0.008664	0.063724	0.259237	0.279173	0.666667	-0.018190	0.029696	160	0.000299	0		0	0.714720
SI	retg|e15|phase_close|winsor@session	ratio	retg|e15	ratio	phase_close			winsor	session	0	0	55861	4	0.077357	0.075785	0.105506	0.002118	0.649078	0.161136	0.192081	0.333333	-0.007734	0.018498	266	0.000820	0		0	0.696118
SI	ret|e30|phase_close|raw	ratio	ret|e30	ratio	phase_close			raw		0	0	101192	4	0.015037	0.011303	0.017210	0.001285	0.712883	-0.108983	-0.134831	0.333333	-0.005968	0.009684	276	0.000980	0		0	1.130557
SI	ret|e30|phase_close|z@phase	ratio	ret|e30	ratio	phase_close			z	phase	0	0	101178	4	0.020810	-0.017022	0.033187	0.018484	0.000000	-0.245320	-0.377792	1.000000	0.003660	0.033193	68	0.000193	1		0	1.146958
SI	ret|e30|phase_close|z@session	ratio	ret|e30	ratio	phase_close			z	session	0	0	101192	4	0.025771	0.016860	0.039788	0.010466	0.002724	-0.105040	-0.135452	1.000000	0.003002	0.021332	118	0.000239	0		0	1.154288
SI	ret|e30|phase_close|rank@phase	ratio	ret|e30	ratio	phase_close			rank	phase	0	0	101187	4	0.048629	0.047372	0.053341	0.048218	0.000000	-0.187967	-0.367174	1.000000	0.041356	0.056766	22	0.000164	1		0	1.207272
SI	ret|e30|phase_close|rank@session	ratio	ret|e30	ratio	phase_close			rank	session	0	0	101192	4	0.024077	0.017506	0.030559	0.019556	0.000000	-0.109917	-0.146616	1.000000	0.014697	0.022645	62	0.000189	1		0	1.168872
SI	ret|e30|phase_close|winsor@phase	ratio	ret|e30	ratio	phase_close			winsor	phase	0	0	101192	4	0.014240	0.013285	0.015651	-0.006322	0.070284	-0.265049	-0.402800	1.000000	-0.010498	-0.000850	164	0.000307	0		0	1.156754
SI	ret|e30|phase_close|winsor@session	ratio	ret|e30	ratio	phase_close			winsor	session	0	0	101192	4	0.013554	0.010677	0.018298	0.001382	0.692218	-0.113121	-0.140174	0.333333	-0.005508	0.009818	274	0.000943	0		0	1.123473
SI	retg|e30|phase_close|raw	ratio	retg|e30	ratio	phase_close			raw		0	0	31834	4	0.066762	0.034510	0.124551	0.034420	0.000000	0.379587	0.471004	1.000000	0.020181	0.049401	61	0.000188	1		0	0.435708
SI	retg|e30|phase_close|z@phase	ratio	retg|e30	ratio	phase_close			z	phase	0	0	31549	4	0.004626	-0.004309	0.014474	-0.008207	0.184294	0.452807	0.533497	1.000000	-0.015096	-0.000162	190	0.000365	0		0	0.464140
SI	retg|e30|phase_close|z@session	ratio	retg|e30	ratio	phase_close			z	session	0	0	31820	4	0.004283	-0.014442	0.061671	-0.009253	0.131388	0.337630	0.405720	0.666667	-0.031771	0.002824	181	0.000342	0		0	0.442232
SI	retg|e30|phase_close|rank@phase	ratio	retg|e30	ratio	phase_close			rank	phase	0	0	31649	4	0.095385	0.064522	0.153808	0.123677	0.000000	0.520724	0.582670	1.000000	0.080682	0.165009	9	0.000157	1		0	0.456548
SI	retg|e30|phase_close|rank@session	ratio	retg|e30	ratio	phase_close			rank	session	0	0	31827	4	0.089528	0.083934	0.168211	0.085007	0.000000	0.386225	0.462320	1.000000	0.067467	0.106824	20	0.000163	1		0	0.449799
SI	retg|e30|phase_close|winsor@phase	ratio	retg|e30	ratio	phase_close			winsor	phase	0	0	31834	4	0.068122	0.031176	0.142110	0.030611	0.000001	0.499010	0.564043	0.333333	-0.011830	0.085886	75	0.000198	1		0	0.444683
SI	retg|e30|phase_close|winsor@session	ratio	retg|e30	ratio	phase_close			winsor	session	0	0	31834	4	0.061421	0.047475	0.126820	0.032233	0.000000	0.393910	0.468207	1.000000	0.014289	0.052459	70	0.000195	1		0	0.447322
SI	ret|e1|sess_close|raw	ratio	ret|e1	ratio	sess_close			raw		0	0	101192	4	-0.008351	-0.019220	0.013277	-0.000979	0.779151	-0.132242	-0.158044	0.666667	-0.003344	0.001789	286	0.001220	0		0	1.166476
