# PORT_M2_SHEETS_SPEC.md CC-M2-13.3 SESSION-SIDE STATE probe (ceiling census + causal day-side estimators, mirror-law tested) (spec_sha16=19fedc9231ba9f0e)
# params_hash=cd234e93d01ac530b9a0c5f752af2cb19fee3411ae5058c67315dface142bedc
# CC-M2-13.3 session-side state probe
# capture = realised / one-position DP ceiling over every candidate of the session
# the ORACLE arms are HINDSIGHT by construction — they are the concept's ceiling, never a rule
asset	d8	era	n_candidates	n_winners	n_win_long	n_win_short	oracle_side	release_day	dp_ceiling_usd	core_realised	core_oracle_realised	core_oracle_mirror_realised	e1_side	e2_side	e3_side
NKD	20240320	FIT	267	34	34	0	1	1	2660.000000	0.000000	0.000000	0.000000	1	1	1
NKD	20240321	FIT	355	18	18	0	1	0	3235.000000	-542.500000	0.000000	-542.500000	-1	1	-1
NKD	20240322	FIT	270	0	0	0	0	0	1722.500000	0.000000			-1	-1	0
NKD	20240325	FIT	289	48	0	48	-1	0	3435.000000	0.000000	0.000000	0.000000	-1	-1	1
NKD	20240326	FIT	239	0	0	0	0	0	1960.000000	0.000000			1	1	1
NKD	20240327	FIT	324	9	0	9	-1	0	2785.000000	0.000000	0.000000	0.000000	1	1	1
NKD	20240328	FIT	323	25	0	25	-1	0	2960.000000	0.000000	0.000000	0.000000	-1	-1	1
NKD	20240401	FIT	478	51	0	51	-1	0	5210.000000	-1910.000000	0.000000	-1910.000000	1	-1	1
NKD	20240402	FIT	470	11	2	9	-1	0	2485.000000	-955.000000	0.000000	-955.000000	1	-1	-1
NKD	20240403	FIT	375	29	29	0	1	0	3422.500000	-955.000000	-955.000000	0.000000	-1	-1	-1
NKD	20240404	FIT	334	53	0	53	-1	0	6885.000000	0.000000	0.000000	0.000000	1	-1	-1
NKD	20240405	FIT	549	38	36	2	1	1	3235.000000	1320.000000	1320.000000	0.000000	-1	-1	1
NKD	20240408	FIT	305	4	0	4	-1	0	2297.500000	-955.000000	-955.000000	170.000000	1	1	1
NKD	20240409	FIT	302	32	30	2	1	0	4497.500000	0.000000	0.000000	0.000000	1	1	0
NKD	20240410	FIT	469	16	0	16	-1	1	3160.000000	-1910.000000	-955.000000	-1172.500000	-1	-1	-1
NKD	20240411	FIT	342	46	46	0	1	0	5610.000000	0.000000	0.000000	0.000000	1	1	1
NKD	20240412	FIT	406	32	0	32	-1	0	5010.000000	-955.000000	0.000000	-955.000000	-1	-1	-1
NKD	20240415	FIT	526	55	0	55	-1	0	5810.000000	0.000000	0.000000	0.000000	1	1	1
NKD	20240416	FIT	626	24	0	24	-1	0	2722.500000	1602.500000	1045.000000	557.500000	-1	-1	1
NKD	20240417	FIT	617	65	0	65	-1	0	6960.000000	-955.000000	0.000000	-955.000000	-1	-1	-1
NKD	20240418	FIT	498	52	29	23	1	0	4560.000000	-30.000000	-30.000000	0.000000	1	1	1
NKD	20240419	FIT	809	69	14	55	-1	0	6660.000000	-2865.000000	0.000000	-2865.000000	-1	-1	1
NKD	20240422	FIT	485	32	32	0	1	0	3985.000000	0.000000	0.000000	0.000000	1	1	1
NKD	20240423	FIT	294	17	11	6	1	0	3710.000000	0.000000	0.000000	0.000000	-1	-1	1
NKD	20240424	FIT	307	22	20	2	1	0	4497.500000	0.000000	0.000000	0.000000	1	1	-1
NKD	20240425	FIT	450	76	52	24	1	0	5785.000000	0.000000	0.000000	0.000000	-1	-1	-1
NKD	20240426	FIT	440	39	39	0	1	0	4147.500000	1932.500000	1932.500000	-955.000000	-1	1	-1
NKD	20240429	FIT	545	0	0	0	0	0	2272.500000	-310.000000			1	1	1
NKD	20240430	FIT	365	28	3	25	-1	0	3460.000000	-955.000000	1995.000000	-955.000000	1	1	1
NKD	20240501	FIT	456	36	0	36	-1	0	4472.500000	0.000000	0.000000	0.000000	1	1	-1
NKD	20240502	FIT	363	18	1	17	-1	0	3260.000000	-955.000000	-955.000000	0.000000	1	1	1
NKD	20240503	FIT	345	62	62	0	1	1	3135.000000	-955.000000	1507.500000	-955.000000	-1	-1	0
NKD	20240506	FIT	130	7	7	0	1	0	2697.500000	0.000000	0.000000	0.000000	1	1	1
NKD	20240507	FIT	222	11	11	0	1	0	2197.500000	0.000000	0.000000	0.000000	-1	-1	1
NKD	20240508	FIT	219	18	0	18	-1	0	3397.500000	0.000000	0.000000	0.000000	-1	-1	-1
NKD	20240509	FIT	192	22	12	10	1	0	3747.500000	0.000000	0.000000	0.000000	-1	-1	-1
NKD	20240510	FIT	275	10	0	10	-1	0	3547.500000	-985.000000	0.000000	-985.000000	1	-1	-1
NKD	20240513	FIT	293	0	0	0	0	0	1310.000000	0.000000			-1	-1	1
NKD	20240514	FIT	294	27	27	0	1	0	2735.000000	0.000000	0.000000	0.000000	1	1	1
NKD	20240515	FIT	314	43	23	20	1	1	4397.500000	-955.000000	0.000000	-955.000000	1	-1	1
NKD	20240516	FIT	343	55	33	22	1	0	3872.500000	0.000000	0.000000	0.000000	-1	1	-1
NKD	20240517	FIT	291	0	0	0	0	0	2060.000000	0.000000			1	1	1
NKD	20240520	FIT	443	39	15	24	-1	0	2647.500000	-47.500000	-47.500000	0.000000	1	1	1
NKD	20240521	FIT	327	43	0	43	-1	0	2622.500000	-205.000000	0.000000	-205.000000	-1	-1	1
NKD	20240522	FIT	431	28	21	7	1	0	3522.500000	0.000000	0.000000	0.000000	-1	-1	1
NKD	20240523	FIT	417	33	0	33	-1	0	5372.500000	0.000000	0.000000	0.000000	-1	1	1
NKD	20240524	FIT	352	2	2	0	1	0	2085.000000	0.000000	0.000000	0.000000	-1	1	-1
NKD	20240527	FIT	179	0	0	0	0	0	1222.500000	0.000000			-1	1	1
NKD	20240528	FIT	320	0	0	0	0	0	1547.500000	0.000000			-1	-1	1
NKD	20240529	FIT	390	58	0	58	-1	0	4710.000000	0.000000	0.000000	0.000000	1	-1	1
NKD	20240530	FIT	529	24	22	2	1	0	3747.500000	-1910.000000	-955.000000	-955.000000	-1	-1	1
NKD	20240531	FIT	559	87	87	0	1	0	4497.500000	0.000000	0.000000	0.000000	1	1	-1
NKD	20240603	FIT	511	2	2	0	1	0	3347.500000	145.000000	0.000000	145.000000	1	1	1
NKD	20240604	FIT	533	12	0	12	-1	0	2860.000000	0.000000	0.000000	0.000000	1	-1	-1
NKD	20240605	FIT	365	35	35	0	1	0	3172.500000	0.000000	0.000000	0.000000	-1	1	1
NKD	20240606	FIT	377	4	0	4	-1	0	2272.500000	0.000000	0.000000	0.000000	-1	-1	1
NKD	20240607	FIT	475	2	0	2	-1	1	1760.000000	70.000000	0.000000	70.000000	-1	-1	1
NKD	20240610	FIT	301	28	28	0	1	0	3897.500000	0.000000	0.000000	0.000000	1	1	1
NKD	20240611	FIT	340	0	0	0	0	0	1722.500000	0.000000			1	-1	-1
NKD	20240612	FIT	459	2	2	0	1	1	1947.500000	-280.000000	0.000000	-280.000000	1	1	1
NKD	20240613	FIT	359	22	0	22	-1	0	3560.000000	0.000000	0.000000	0.000000	-1	-1	-1
NKD	20240614	FIT	471	21	0	21	-1	0	4060.000000	0.000000	0.000000	0.000000	1	-1	1
NKD	20240617	FIT	283	28	19	9	1	0	3997.500000	0.000000	0.000000	0.000000	-1	-1	1
NKD	20240618	FIT	264	1	1	0	1	0	1560.000000	0.000000	0.000000	0.000000	-1	1	-1
NKD	20240619	FIT	150	10	0	10	-1	0	1897.500000	0.000000	0.000000	0.000000	1	-1	-1
NKD	20240620	FIT	316	18	18	0	1	0	2747.500000	0.000000	0.000000	0.000000	-1	1	-1
NKD	20240621	FIT	291	0	0	0	0	0	1860.000000	0.000000			1	-1	1
NKD	20240624	FIT	374	30	18	12	1	0	3060.000000	0.000000	0.000000	0.000000	1	1	-1
NKD	20240625	FIT	303	43	43	0	1	0	3547.500000	0.000000	0.000000	0.000000	1	1	-1
NKD	20240626	FIT	316	15	15	0	1	0	2760.000000	0.000000	0.000000	0.000000	1	1	-1
NKD	20240627	FIT	356	0	0	0	0	0	1910.000000	0.000000			-1	1	1
NKD	20240628	FIT	412	3	3	0	1	0	2072.500000	0.000000	0.000000	0.000000	1	1	-1
NKD	20240701	FIT	449	28	0	28	-1	0	3160.000000	-405.000000	0.000000	-405.000000	-1	-1	-1
NKD	20240702	FIT	397	89	89	0	1	0	5672.500000	0.000000	0.000000	0.000000	1	1	-1
NKD	20240703	FIT	356	31	31	0	1	0	2972.500000	-930.000000	0.000000	-930.000000	1	1	-1
NKD	20240704	FIT	202	6	6	0	1	0	1297.500000	0.000000	0.000000	0.000000	1	1	1
NKD	20240705	FIT	472	3	0	3	-1	1	2060.000000	640.000000	640.000000	0.000000	1	1	0
NKD	20240708	FIT	270	3	0	3	-1	0	1760.000000	0.000000	0.000000	0.000000	-1	-1	-1
NKD	20240709	FIT	487	65	65	0	1	0	4260.000000	-1860.000000	0.000000	-1860.000000	1	1	-1
NKD	20240710	FIT	350	63	63	0	1	0	5060.000000	0.000000	0.000000	0.000000	1	1	-1
NKD	20240711	FIT	621	67	0	67	-1	1	5347.500000	3682.500000	3682.500000	-955.000000	-1	-1	1
NKD	20240712	FIT	552	49	0	49	-1	0	4122.500000	2195.000000	2195.000000	-955.000000	-1	-1	-1
NKD	20240715	FIT	310	0	0	0	0	0	1822.500000	157.500000			1	1	1
NKD	20240716	FIT	412	13	5	8	-1	0	3122.500000	-642.500000	-642.500000	0.000000	1	1	1
NKD	20240717	FIT	589	55	0	55	-1	0	6210.000000	-955.000000	0.000000	-955.000000	-1	-1	1
NKD	20240718	FIT	537	12	0	12	-1	0	2635.000000	485.000000	0.000000	485.000000	-1	-1	1
NKD	20240719	FIT	526	26	0	26	-1	0	3410.000000	357.500000	0.000000	357.500000	-1	-1	-1
NKD	20240722	FIT	502	24	10	14	-1	0	3860.000000	1120.000000	1120.000000	0.000000	1	1	1
NKD	20240723	FIT	433	33	0	33	-1	0	3522.500000	0.000000	0.000000	0.000000	-1	-1	-1
NKD	20240724	FIT	625	109	0	109	-1	0	6885.000000	-955.000000	0.000000	-955.000000	1	-1	-1
NKD	20240725	FIT	1048	53	4	49	-1	0	6760.000000	890.000000	890.000000	-955.000000	-1	-1	1
NKD	20240726	FIT	600	25	25	0	1	0	5060.000000	1095.000000	1095.000000	0.000000	-1	1	1
NKD	20240729	FIT	488	22	0	22	-1	0	2897.500000	632.500000	0.000000	632.500000	-1	1	1
NKD	20240730	FIT	597	51	0	51	-1	0	5697.500000	1702.500000	1702.500000	-955.000000	-1	1	-1
NKD	20240731	FIT	1065	108	79	29	1	1	10822.500000	332.500000	0.000000	332.500000	1	1	1
NKD	20240801	FIT	875	107	5	102	-1	0	11910.000000	-485.000000	0.000000	-485.000000	-1	-1	1
NKD	20240802	FIT	1185	72	8	64	-1	1	9097.500000	2690.000000	3645.000000	-2865.000000	-1	-1	-1
NKD	20240805	FIT	2686	129	85	44	1	0	32285.000000	2462.500000	10482.500000	-3015.000000	1	-1	-1
NKD	20240806	FIT	1474	42	12	30	-1	0	10097.500000	-4460.000000	-4020.000000	-440.000000	1	-1	1
NKD	20240807	FIT	1047	68	22	46	-1	0	17997.500000	-3895.000000	-2915.000000	2240.000000	1	1	-1
NKD	20240808	FIT	636	45	45	0	1	0	12285.000000	-1910.000000	-955.000000	-1910.000000	-1	1	1
NKD	20240809	FIT	434	28	17	11	1	0	7222.500000	72.500000	-955.000000	1027.500000	1	-1	1
NKD	20240812	FIT	132	3	0	3	-1	0	2597.500000	0.000000	0.000000	0.000000	-1	1	-1
NKD	20240813	FIT	263	34	34	0	1	0	7160.000000	0.000000	0.000000	0.000000	1	1	-1
NKD	20240814	FIT	320	13	13	0	1	1	4347.500000	-835.000000	-980.000000	145.000000	1	-1	1
NKD	20240815	FIT	180	21	21	0	1	0	7347.500000	-1960.000000	0.000000	-1960.000000	1	1	1
NKD	20240816	FIT	181	11	7	4	1	0	5710.000000	120.000000	0.000000	120.000000	-1	-1	-1
NKD	20240819	FIT	274	31	16	15	1	0	7297.500000	0.000000	0.000000	0.000000	-1	-1	-1
NKD	20240820	FIT	233	7	0	7	-1	0	3622.500000	1482.500000	0.000000	1482.500000	-1	1	1
NKD	20240821	FIT	252	19	19	0	1	0	4722.500000	-955.000000	-955.000000	0.000000	1	1	-1
NKD	20240822	FIT	229	20	4	16	-1	0	4272.500000	0.000000	0.000000	0.000000	-1	1	1
NKD	20240823	FIT	282	20	7	13	-1	0	3872.500000	1407.500000	1407.500000	-955.000000	-1	1	1
NKD	20240826	FIT	247	13	2	11	-1	0	4085.000000	0.000000	0.000000	0.000000	-1	-1	-1
NKD	20240827	FIT	183	17	17	0	1	0	2672.500000	-955.000000	0.000000	-955.000000	1	1	-1
NKD	20240828	FIT	245	11	0	11	-1	0	3297.500000	0.000000	0.000000	0.000000	1	1	1
NKD	20240829	FIT	307	19	11	8	1	0	4322.500000	-955.000000	0.000000	-955.000000	-1	1	-1
NKD	20240830	FIT	211	13	13	0	1	0	3410.000000	0.000000	0.000000	0.000000	1	1	-1
NKD	20240902	FIT	140	10	0	10	-1	0	2960.000000	0.000000	0.000000	0.000000	-1	-1	-1
NKD	20240903	FIT	322	61	0	61	-1	0	6960.000000	-1910.000000	0.000000	-1910.000000	-1	-1	1
NKD	20240904	FIT	656	68	0	68	-1	0	6772.500000	1365.000000	1365.000000	-955.000000	-1	-1	-1
NKD	20240905	FIT	536	42	35	7	1	0	5660.000000	0.000000	0.000000	0.000000	-1	1	1
NKD	20240906	FIT	699	70	0	70	-1	1	11935.000000	-3700.000000	-1790.000000	-1910.000000	-1	-1	1
NKD	20240909	FIT	473	52	52	0	1	0	7672.500000	0.000000	0.000000	0.000000	-1	1	1
NKD	20240910	FIT	310	16	13	3	1	0	4472.500000	0.000000	0.000000	0.000000	-1	-1	-1
NKD	20240911	FIT	476	44	44	0	1	1	7747.500000	0.000000	0.000000	0.000000	-1	-1	1
NKD	20240912	FIT	317	22	22	0	1	0	4022.500000	0.000000	0.000000	0.000000	1	1	-1
NKD	20240913	FIT	222	7	0	7	-1	0	3210.000000	1752.500000	690.000000	107.500000	-1	-1	1
NKD	20240916	FIT	191	20	18	2	1	0	3785.000000	0.000000	0.000000	0.000000	1	1	-1
NKD	20240917	FIT	307	22	17	5	1	0	4347.500000	-172.500000	-172.500000	0.000000	-1	-1	0
NKD	20240918	FIT	397	29	24	5	1	1	3047.500000	0.000000	0.000000	0.000000	-1	-1	1
NKD	20240919	FIT	404	27	27	0	1	0	5272.500000	-955.000000	0.000000	-955.000000	1	1	-1
NKD	20240920	FIT	350	17	17	0	1	0	4472.500000	-1910.000000	-955.000000	-955.000000	1	1	1
NKD	20240923	FIT	240	1	1	0	1	0	2685.000000	0.000000	0.000000	0.000000	1	1	-1
NKD	20240924	FIT	302	8	0	8	-1	0	3235.000000	0.000000	0.000000	0.000000	-1	-1	1
NKD	20240925	FIT	212	5	5	0	1	0	3535.000000	0.000000	0.000000	0.000000	1	1	1
NKD	20240926	FIT	303	40	40	0	1	0	5960.000000	0.000000	0.000000	0.000000	1	1	1
NKD	20240927	FIT	980	70	0	70	-1	0	13947.500000	1210.000000	1210.000000	-955.000000	-1	-1	-1
NKD	20240930	FIT	467	44	22	22	0	0	5422.500000	2120.000000			1	1	-1
NKD	20241001	FIT	417	11	3	8	-1	0	5835.000000	-1920.000000	0.000000	-1920.000000	1	1	1
NKD	20241002	FIT	345	35	35	0	1	0	6247.500000	-955.000000	0.000000	-955.000000	1	1	1
NKD	20241003	FIT	322	8	1	7	-1	0	3272.500000	195.000000	195.000000	0.000000	1	-1	-1
NKD	20241004	FIT	279	19	19	0	1	1	5560.000000	-1910.000000	0.000000	-1910.000000	1	1	-1
NKD	20241007	FIT	281	9	0	9	-1	0	4072.500000	-955.000000	0.000000	-955.000000	-1	-1	1
NKD	20241008	FIT	243	13	13	0	1	0	3272.500000	0.000000	0.000000	0.000000	1	1	-1
NKD	20241009	FIT	163	6	6	0	1	0	3397.500000	0.000000	0.000000	0.000000	-1	-1	1
NKD	20241010	FIT	273	25	18	7	1	1	4785.000000	1695.000000	1695.000000	0.000000	-1	-1	1
NKD	20241011	FIT	165	0	0	0	0	0	2210.000000	-505.000000			1	1	-1
NKD	20241014	FIT	107	4	4	0	1	0	2372.500000	0.000000	0.000000	0.000000	-1	-1	1
NKD	20241015	FIT	301	48	0	48	-1	0	6835.000000	0.000000	0.000000	0.000000	-1	-1	-1
NKD	20241016	FIT	225	11	11	0	1	0	3047.500000	0.000000	0.000000	0.000000	1	1	1
NKD	20241017	FIT	297	13	8	5	1	0	2510.000000	0.000000	0.000000	0.000000	-1	-1	1
NKD	20241018	FIT	178	2	0	2	-1	0	1822.500000	0.000000	0.000000	0.000000	-1	-1	-1
NKD	20241021	FIT	262	11	11	0	1	0	3385.000000	1507.500000	1507.500000	0.000000	-1	-1	1
NKD	20241022	FIT	348	32	4	28	-1	0	4947.500000	1032.500000	0.000000	1032.500000	-1	-1	-1
NKD	20241023	FIT	305	18	0	18	-1	0	3710.000000	0.000000	0.000000	0.000000	1	-1	-1
NKD	20241024	FIT	322	11	11	0	1	0	3560.000000	0.000000	0.000000	0.000000	1	1	1
NKD	20241025	FIT	258	20	11	9	1	0	3122.500000	0.000000	0.000000	0.000000	-1	-1	1
NKD	20241028	FIT	559	64	47	17	1	0	9172.500000	-1910.000000	0.000000	-1910.000000	1	1	-1
NKD	20241029	FIT	295	25	25	0	1	0	4160.000000	0.000000	0.000000	0.000000	-1	1	1
NKD	20241030	FIT	318	24	20	4	1	0	4097.500000	0.000000	0.000000	0.000000	-1	1	-1
NKD	20241031	FIT	527	40	1	39	-1	0	4447.500000	0.000000	0.000000	0.000000	-1	-1	-1
NKD	20241101	FIT	383	32	32	0	1	1	5010.000000	0.000000	0.000000	0.000000	-1	-1	1
NKD	20241104	FIT	254	2	1	1	0	0	2735.000000	0.000000			1	-1	-1
NKD	20241105	FIT	317	31	31	0	1	0	3797.500000	0.000000	0.000000	0.000000	-1	1	1
NKD	20241106	FIT	912	104	104	0	1	0	9160.000000	0.000000	0.000000	0.000000	-1	1	1
NKD	20241107	FIT	378	37	19	18	1	1	6147.500000	0.000000	0.000000	0.000000	-1	-1	-1
NKD	20241108	FIT	320	28	0	28	-1	0	4910.000000	0.000000	0.000000	0.000000	1	-1	1
NKD	20241111	FIT	259	14	14	0	1	0	3185.000000	0.000000	0.000000	0.000000	1	1	1
NKD	20241112	FIT	340	14	0	14	-1	0	4397.500000	0.000000	0.000000	0.000000	1	-1	1
NKD	20241113	FIT	360	42	18	24	-1	1	6097.500000	-517.500000	-517.500000	0.000000	1	-1	1
NKD	20241114	FIT	331	20	9	11	-1	0	4172.500000	0.000000	0.000000	0.000000	-1	-1	1
NKD	20241115	FIT	389	51	4	47	-1	0	4885.000000	0.000000	0.000000	0.000000	1	-1	1
NKD	20241118	FIT	342	15	2	13	-1	0	2810.000000	1282.500000	1282.500000	0.000000	1	1	-1
NKD	20241119	FIT	451	52	39	13	1	0	5472.500000	0.000000	0.000000	0.000000	1	-1	-1
NKD	20241120	FIT	372	32	32	0	1	0	3660.000000	0.000000	0.000000	0.000000	1	1	1
NKD	20241121	FIT	574	42	38	4	1	0	4235.000000	0.000000	0.000000	0.000000	-1	-1	-1
NKD	20241122	FIT	377	18	17	1	1	0	4222.500000	0.000000	0.000000	0.000000	1	-1	-1
NKD	20241125	FIT	283	9	0	9	-1	0	2785.000000	0.000000	0.000000	0.000000	1	1	-1
NKD	20241126	FIT	435	21	14	7	1	0	3660.000000	0.000000	0.000000	0.000000	-1	-1	-1
NKD	20241127	FIT	314	18	0	18	-1	0	3585.000000	0.000000	0.000000	0.000000	-1	-1	1
NKD	20241128	FIT	229	30	30	0	1	0	2997.500000	-130.000000	0.000000	-130.000000	1	1	1
NKD	20241129	FIT	258	6	6	0	1	0	2422.500000	0.000000	0.000000	0.000000	-1	-1	1
NKD	20241202	FIT	418	25	25	0	1	0	3410.000000	0.000000	0.000000	0.000000	-1	1	-1
NKD	20241203	FIT	438	37	37	0	1	0	5572.500000	-955.000000	0.000000	-955.000000	1	1	1
NKD	20241204	FIT	308	11	11	0	1	0	3747.500000	0.000000	0.000000	0.000000	1	1	-1
NKD	20241205	FIT	283	26	0	26	-1	0	3460.000000	0.000000	0.000000	0.000000	-1	-1	-1
NKD	20241206	FIT	336	10	0	10	-1	1	3122.500000	0.000000	0.000000	0.000000	1	-1	-1
NKD	20241209	FIT	337	20	0	20	-1	0	3497.500000	0.000000	0.000000	0.000000	1	1	1
NKD	20241210	FIT	296	0	0	0	0	0	1760.000000	0.000000			1	1	1
NKD	20241211	FIT	268	18	18	0	1	1	3922.500000	0.000000	0.000000	0.000000	-1	1	-1
NKD	20241212	FIT	332	0	0	0	0	0	2072.500000	0.000000			-1	-1	1
NKD	20241213	FIT	259	5	5	0	1	0	2810.000000	-955.000000	-955.000000	0.000000	-1	1	1
NKD	20241216	FIT	282	1	1	0	1	0	2072.500000	0.000000	0.000000	0.000000	-1	-1	1
NKD	20241217	FIT	388	20	0	20	-1	0	2997.500000	0.000000	0.000000	0.000000	1	-1	-1
NKD	20241218	FIT	636	82	15	67	-1	1	6372.500000	0.000000	0.000000	0.000000	1	1	-1
NKD	20241219	FIT	737	57	31	26	1	0	6172.500000	0.000000	0.000000	0.000000	-1	1	-1
NKD	20241220	FIT	613	50	25	25	0	0	4772.500000	0.000000			-1	-1	1
NKD	20241223	FIT	359	32	32	0	1	0	4035.000000	0.000000	0.000000	0.000000	-1	1	1
NKD	20241224	FIT	164	3	0	3	-1	0	2222.500000	0.000000	0.000000	0.000000	-1	-1	1
NKD	20241226	FIT	290	24	24	0	1	0	3385.000000	0.000000	0.000000	0.000000	-1	1	-1
NKD	20241227	FIT	430	27	27	0	1	0	5135.000000	0.000000	0.000000	0.000000	1	1	1
NKD	20241230	FIT	485	41	0	41	-1	0	4872.500000	0.000000	0.000000	0.000000	1	-1	1
NKD	20241231	FIT	520	4	0	4	-1	0	2722.500000	0.000000	0.000000	0.000000	-1	-1	1
NKD	20250102	GATE_2025H1	748	6	3	3	0	0	2522.500000	0.000000			-1	1	1
NKD	20250103	GATE_2025H1	266	5	5	0	1	0	2110.000000	0.000000	0.000000	0.000000	-1	-1	-1
NKD	20250106	GATE_2025H1	626	47	18	29	-1	0	5310.000000	4052.500000	2845.000000	1207.500000	1	-1	1
NKD	20250107	GATE_2025H1	542	61	8	53	-1	0	4322.500000	-955.000000	0.000000	-955.000000	-1	1	0
NKD	20250108	GATE_2025H1	487	2	2	0	1	0	2210.000000	0.000000	0.000000	0.000000	1	1	-1
NKD	20250109	GATE_2025H1	254	25	0	25	-1	0	2485.000000	0.000000	0.000000	0.000000	-1	-1	1
NKD	20250110	GATE_2025H1	824	73	0	73	-1	1	5297.500000	-955.000000	0.000000	-955.000000	-1	-1	1
NKD	20250113	GATE_2025H1	754	83	69	14	1	0	4997.500000	0.000000	0.000000	0.000000	-1	-1	1
NKD	20250114	GATE_2025H1	620	29	5	24	-1	0	4710.000000	2070.000000	2070.000000	-955.000000	1	-1	1
NKD	20250115	GATE_2025H1	451	15	5	10	-1	1	3647.500000	-930.000000	-930.000000	0.000000	-1	-1	1
NKD	20250116	GATE_2025H1	428	30	0	30	-1	0	3472.500000	0.000000	0.000000	0.000000	1	-1	1
NKD	20250117	GATE_2025H1	334	30	30	0	1	0	3797.500000	1457.500000	1457.500000	0.000000	-1	1	1
NKD	20250120	GATE_2025H1	365	0	0	0	0	0	1835.000000	0.000000			1	1	-1
NKD	20250121	GATE_2025H1	524	39	29	10	1	0	3610.000000	-72.500000	882.500000	-955.000000	1	1	1
NKD	20250122	GATE_2025H1	262	2	2	0	1	0	2347.500000	0.000000	0.000000	0.000000	1	1	-1
NKD	20250123	GATE_2025H1	290	1	1	0	1	0	1822.500000	-930.000000	0.000000	-930.000000	-1	1	1
NKD	20250124	GATE_2025H1	659	8	8	0	1	0	4160.000000	-385.000000	0.000000	-385.000000	1	1	-1
NKD	20250127	GATE_2025H1	1010	126	10	116	-1	0	8385.000000	-955.000000	-955.000000	0.000000	-1	-1	-1
NKD	20250128	GATE_2025H1	538	34	23	11	1	0	3860.000000	-135.000000	0.000000	-135.000000	-1	1	1
NKD	20250129	GATE_2025H1	488	14	14	0	1	1	3310.000000	895.000000	895.000000	0.000000	-1	1	-1
NKD	20250130	GATE_2025H1	364	0	0	0	0	0	1960.000000	0.000000			1	1	-1
NKD	20250131	GATE_2025H1	387	24	0	24	-1	0	2872.500000	2070.000000	2070.000000	0.000000	-1	1	1
NKD	20250203	GATE_2025H1	1039	31	31	0	1	0	4935.000000	-2545.000000	-1590.000000	-447.500000	1	1	-1
NKD	20250204	GATE_2025H1	418	27	0	27	-1	0	3635.000000	0.000000	0.000000	0.000000	-1	-1	-1
NKD	20250205	GATE_2025H1	289	36	30	6	1	0	3647.500000	-955.000000	1570.000000	-955.000000	-1	-1	1
NKD	20250206	GATE_2025H1	281	0	0	0	0	0	2347.500000	0.000000			1	1	1
NKD	20250207	GATE_2025H1	451	33	0	33	-1	1	3147.500000	-1910.000000	1432.500000	-1910.000000	-1	-1	-1
NKD	20250210	GATE_2025H1	260	21	21	0	1	0	3272.500000	0.000000	0.000000	0.000000	1	1	-1
NKD	20250211	GATE_2025H1	98	0	0	0	0	0	1460.000000	0.000000			-1	-1	-1
NKD	20250212	GATE_2025H1	371	46	46	0	1	1	3047.500000	1520.000000	1520.000000	0.000000	-1	-1	1
NKD	20250213	GATE_2025H1	389	9	9	0	1	0	2360.000000	0.000000	0.000000	0.000000	1	1	-1
NKD	20250214	GATE_2025H1	263	13	0	13	-1	0	2785.000000	0.000000	0.000000	0.000000	-1	-1	-1
NKD	20250217	GATE_2025H1	179	0	0	0	0	0	897.500000	-130.000000			-1	1	-1
NKD	20250218	GATE_2025H1	213	0	0	0	0	0	1760.000000	0.000000			1	1	1
NKD	20250219	GATE_2025H1	305	0	0	0	0	0	2435.000000	0.000000			-1	-1	-1
NKD	20250220	GATE_2025H1	435	11	7	4	1	0	2560.000000	0.000000	0.000000	0.000000	-1	-1	-1
NKD	20250221	GATE_2025H1	497	58	0	58	-1	0	5335.000000	0.000000	0.000000	0.000000	-1	1	-1
NKD	20250224	GATE_2025H1	549	23	0	23	-1	0	3197.500000	15.000000	-392.500000	407.500000	1	1	1
NKD	20250225	GATE_2025H1	869	32	22	10	1	0	3235.000000	-585.000000	-585.000000	0.000000	1	1	1
NKD	20250226	GATE_2025H1	626	53	32	21	1	0	4122.500000	0.000000	0.000000	0.000000	-1	1	-1
NKD	20250227	GATE_2025H1	841	70	0	70	-1	0	5047.500000	-930.000000	0.000000	-930.000000	1	1	-1
NKD	20250228	GATE_2025H1	1053	81	44	37	1	0	6685.000000	-955.000000	-955.000000	0.000000	-1	-1	1
NKD	20250303	GATE_2025H1	986	79	1	78	-1	0	8472.500000	-930.000000	0.000000	-930.000000	1	1	1
NKD	20250304	GATE_2025H1	1256	92	83	9	1	0	9447.500000	-955.000000	-955.000000	0.000000	-1	-1	-1
NKD	20250305	GATE_2025H1	1044	32	32	0	1	0	4347.500000	890.000000	890.000000	0.000000	1	1	1
NKD	20250306	GATE_2025H1	818	38	0	38	-1	0	5785.000000	2020.000000	2020.000000	0.000000	1	-1	-1
NKD	20250307	GATE_2025H1	934	34	34	0	1	1	5397.500000	0.000000	0.000000	0.000000	-1	-1	-1
NKD	20250310	GATE_2025H1	819	39	1	38	-1	0	5072.500000	0.000000	0.000000	0.000000	-1	-1	-1
NKD	20250311	GATE_2025H1	902	45	32	13	1	0	6560.000000	-955.000000	-955.000000	0.000000	-1	1	-1
NKD	20250312	GATE_2025H1	580	3	1	2	-1	1	2997.500000	0.000000	0.000000	0.000000	1	1	1
