# PORT M2 THE PRECISION FRONTIER (threshold x day-abstention x agreement) (PORT-M2-PRECISION-FRONTIER-V1)
# THE threshold frontier: every tier of every score, per era, out-of-sample (walk-forward: model_k sees only eras < k)
# precision = D-021 walled-winner rate among SEATED trades; CIs are CR1 clustered by CALENDAR DAY (the draw unit, D-036/D-073)
# takes_per_week / usd_per_week are PORTFOLIO totals across SI+HG+NKD (the user's throughput floor is 3-4 takes per week, total)
# SHUFFLE = FULL_TF's own scores permuted within the era: the red-first receipt.  Its frontier must be FLAT.
era	grain	score	tier	n_candidates	n_seated	n_forfeited	precision	precision_lo	precision_hi	usd_per_trade	usd_per_trade_lo	usd_per_trade_hi	takes_per_day	takes_per_week	usd_per_day	usd_per_day_lo	usd_per_day_hi	usd_per_traded_day	usd_per_week	usd_per_week_lo	usd_week_p10	usd_week_median	frac_losing_weeks	frac_days_traded	n_days_traded	usd_per_session_all	usd_per_session_traded	mean_mae_usd	walled_rate	frac_ge_600	usd_total
E5	candidate	TEACHER	top_0.05%	76	9	67	0.0000	0.0000	0.0000	-102.2222	-871.7896	667.3451	0.0698	0.3462	-7.1318	-50.5588	36.2953	-115.0000	-35.3846	-249.9295	-230.0000	0.0000	0.1154	0.0620	8	-2.3773	-115.0000	316.6667	0.4444	0.1111	-920.0000
E5	candidate	TEACHER	top_0.1%	153	11	142	0.0000	0.0000	0.0000	-252.7273	-872.5347	367.0801	0.0853	0.4231	-21.5504	-69.3354	26.2347	-278.0000	-106.9231	-337.2962	-826.2500	0.0000	0.1923	0.0775	10	-7.1835	-278.0000	367.0455	0.5455	0.0909	-2780.0000
E5	candidate	TEACHER	top_0.2%	306	16	290	0.0625	-0.0724	0.1974	-162.0312	-717.7708	393.7083	0.1240	0.6154	-20.0969	-83.5110	43.3172	-172.8333	-99.7115	-439.2248	-978.7500	0.0000	0.2308	0.1163	15	-6.6990	-172.8333	369.5312	0.5625	0.1250	-2592.5000
E5	candidate	TEACHER	top_0.5%	765	27	738	0.0370	-0.0394	0.1135	56.5741	-558.6321	671.7803	0.2093	1.0385	11.8411	-110.2059	133.8880	58.7500	58.7500	-670.8152	-1093.7500	0.0000	0.3846	0.2016	26	3.9470	56.5741	481.0185	0.5926	0.1852	1527.5000
E5	candidate	TEACHER	top_1%	1529	71	1458	0.0845	0.0199	0.1491	58.2042	-242.9198	359.3283	0.5504	2.7308	32.0349	-130.7716	194.8414	68.8750	158.9423	-674.0850	-1911.2500	83.7500	0.3846	0.4651	60	10.6783	64.5703	366.0211	0.4648	0.1972	4132.5000
E5	candidate	TEACHER	top_2%	3059	104	2955	0.1250	0.0619	0.1881	75.6490	-128.0514	279.3495	0.8062	4.0000	60.9884	-100.3594	222.3362	104.9000	302.5962	-683.9349	-2133.7500	452.5000	0.4231	0.5814	75	20.3295	92.5588	359.0144	0.4519	0.2404	7867.5000
E5	candidate	TEACHER	top_5%	7647	176	7471	0.1023	0.0566	0.1479	17.5142	-160.5322	195.5606	1.3643	6.7692	23.8953	-217.4258	265.2165	28.2798	118.5577	-1028.2684	-3073.7500	642.5000	0.3846	0.8450	109	7.9651	23.3523	398.7216	0.4659	0.2443	3082.5000
E5	candidate	TEACHER	top_10%	15295	278	15017	0.0827	0.0473	0.1182	-136.8795	-266.1760	-7.5830	2.1550	10.6923	-294.9806	-587.2329	-2.7284	-306.8750	-1463.5577	-3048.0218	-6095.0000	-773.7500	0.6154	0.9612	124	-98.3269	-213.7781	427.1583	0.5360	0.2266	-38052.5000
E5	candidate	TEACHER	top_20%	30589	464	30125	0.0797	0.0553	0.1042	-47.7667	-143.5249	47.9915	3.5969	17.8462	-171.8120	-519.4515	175.8275	-171.8120	-852.4519	-2677.5942	-7313.1250	-47.5000	0.5000	1.0000	129	-57.2707	-83.0103	446.3093	0.4892	0.2371	-22163.7500
E5	candidate	TEACHER	top_100%	152947	1517	151430	0.0560	0.0444	0.0677	-22.7282	-62.8474	17.3909	11.7597	58.3462	-267.2771	-743.6222	209.0679	-267.2771	-1326.1058	-3732.8668	-8251.2500	-605.0000	0.5385	1.0000	129	-89.0924	-89.0924	371.1973	0.4015	0.1688	-34478.7500
E5	candidate	SEQ	top_0.02%	31	8	23	0.2500	-0.1711	0.6711	285.6250	-519.3270	1090.5770	0.0620	0.3077	17.7132	-19.7843	55.2107	326.4286	87.8846	-107.3738	0.0000	0.0000	0.0769	0.0543	7	5.9044	326.4286	226.5625	0.2500	0.5000	2285.0000
E5	candidate	SEQ	top_0.05%	76	16	60	0.1875	-0.0262	0.4012	-11.6406	-530.5838	507.3026	0.1240	0.6154	-1.4438	-57.8825	54.9949	-14.3269	-7.1635	-327.9149	-557.5000	0.0000	0.1923	0.1008	13	-0.4813	-13.3036	241.4062	0.3750	0.3125	-186.2500
E5	candidate	SEQ	top_0.1%	153	28	125	0.1071	-0.0114	0.2257	-269.7321	-584.9481	45.4838	0.2171	1.0769	-58.5465	-125.8142	8.7212	-359.6429	-290.4808	-608.3034	-930.0000	0.0000	0.3846	0.1628	21	-19.5155	-290.4808	349.7768	0.5000	0.1786	-7552.5000
E5	candidate	SEQ	top_0.2%	306	69	237	0.0580	0.0011	0.1148	-225.9239	-422.7212	-29.1267	0.5349	2.6538	-120.8430	-228.8976	-12.7885	-324.7656	-599.5673	-1200.7601	-2075.6250	-685.6250	0.5385	0.3721	48	-40.2810	-259.8125	413.1341	0.5072	0.1884	-15588.7500
E5	candidate	SEQ	top_0.5%	765	142	623	0.0845	0.0390	0.1300	-40.7835	-192.5472	110.9803	1.1008	5.4615	-44.8934	-212.4267	122.6399	-70.6250	-222.7404	-951.8308	-2045.6250	-130.6250	0.5000	0.6357	82	-14.9645	-47.4693	371.7870	0.4296	0.2394	-5791.2500
E5	candidate	SEQ	top_1%	1529	207	1322	0.0821	0.0456	0.1187	11.2440	-107.6945	130.1825	1.6047	7.9615	18.0426	-171.7965	207.8817	21.7523	89.5192	-928.9426	-3163.7500	516.2500	0.4615	0.8295	107	6.0142	13.6111	338.4964	0.3671	0.2415	2327.5000
E5	candidate	SEQ	top_2%	3059	308	2751	0.0617	0.0356	0.0878	-49.7240	-153.0882	53.6402	2.3876	11.8462	-118.7209	-368.2790	130.8371	-124.5122	-589.0385	-2035.8771	-3735.0000	-1247.5000	0.6923	0.9535	123	-39.5736	-67.4670	344.5008	0.3734	0.2208	-15315.0000
E5	candidate	SEQ	top_5%	7647	412	7235	0.0777	0.0507	0.1047	-31.4260	-122.2711	59.4191	3.1938	15.8462	-100.3682	-392.7964	192.0600	-101.9488	-497.9808	-2154.8265	-4978.7500	-281.8750	0.5385	0.9845	127	-33.4561	-45.9131	322.6335	0.3592	0.2039	-12947.5000
E5	candidate	SEQ	top_10%	15295	487	14808	0.0801	0.0566	0.1036	-16.6658	-96.5831	63.2514	3.7752	18.7308	-62.9167	-366.4306	240.5972	-63.4082	-312.1635	-1927.2654	-4203.1250	310.0000	0.4615	0.9922	128	-20.9722	-26.3515	321.2782	0.3491	0.1971	-8116.2500
E5	candidate	SEQ	top_20%	30589	671	29918	0.0671	0.0484	0.0857	-10.7750	-75.0224	53.4725	5.2016	25.8077	-56.0465	-391.1177	279.0247	-56.0465	-278.0769	-2328.0717	-5113.1250	675.6250	0.4615	1.0000	129	-18.6822	-20.7759	352.9806	0.3592	0.1937	-7230.0000
E5	candidate	SEQ	top_100%	152947	1517	151430	0.0560	0.0444	0.0677	-22.7282	-62.8474	17.3909	11.7597	58.3462	-267.2771	-743.6222	209.0679	-267.2771	-1326.1058	-3732.8668	-8251.2500	-605.0000	0.5385	1.0000	129	-89.0924	-89.0924	371.1973	0.4015	0.1688	-34478.7500
E5	candidate	SHUFFLE	top_0.02%	31	31	0	0.0323	-0.0343	0.0988	-139.2742	-347.6573	69.1089	0.2403	1.1923	-33.4690	-82.4607	15.5228	-154.1964	-166.0577	-474.2344	-1060.6250	-24.3750	0.5000	0.2171	28	-11.1563	-143.9167	201.4113	0.1935	0.1613	-4317.5000
E5	candidate	SHUFFLE	top_0.05%	76	74	2	0.0676	0.0102	0.1249	-110.8277	-245.6241	23.9686	0.5736	2.8462	-63.5756	-140.4073	13.2562	-141.4009	-315.4327	-765.0242	-1511.8750	-117.5000	0.5385	0.4496	58	-21.1919	-115.5106	253.4628	0.3243	0.1486	-8201.2500
E5	candidate	SHUFFLE	top_0.1%	153	144	9	0.0486	0.0140	0.0832	-102.0486	-207.5255	3.4283	1.1163	5.5385	-113.9147	-231.4647	3.6353	-166.9886	-565.1923	-1269.0473	-2785.6250	-471.8750	0.5769	0.6822	88	-37.9716	-110.4887	253.0382	0.3681	0.1181	-14695.0000
E5	candidate	SHUFFLE	top_0.2%	306	265	41	0.0340	0.0124	0.0555	-92.5236	-179.2179	-5.8293	2.0543	10.1923	-190.0678	-371.4945	-8.6412	-215.0768	-943.0288	-1816.1968	-3738.1250	-507.5000	0.5769	0.8837	114	-63.3559	-116.7560	279.1981	0.3623	0.1434	-24518.7500
E5	candidate	SHUFFLE	top_0.5%	765	542	223	0.0351	0.0190	0.0511	-44.4488	-98.1320	9.2344	4.2016	20.8462	-186.7539	-414.3937	40.8860	-189.6949	-926.5865	-2161.8138	-5327.5000	-520.0000	0.5769	0.9845	127	-62.2513	-73.0038	301.4991	0.3432	0.1365	-24091.2500
E5	candidate	SHUFFLE	top_1%	1529	840	689	0.0417	0.0261	0.0572	-45.8929	-89.3284	-2.4574	6.5116	32.3077	-298.8372	-585.2665	-12.4079	-298.8372	-1482.6923	-2807.2248	-5348.1250	-1629.3750	0.6923	1.0000	129	-99.6124	-102.2546	301.0863	0.3631	0.1440	-38550.0000
E5	candidate	SHUFFLE	top_2%	3059	1109	1950	0.0532	0.0388	0.0676	-21.6084	-60.1100	16.8932	8.5969	42.6538	-185.7655	-518.3800	146.8490	-185.7655	-921.6827	-2827.3998	-6330.0000	-388.7500	0.5385	1.0000	129	-61.9218	-62.0823	324.6111	0.3661	0.1569	-23963.7500
E5	candidate	SHUFFLE	top_5%	7647	1365	6282	0.0484	0.0368	0.0599	-42.4588	-78.2729	-6.6447	10.5814	52.5000	-449.2733	-834.9650	-63.5815	-449.2733	-2229.0865	-3903.6465	-7183.7500	-2580.0000	0.6538	1.0000	129	-149.7578	-149.7578	354.0522	0.4029	0.1538	-57956.2500
E5	candidate	SHUFFLE	top_10%	15295	1458	13837	0.0487	0.0393	0.0581	-33.6951	-73.2845	5.8943	11.3023	56.0769	-380.8333	-835.8670	74.2003	-380.8333	-1889.5192	-3862.9353	-8431.8750	-1985.0000	0.6923	1.0000	129	-126.9444	-126.9444	374.4256	0.4191	0.1605	-49127.5000
E5	candidate	SHUFFLE	top_20%	30589	1494	29095	0.0556	0.0445	0.0666	-42.1360	-80.8365	-3.4356	11.5814	57.4615	-487.9942	-944.8958	-31.0925	-487.9942	-2421.2019	-4344.8724	-8263.1250	-3158.1250	0.5769	1.0000	129	-162.6647	-162.6647	374.4854	0.4076	0.1586	-62951.2500
E5	candidate	SHUFFLE	top_100%	152947	1517	151430	0.0560	0.0444	0.0677	-22.7282	-62.8474	17.3909	11.7597	58.3462	-267.2771	-743.6222	209.0679	-267.2771	-1326.1058	-3732.8668	-8251.2500	-605.0000	0.5385	1.0000	129	-89.0924	-89.0924	371.1973	0.4015	0.1688	-34478.7500
E5	candidate	COMPOSED	top_0.02%	31	5	26	0.0000	0.0000	0.0000	-125.0000	-1970.8170	1720.8170	0.0388	0.1923	-4.8450	-45.0471	35.3572	-156.2500	-24.0385	-282.8420	0.0000	0.0000	0.0385	0.0310	4	-1.6150	-156.2500	340.0000	0.6000	0.4000	-625.0000
E5	candidate	COMPOSED	top_0.05%	76	7	69	0.1429	-0.2067	0.4924	-46.0714	-1082.2047	990.0619	0.0543	0.2692	-2.5000	-44.7961	39.7961	-46.0714	-12.4038	-258.3774	-465.0000	0.0000	0.1154	0.0543	7	-0.8333	-46.0714	392.8571	0.5714	0.4286	-322.5000
E5	candidate	COMPOSED	top_0.1%	153	17	136	0.1176	-0.0656	0.3009	-90.6618	-698.7615	517.4380	0.1318	0.6538	-11.9477	-85.7229	61.8276	-110.0893	-59.2788	-481.1984	-589.3750	0.0000	0.1923	0.1085	14	-3.9826	-110.0893	292.6471	0.4706	0.2941	-1541.2500
E5	candidate	COMPOSED	top_0.2%	306	24	282	0.0833	-0.0400	0.2066	-215.1562	-622.1270	191.8145	0.1860	0.9231	-40.0291	-117.3170	37.2588	-245.8929	-198.6058	-683.3115	-930.0000	0.0000	0.3077	0.1628	21	-13.3430	-245.8929	322.3958	0.5000	0.2083	-5163.7500
E5	candidate	COMPOSED	top_0.5%	765	58	707	0.0862	0.0102	0.1622	-171.4871	-410.2576	67.2834	0.4496	2.2308	-77.1027	-190.0595	35.8540	-226.0511	-382.5481	-1093.2495	-2236.2500	-8.7500	0.5000	0.3411	44	-25.7009	-216.2228	331.3578	0.4310	0.2241	-9946.2500
E5	candidate	COMPOSED	top_1%	1529	92	1437	0.0652	0.0124	0.1180	-79.3886	-326.3176	167.5404	0.7132	3.5385	-56.6182	-234.6880	121.4515	-114.1211	-280.9135	-1385.3570	-2670.6250	142.5000	0.4615	0.4961	64	-18.8727	-102.8697	353.9402	0.4348	0.2391	-7303.7500
E5	candidate	COMPOSED	top_2%	3059	162	2897	0.0741	0.0306	0.1175	-162.9475	-315.9285	-9.9665	1.2558	6.2308	-204.6318	-407.9722	-1.2914	-290.0824	-1015.2885	-2044.3347	-3636.2500	-1027.5000	0.6154	0.7054	91	-68.2106	-231.5570	343.5957	0.4568	0.2099	-26397.5000
E5	candidate	COMPOSED	top_5%	7647	332	7315	0.0723	0.0428	0.1018	-142.4247	-255.2732	-29.5762	2.5736	12.7692	-366.5504	-669.9857	-63.1151	-369.4141	-1818.6538	-3566.7504	-6583.7500	-1621.8750	0.6923	0.9922	128	-122.1835	-217.9032	346.4232	0.4488	0.1928	-47285.0000
E5	candidate	COMPOSED	top_10%	15295	564	14731	0.0887	0.0652	0.1121	-31.4184	-103.1060	40.2691	4.3721	21.6923	-137.3643	-454.8516	180.1229	-137.3643	-681.5385	-2203.9378	-5785.6250	-463.7500	0.5385	1.0000	129	-45.7881	-54.1896	367.2429	0.4007	0.2305	-17720.0000
E5	candidate	COMPOSED	top_20%	30589	751	29838	0.0866	0.0664	0.1067	-35.3262	-104.8470	34.1946	5.8217	28.8846	-205.6589	-615.9662	204.6484	-205.6589	-1020.3846	-2947.4225	-8722.5000	-128.7500	0.5385	1.0000	129	-68.5530	-69.0885	350.2497	0.4075	0.2330	-26530.0000
E5	candidate	COMPOSED	top_100%	152947	1517	151430	0.0560	0.0444	0.0677	-22.7282	-62.8474	17.3909	11.7597	58.3462	-267.2771	-743.6222	209.0679	-267.2771	-1326.1058	-3732.8668	-8251.2500	-605.0000	0.5385	1.0000	129	-89.0924	-89.0924	371.1973	0.4015	0.1688	-34478.7500
E5	candidate	FULL_TF_PREVCUT	top_0.02%_prev_cut	199	9	190	0.0000	0.0000	0.0000	-309.1667	-946.0715	327.7381	0.0698	0.3462	-21.5698	-58.9699	15.8304	-397.5000	-107.0192	-299.2308	-542.5000	0.0000	0.1923	0.0543	7	-7.1899	-397.5000	309.7222	0.5556	0.2222	-2782.5000
E5	candidate	FULL_TF_PREVCUT	top_0.05%_prev_cut	344	16	328	0.0000	0.0000	0.0000	-163.5938	-620.7495	293.5620	0.1240	0.6154	-20.2907	-72.1080	31.5266	-186.9643	-100.6731	-409.0567	-1395.0000	0.0000	0.2308	0.1085	14	-6.7636	-186.9643	349.2187	0.5000	0.2500	-2617.5000
E5	candidate	FULL_TF_PREVCUT	top_0.1%_prev_cut	601	30	571	0.0667	-0.0334	0.1668	-148.7500	-580.9054	283.4054	0.2326	1.1538	-34.5930	-133.6564	64.4704	-212.5000	-171.6346	-646.1168	-1860.0000	0.0000	0.3077	0.1628	21	-11.5310	-202.8409	329.1667	0.5333	0.2333	-4462.5000
E5	candidate	FULL_TF_PREVCUT	top_0.2%_prev_cut	1244	47	1197	0.0638	-0.0074	0.1351	-12.1809	-371.3451	346.9834	0.3643	1.8077	-4.4380	-130.5466	121.6706	-17.3485	-22.0192	-638.4736	-1553.7500	0.0000	0.4231	0.2558	33	-1.4793	-16.8382	356.1170	0.4894	0.2340	-572.5000
