# census 4 verdict — the stacked configurations (cell x filter x selection), one-position-per-asset replay, day-clustered CIs (PORT-M2-GOALPATH-V1)
era	cell	filter	selection	n_sessions	n_seats	seats_per_session	usd_per_session	ci_lo	ci_hi	usd_per_trade	risk_usd_median	win_rate	mdd_mean	vs_D048_bar
E6	TREND_900|RECLAIM|TRAIL_1.0R	VETO_K+DAYSIDE	MODEL_TOP3	384	811	2.112	-67.3	-103.6	-29.98	-31.86	137.5	0.3058	182.05	-0.034
E6	TREND_900|RECLAIM|TRAIL_1.0R	SHUFFLED_VETO	ALL	384	9725	25.326	-639.16	-809.98	-471.01	-25.24	162.5	0.3152	1697.07	-0.32
E6	TREND_900|RECLAIM|TRAIL_1.0R	SHUFFLED_VETO	MODEL_TOP3	384	933	2.43	-27.56	-74.38	25.59	-11.34	150	0.3087	213.34	-0.014
E6	TREND_900|RECLAIM|TRAIL_1.0R	SHUFFLED_DAYSIDE	ALL	384	9328	24.292	-653.16	-814.71	-494.88	-26.89	137.5	0.3022	1500.56	-0.327
E6	TREND_900|RECLAIM|TRAIL_1.0R	SHUFFLED_DAYSIDE	MODEL_TOP3	384	815	2.122	28.04	-21.01	78.88	13.21	137.5	0.3546	172.44	0.014
E6	TREND_900|RECLAIM|TRAIL_1.0R	GATE_TOP5	ALL	248	800	3.226	82.54	-85.26	260.59	25.59	650	0.3912	682.2	0.041
E6	TREND_900|RECLAIM|TRAIL_1.0R	GATE_TOP5	MODEL_TOP3	248	359	1.448	127.99	8.35	259.53	88.42	637.5	0.4067	325.06	0.064
E6	TREND_900|RECLAIM|TRAIL_1.0R	GATE_TOP5+VETO_K	ALL	149	235	1.577	90.18	-55.38	236.46	57.18	725	0.4426	371.63	0.045
E6	TREND_900|RECLAIM|TRAIL_1.0R	GATE_TOP5+VETO_K	MODEL_TOP3	149	205	1.376	56.17	-74.24	191.86	40.82	725	0.4341	335.82	0.028
E6	TREND_900|RECLAIM|TRAIL_1.0R	GATE_TOP5+DAYSIDE	ALL	189	462	2.444	-14.44	-169.68	147	-5.91	615.62	0.3745	523.02	-0.007
E6	TREND_900|RECLAIM|TRAIL_1.0R	GATE_TOP5+DAYSIDE	MODEL_TOP3	189	262	1.386	51.96	-62.25	170.53	37.49	631.25	0.3893	310.99	0.026
E6	TREND_900|RECLAIM|TRAIL_1.0R	SHUFFLED_GATE_TOP5	ALL	382	2889	7.563	-175.41	-270.99	-73.12	-23.19	181.25	0.3178	683.66	-0.088
E6	TREND_900|RECLAIM|TRAIL_1.0R	SHUFFLED_GATE_TOP5	MODEL_TOP3	382	1029	2.694	-90.45	-141.25	-34.68	-33.58	168.75	0.3003	298.08	-0.045
E6	TREND_900|RECLAIM|TRAIL_1.0R	GATE_TOP10	ALL	329	1548	4.705	7.61	-145.11	161.66	1.62	556.25	0.3721	789.94	0.004
E6	TREND_900|RECLAIM|TRAIL_1.0R	GATE_TOP10	MODEL_TOP3	329	540	1.641	59.8	-28.54	150.67	36.44	537.5	0.4056	291.16	0.03
E6	TREND_900|RECLAIM|TRAIL_1.0R	GATE_TOP10+VETO_K	ALL	260	566	2.177	35.22	-73.83	147.39	16.18	600	0.3975	440.6	0.018
E6	TREND_900|RECLAIM|TRAIL_1.0R	GATE_TOP10+VETO_K	MODEL_TOP3	260	404	1.554	-0.82	-84.15	82.64	-0.53	587.5	0.3812	331.5	-0
E6	TREND_900|RECLAIM|TRAIL_1.0R	GATE_TOP10+DAYSIDE	ALL	282	911	3.23	-29.36	-158.15	95.94	-9.09	512.5	0.3776	544.57	-0.015
E6	TREND_900|RECLAIM|TRAIL_1.0R	GATE_TOP10+DAYSIDE	MODEL_TOP3	282	432	1.532	29.29	-62.01	134.29	19.12	550	0.3866	287.28	0.015
E6	TREND_900|RECLAIM|TRAIL_1.0R	SHUFFLED_GATE_TOP10	ALL	384	4772	12.427	-281.7	-396.77	-161.41	-22.67	175	0.315	1011.59	-0.141
E6	TREND_900|RECLAIM|TRAIL_1.0R	SHUFFLED_GATE_TOP10	MODEL_TOP3	384	1018	2.651	-81	-126.73	-33.35	-30.55	162.5	0.2967	272.24	-0.04
E6	TREND_900|RECLAIM|TRAIL_1.0R	GATE_TOP30	ALL	372	4900	13.172	-128.33	-277.54	22.6	-9.74	181.25	0.342	1076.78	-0.064
E6	TREND_900|RECLAIM|TRAIL_1.0R	GATE_TOP30	MODEL_TOP3	372	712	1.914	2.83	-70.12	77.46	1.48	287.5	0.3441	271.3	0.001
E6	TREND_900|RECLAIM|TRAIL_1.0R	GATE_TOP30+VETO_K	ALL	342	3235	9.459	-107.99	-210.99	0.09	-11.42	156.25	0.3444	705.78	-0.054
E6	TREND_900|RECLAIM|TRAIL_1.0R	GATE_TOP30+VETO_K	MODEL_TOP3	342	659	1.927	-60.66	-126.69	8.86	-31.48	325	0.3171	292.81	-0.03
E6	TREND_900|RECLAIM|TRAIL_1.0R	GATE_TOP30+DAYSIDE	ALL	354	3038	8.582	-149.04	-270.11	-27.99	-17.37	150	0.3308	717.99	-0.075
E6	TREND_900|RECLAIM|TRAIL_1.0R	GATE_TOP30+DAYSIDE	MODEL_TOP3	354	668	1.887	16.82	-46.98	84.23	8.91	262.5	0.3428	254.67	0.008
E6	TREND_900|RECLAIM|TRAIL_1.0R	SHUFFLED_GATE_TOP30	ALL	384	9222	24.016	-565.37	-715.97	-413.4	-23.54	162.5	0.3118	1554.38	-0.283
E6	TREND_900|RECLAIM|TRAIL_1.0R	SHUFFLED_GATE_TOP30	MODEL_TOP3	384	917	2.388	-18.79	-67.67	31.94	-7.87	150	0.313	205.12	-0.009
E6	TREND_900|SWING|TRAIL_1.0R	NONE	ALL	384	31072	80.917	-2209.27	-2397.5	-2025.17	-27.3	75	0.2664	2842.78	-1.105
E6	TREND_900|SWING|TRAIL_1.0R	NONE	MODEL_TOP3	384	901	2.346	-62.71	-85.84	-37.41	-26.73	75	0.2453	136.59	-0.031
E6	TREND_900|SWING|TRAIL_1.0R	VETO_K	ALL	384	19675	51.237	-1510.9	-1617.36	-1400.85	-29.49	75	0.2565	1881.09	-0.755
E6	TREND_900|SWING|TRAIL_1.0R	VETO_K	MODEL_TOP3	384	920	2.396	-87.34	-105.96	-67.14	-36.45	75	0.2326	140.8	-0.044
E6	TREND_900|SWING|TRAIL_1.0R	VETO_2K	ALL	384	12266	31.943	-976.59	-1051.07	-905.45	-30.57	62.5	0.2495	1234.15	-0.488
E6	TREND_900|SWING|TRAIL_1.0R	VETO_2K	MODEL_TOP3	384	896	2.333	-78.2	-95.63	-60.81	-33.52	62.5	0.25	132.17	-0.039
E6	TREND_900|SWING|TRAIL_1.0R	DAYSIDE	ALL	384	15760	41.042	-1148.67	-1274.68	-1030.72	-27.99	75	0.2668	1628.16	-0.574
E6	TREND_900|SWING|TRAIL_1.0R	DAYSIDE	MODEL_TOP3	384	892	2.323	-37.49	-63.13	-9.63	-16.14	62.5	0.2735	124.88	-0.019
E6	TREND_900|SWING|TRAIL_1.0R	VETO_K+DAYSIDE	ALL	384	9939	25.883	-759.25	-836.18	-687.8	-29.33	75	0.2575	1056.7	-0.38
E6	TREND_900|SWING|TRAIL_1.0R	VETO_K+DAYSIDE	MODEL_TOP3	384	883	2.299	-63.09	-81.15	-45.62	-27.44	62.5	0.248	124.53	-0.032
E6	TREND_900|SWING|TRAIL_1.0R	SHUFFLED_VETO	ALL	384	16503	42.977	-1188.91	-1311.47	-1067.84	-27.66	75	0.2661	1694.51	-0.594
E6	TREND_900|SWING|TRAIL_1.0R	SHUFFLED_VETO	MODEL_TOP3	384	1016	2.646	-76.56	-102.32	-50.13	-28.94	75	0.2539	156.23	-0.038
E6	TREND_900|SWING|TRAIL_1.0R	SHUFFLED_DAYSIDE	ALL	384	15820	41.198	-1133.64	-1252.21	-1006.41	-27.52	75	0.2676	1643.46	-0.567
E6	TREND_900|SWING|TRAIL_1.0R	SHUFFLED_DAYSIDE	MODEL_TOP3	384	893	2.326	-40.81	-67.69	-9.33	-17.55	75	0.2699	132.03	-0.02
E6	TREND_900|SWING|TRAIL_1.0R	GATE_TOP5	ALL	241	1689	7.008	-61.68	-175.91	46.9	-8.8	175	0.3375	547.83	-0.031
E6	TREND_900|SWING|TRAIL_1.0R	GATE_TOP5	MODEL_TOP3	241	441	1.83	-7.49	-71.69	65.87	-4.09	181.25	0.3424	193.78	-0.004
E6	TREND_900|SWING|TRAIL_1.0R	GATE_TOP5+VETO_K	ALL	128	220	1.719	-41.02	-94.29	19.34	-23.86	212.5	0.3455	175.99	-0.021
E6	TREND_900|SWING|TRAIL_1.0R	GATE_TOP5+VETO_K	MODEL_TOP3	128	188	1.469	-47.63	-97.55	11.05	-32.43	212.5	0.3351	160.94	-0.024
E6	TREND_900|SWING|TRAIL_1.0R	GATE_TOP5+DAYSIDE	ALL	193	893	4.627	-145.77	-234.08	-58.87	-31.5	193.75	0.3113	441.78	-0.073
E6	TREND_900|SWING|TRAIL_1.0R	GATE_TOP5+DAYSIDE	MODEL_TOP3	193	342	1.772	-16.15	-69	41.47	-9.11	187.5	0.348	186.28	-0.008
E6	TREND_900|SWING|TRAIL_1.0R	SHUFFLED_GATE_TOP5	ALL	384	3409	8.878	-257	-313.49	-199.75	-28.95	75	0.2649	486.95	-0.129
E6	TREND_900|SWING|TRAIL_1.0R	SHUFFLED_GATE_TOP5	MODEL_TOP3	384	1106	2.88	-84.01	-109.1	-57.17	-29.17	75	0.2514	177.81	-0.042
E6	TREND_900|SWING|TRAIL_1.0R	GATE_TOP10	ALL	324	3649	11.262	-149.85	-242.84	-51.12	-13.31	100	0.3119	620.9	-0.075
E6	TREND_900|SWING|TRAIL_1.0R	GATE_TOP10	MODEL_TOP3	324	718	2.216	-15.23	-67.36	47.5	-6.87	112.5	0.3092	179.47	-0.008
E6	TREND_900|SWING|TRAIL_1.0R	GATE_TOP10+VETO_K	ALL	238	958	4.025	-95.68	-134.12	-55.61	-23.77	75	0.2766	237.41	-0.048
E6	TREND_900|SWING|TRAIL_1.0R	GATE_TOP10+VETO_K	MODEL_TOP3	238	497	2.088	-63.59	-96.88	-26.72	-30.45	87.5	0.2596	157.27	-0.032
E6	TREND_900|SWING|TRAIL_1.0R	GATE_TOP10+DAYSIDE	ALL	292	1915	6.558	-136	-204.99	-60.88	-20.74	112.5	0.3097	428.95	-0.068
E6	TREND_900|SWING|TRAIL_1.0R	GATE_TOP10+DAYSIDE	MODEL_TOP3	292	603	2.065	-24.05	-63.82	20.28	-11.64	112.5	0.3068	164.7	-0.012
E6	TREND_900|SWING|TRAIL_1.0R	SHUFFLED_GATE_TOP10	ALL	384	6320	16.458	-444.22	-529.17	-361.69	-26.99	75	0.2655	788.98	-0.222
E6	TREND_900|SWING|TRAIL_1.0R	SHUFFLED_GATE_TOP10	MODEL_TOP3	384	1091	2.841	-89.38	-111.89	-65.84	-31.46	75	0.2493	171.69	-0.045
E6	TREND_900|SWING|TRAIL_1.0R	GATE_TOP30	ALL	344	10140	29.477	-455.7	-555.76	-355	-15.46	62.5	0.2927	990.09	-0.228
E6	TREND_900|SWING|TRAIL_1.0R	GATE_TOP30	MODEL_TOP3	344	784	2.279	-33.78	-79.42	21.76	-14.82	87.5	0.2844	167.32	-0.017
E6	TREND_900|SWING|TRAIL_1.0R	GATE_TOP30+VETO_K	ALL	295	5146	17.444	-291.22	-342.78	-238.13	-16.69	50	0.274	530.84	-0.146
E6	TREND_900|SWING|TRAIL_1.0R	GATE_TOP30+VETO_K	MODEL_TOP3	295	660	2.237	-55.47	-84.39	-24.89	-24.79	75	0.2576	144.19	-0.028
E6	TREND_900|SWING|TRAIL_1.0R	GATE_TOP30+DAYSIDE	ALL	327	5146	15.737	-295.06	-370.77	-221.87	-18.75	62.5	0.2874	631.88	-0.148
E6	TREND_900|SWING|TRAIL_1.0R	GATE_TOP30+DAYSIDE	MODEL_TOP3	327	719	2.199	-18.3	-58.85	23.96	-8.32	87.5	0.3143	154.82	-0.009
E6	TREND_900|SWING|TRAIL_1.0R	SHUFFLED_GATE_TOP30	ALL	384	15025	39.128	-1002.8	-1124.49	-881.37	-25.63	75	0.2694	1528.77	-0.501
E6	TREND_900|SWING|TRAIL_1.0R	SHUFFLED_GATE_TOP30	MODEL_TOP3	384	1011	2.633	-51.77	-81.46	-14.34	-19.66	75	0.272	149.33	-0.026
E6	TREND_1800|EXT|TRAIL_1.0R	NONE	ALL	384	5953	15.503	-249.27	-441.44	-54.02	-16.08	375	0.3623	1752.76	-0.125
E6	TREND_1800|EXT|TRAIL_1.0R	NONE	MODEL_TOP3	384	679	1.768	13.57	-47.33	79.67	7.67	325	0.3623	231.42	0.007
E6	TREND_1800|EXT|TRAIL_1.0R	VETO_K	ALL	384	4788	12.469	-178.26	-342.74	-17.45	-14.3	381.25	0.3745	1496.05	-0.089
E6	TREND_1800|EXT|TRAIL_1.0R	VETO_K	MODEL_TOP3	384	711	1.852	-67.3	-116.47	-17.7	-36.35	325	0.346	260.45	-0.034
E6	TREND_1800|EXT|TRAIL_1.0R	VETO_2K	ALL	384	4001	10.419	-218.73	-360.58	-81.05	-20.99	375	0.3689	1231.92	-0.109
E6	TREND_1800|EXT|TRAIL_1.0R	VETO_2K	MODEL_TOP3	384	748	1.948	-72.45	-123.25	-20.7	-37.19	325	0.3503	272.17	-0.036
E6	TREND_1800|EXT|TRAIL_1.0R	DAYSIDE	ALL	384	4862	12.661	-374.94	-528.14	-229.24	-29.61	300	0.3418	1383.56	-0.187
E6	TREND_1800|EXT|TRAIL_1.0R	DAYSIDE	MODEL_TOP3	384	648	1.688	49.18	-10.97	109.62	29.14	331.25	0.4059	220.9	0.025
E6	TREND_1800|EXT|TRAIL_1.0R	VETO_K+DAYSIDE	ALL	384	3696	9.625	-264.04	-398.68	-127.46	-27.43	312.5	0.3477	1147.41	-0.132
E6	TREND_1800|EXT|TRAIL_1.0R	VETO_K+DAYSIDE	MODEL_TOP3	384	673	1.753	-1.75	-59.5	53.95	-1	325	0.3893	229.64	-0.001
E6	TREND_1800|EXT|TRAIL_1.0R	SHUFFLED_VETO	ALL	384	4573	11.909	-197.26	-380.29	-14.23	-16.56	400	0.3761	1529.96	-0.099
E6	TREND_1800|EXT|TRAIL_1.0R	SHUFFLED_VETO	MODEL_TOP3	384	799	2.081	-17.09	-83.47	50.82	-8.21	350	0.3467	315.89	-0.009
E6	TREND_1800|EXT|TRAIL_1.0R	SHUFFLED_DAYSIDE	ALL	384	4820	12.552	-298.37	-443.56	-146.96	-23.77	300	0.3454	1380.02	-0.149
E6	TREND_1800|EXT|TRAIL_1.0R	SHUFFLED_DAYSIDE	MODEL_TOP3	384	660	1.719	130.79	65.85	202.11	76.1	325	0.4258	207.96	0.065
E6	TREND_1800|EXT|TRAIL_1.0R	GATE_TOP5	ALL	171	444	2.596	50.03	-172.03	290.77	19.27	1012.5	0.4054	853.11	0.025
E6	TREND_1800|EXT|TRAIL_1.0R	GATE_TOP5	MODEL_TOP3	171	232	1.357	132.51	-20.05	302.25	97.67	987.5	0.4009	418.95	0.066
E6	TREND_1800|EXT|TRAIL_1.0R	GATE_TOP5+VETO_K	ALL	94	148	1.574	116.33	-141.52	381.58	73.89	1250	0.4932	507.53	0.058
E6	TREND_1800|EXT|TRAIL_1.0R	GATE_TOP5+VETO_K	MODEL_TOP3	94	126	1.34	109.52	-115.49	365.37	81.71	1284.38	0.4841	432.25	0.055
E6	TREND_1800|EXT|TRAIL_1.0R	GATE_TOP5+DAYSIDE	ALL	135	291	2.156	-108.32	-313.1	99.26	-50.25	862.5	0.3986	704.69	-0.054
E6	TREND_1800|EXT|TRAIL_1.0R	GATE_TOP5+DAYSIDE	MODEL_TOP3	135	174	1.289	-29.45	-176.32	112.76	-22.85	1006.25	0.4195	437.68	-0.015
E6	TREND_1800|EXT|TRAIL_1.0R	SHUFFLED_GATE_TOP5	ALL	383	2159	5.637	-84.52	-206.61	49.63	-14.99	412.5	0.3678	890.32	-0.042
E6	TREND_1800|EXT|TRAIL_1.0R	SHUFFLED_GATE_TOP5	MODEL_TOP3	383	945	2.467	-76.52	-166.05	16.29	-31.01	387.5	0.3344	447.41	-0.038
E6	TREND_1800|EXT|TRAIL_1.0R	GATE_TOP10	ALL	334	1051	3.147	-63.17	-190.33	76.57	-20.07	700	0.3825	792.65	-0.032
E6	TREND_1800|EXT|TRAIL_1.0R	GATE_TOP10	MODEL_TOP3	334	493	1.476	9.93	-84.13	108.01	6.73	668.75	0.3854	369.66	0.005
E6	TREND_1800|EXT|TRAIL_1.0R	GATE_TOP10+VETO_K	ALL	250	476	1.904	18.78	-107.53	141.14	9.86	750	0.4244	506.51	0.009
E6	TREND_1800|EXT|TRAIL_1.0R	GATE_TOP10+VETO_K	MODEL_TOP3	250	361	1.444	-10.2	-119.86	98.21	-7.06	725	0.4183	383.19	-0.005
E6	TREND_1800|EXT|TRAIL_1.0R	GATE_TOP10+DAYSIDE	ALL	273	654	2.396	-127.8	-259.82	4.71	-53.35	650	0.3624	633.09	-0.064
E6	TREND_1800|EXT|TRAIL_1.0R	GATE_TOP10+DAYSIDE	MODEL_TOP3	273	379	1.388	-52.68	-157.34	59.88	-37.95	662.5	0.372	379.89	-0.026
E6	TREND_1800|EXT|TRAIL_1.0R	SHUFFLED_GATE_TOP10	ALL	384	3106	8.089	-102.15	-246.5	43.79	-12.63	403.12	0.3709	1122.68	-0.051
E6	TREND_1800|EXT|TRAIL_1.0R	SHUFFLED_GATE_TOP10	MODEL_TOP3	384	923	2.404	-91.79	-173.76	-8.51	-38.19	387.5	0.3348	427.34	-0.046
E6	TREND_1800|EXT|TRAIL_1.0R	GATE_TOP30	ALL	383	3060	7.99	-134.77	-282.19	19.04	-16.87	412.5	0.3709	1193.87	-0.067
E6	TREND_1800|EXT|TRAIL_1.0R	GATE_TOP30	MODEL_TOP3	383	681	1.778	42.84	-43.66	133.62	24.09	450	0.4068	317.06	0.021
E6	TREND_1800|EXT|TRAIL_1.0R	GATE_TOP30+VETO_K	ALL	377	2184	5.793	-53.82	-171.4	63.69	-9.29	400	0.3869	874.12	-0.027
E6	TREND_1800|EXT|TRAIL_1.0R	GATE_TOP30+VETO_K	MODEL_TOP3	377	727	1.928	-7.35	-86.16	73.08	-3.81	450	0.3728	351.83	-0.004
E6	TREND_1800|EXT|TRAIL_1.0R	GATE_TOP30+DAYSIDE	ALL	373	2160	5.791	-162.15	-288.56	-32.53	-28	337.5	0.3556	848.41	-0.081
E6	TREND_1800|EXT|TRAIL_1.0R	GATE_TOP30+DAYSIDE	MODEL_TOP3	373	661	1.772	44.91	-31.72	124.74	25.34	412.5	0.41	291.59	0.022
E6	TREND_1800|EXT|TRAIL_1.0R	SHUFFLED_GATE_TOP30	ALL	384	4447	11.581	-108.8	-304.07	92.6	-9.39	400	0.3742	1484.41	-0.054
E6	TREND_1800|EXT|TRAIL_1.0R	SHUFFLED_GATE_TOP30	MODEL_TOP3	384	828	2.156	-15.55	-90.26	67.53	-7.21	362.5	0.3611	338.32	-0.008
E6	TREND_1800|RECLAIM|TRAIL_1.0R	NONE	ALL	384	10958	28.536	-625.27	-823.48	-436.05	-21.91	181.25	0.3171	1897.32	-0.313
E6	TREND_1800|RECLAIM|TRAIL_1.0R	NONE	MODEL_TOP3	384	760	1.979	-22.46	-65.8	25.4	-11.35	162.5	0.3224	196.49	-0.011
E6	TREND_1800|RECLAIM|TRAIL_1.0R	VETO_K	ALL	384	8415	21.914	-501.2	-644.96	-357.24	-22.87	187.5	0.318	1585.23	-0.251
E6	TREND_1800|RECLAIM|TRAIL_1.0R	VETO_K	MODEL_TOP3	384	784	2.042	-90.82	-125.48	-55.28	-44.49	162.5	0.3151	215.47	-0.045
E6	TREND_1800|RECLAIM|TRAIL_1.0R	VETO_2K	ALL	384	6410	16.693	-455.58	-565.53	-338.41	-27.29	175	0.3112	1244.79	-0.228
E6	TREND_1800|RECLAIM|TRAIL_1.0R	VETO_2K	MODEL_TOP3	384	813	2.117	-89.33	-124.06	-53.66	-42.19	162.5	0.3186	216.62	-0.045
E6	TREND_1800|RECLAIM|TRAIL_1.0R	DAYSIDE	ALL	384	7455	19.414	-595.83	-732.89	-452.1	-30.69	162.5	0.3013	1372.56	-0.298
E6	TREND_1800|RECLAIM|TRAIL_1.0R	DAYSIDE	MODEL_TOP3	384	735	1.914	-6.56	-54.6	44.93	-3.43	175	0.3388	202.07	-0.003
E6	TREND_1800|RECLAIM|TRAIL_1.0R	VETO_K+DAYSIDE	ALL	384	5299	13.799	-390.53	-502.21	-278.43	-28.3	162.5	0.3076	1059.22	-0.195
E6	TREND_1800|RECLAIM|TRAIL_1.0R	VETO_K+DAYSIDE	MODEL_TOP3	384	747	1.945	-50.5	-89.56	-11.03	-25.96	175	0.3199	202.2	-0.025
E6	TREND_1800|RECLAIM|TRAIL_1.0R	SHUFFLED_VETO	ALL	384	7588	19.76	-424.32	-588.96	-258.92	-21.47	200	0.321	1534.31	-0.212
E6	TREND_1800|RECLAIM|TRAIL_1.0R	SHUFFLED_VETO	MODEL_TOP3	384	880	2.292	-42.11	-91.55	9.89	-18.37	175	0.3227	247.65	-0.021
E6	TREND_1800|RECLAIM|TRAIL_1.0R	SHUFFLED_DAYSIDE	ALL	384	7327	19.081	-495.88	-643.12	-347.14	-25.99	162.5	0.3005	1386.48	-0.248
E6	TREND_1800|RECLAIM|TRAIL_1.0R	SHUFFLED_DAYSIDE	MODEL_TOP3	384	742	1.932	51.46	-1.48	106.87	26.63	175	0.3612	186.33	0.026
E6	TREND_1800|RECLAIM|TRAIL_1.0R	GATE_TOP5	ALL	174	556	3.195	-23.38	-224.46	225.85	-7.32	762.5	0.3867	842.21	-0.012
E6	TREND_1800|RECLAIM|TRAIL_1.0R	GATE_TOP5	MODEL_TOP3	174	244	1.402	164.65	9.28	334.44	117.41	775	0.4139	359.29	0.082
E6	TREND_1800|RECLAIM|TRAIL_1.0R	GATE_TOP5+VETO_K	ALL	91	134	1.473	97.1	-156.4	357.04	65.94	1100	0.4328	467.69	0.049
E6	TREND_1800|RECLAIM|TRAIL_1.0R	GATE_TOP5+VETO_K	MODEL_TOP3	91	120	1.319	81.8	-145.02	315.3	62.03	1118.75	0.425	431.73	0.041
E6	TREND_1800|RECLAIM|TRAIL_1.0R	GATE_TOP5+DAYSIDE	ALL	140	335	2.393	-124.24	-310.13	61.14	-51.92	662.5	0.3701	656.87	-0.062
E6	TREND_1800|RECLAIM|TRAIL_1.0R	GATE_TOP5+DAYSIDE	MODEL_TOP3	140	178	1.271	-2.74	-156.64	166.96	-2.16	737.5	0.3933	376.98	-0.001
E6	TREND_1800|RECLAIM|TRAIL_1.0R	SHUFFLED_GATE_TOP5	ALL	383	2644	6.903	-204.33	-312.05	-94.27	-29.6	225	0.3169	789.17	-0.102
E6	TREND_1800|RECLAIM|TRAIL_1.0R	SHUFFLED_GATE_TOP5	MODEL_TOP3	383	1002	2.616	-91.74	-163.1	-16.67	-35.06	218.75	0.3064	351.81	-0.046
E6	TREND_1800|RECLAIM|TRAIL_1.0R	GATE_TOP10	ALL	281	1165	4.146	-83.16	-246.12	91.59	-20.06	575	0.3614	824.33	-0.042
E6	TREND_1800|RECLAIM|TRAIL_1.0R	GATE_TOP10	MODEL_TOP3	281	432	1.537	24.52	-82.6	139.43	15.95	575	0.3727	362.89	0.012
E6	TREND_1800|RECLAIM|TRAIL_1.0R	GATE_TOP10+VETO_K	ALL	212	421	1.986	8.64	-130.32	155.04	4.35	637.5	0.3967	474.07	0.004
E6	TREND_1800|RECLAIM|TRAIL_1.0R	GATE_TOP10+VETO_K	MODEL_TOP3	212	312	1.472	1.07	-122.58	130.52	0.73	643.75	0.3878	384.05	0.001
E6	TREND_1800|RECLAIM|TRAIL_1.0R	GATE_TOP10+DAYSIDE	ALL	230	700	3.043	-153.02	-294.61	-12.06	-50.28	500	0.3286	623.39	-0.077
E6	TREND_1800|RECLAIM|TRAIL_1.0R	GATE_TOP10+DAYSIDE	MODEL_TOP3	230	320	1.391	-33.37	-134.2	77.12	-23.98	575	0.3625	344.84	-0.017
E6	TREND_1800|RECLAIM|TRAIL_1.0R	SHUFFLED_GATE_TOP10	ALL	384	4104	10.688	-222.58	-344.59	-94.77	-20.83	212.5	0.3302	1021.69	-0.111
E6	TREND_1800|RECLAIM|TRAIL_1.0R	SHUFFLED_GATE_TOP10	MODEL_TOP3	384	984	2.562	-91.72	-148.05	-31.89	-35.79	200	0.313	317.43	-0.046
E6	TREND_1800|RECLAIM|TRAIL_1.0R	GATE_TOP30	ALL	379	4196	11.071	-188.73	-319.06	-48.3	-17.05	250	0.3472	1099.8	-0.094
E6	TREND_1800|RECLAIM|TRAIL_1.0R	GATE_TOP30	MODEL_TOP3	379	696	1.836	5.28	-67.84	83.63	2.88	350	0.3506	288.02	0.003
E6	TREND_1800|RECLAIM|TRAIL_1.0R	GATE_TOP30+VETO_K	ALL	360	2690	7.472	-101.77	-216.99	17.12	-13.62	250	0.3561	772.66	-0.051
E6	TREND_1800|RECLAIM|TRAIL_1.0R	GATE_TOP30+VETO_K	MODEL_TOP3	360	722	2.006	-42.63	-108.96	23.27	-21.26	325	0.3601	312.88	-0.021
E6	TREND_1800|RECLAIM|TRAIL_1.0R	GATE_TOP30+DAYSIDE	ALL	359	2566	7.148	-199.86	-311.79	-85.9	-27.96	212.5	0.3192	747.72	-0.1
E6	TREND_1800|RECLAIM|TRAIL_1.0R	GATE_TOP30+DAYSIDE	MODEL_TOP3	359	630	1.755	15.53	-52.34	85.42	8.85	325	0.3476	262.76	0.008
E6	TREND_1800|RECLAIM|TRAIL_1.0R	SHUFFLED_GATE_TOP30	ALL	384	7250	18.88	-433.71	-594.28	-270.32	-22.97	200	0.3229	1529.53	-0.217
E6	TREND_1800|RECLAIM|TRAIL_1.0R	SHUFFLED_GATE_TOP30	MODEL_TOP3	384	909	2.367	-44.83	-102.55	21.58	-18.94	200	0.3135	265.57	-0.022
E6	TREND_1800|SWING|TRAIL_1.0R	NONE	ALL	384	25457	66.294	-1739.12	-1915.26	-1560.33	-26.23	87.5	0.2796	2513.43	-0.87
E6	TREND_1800|SWING|TRAIL_1.0R	NONE	MODEL_TOP3	384	839	2.185	-63.15	-84.7	-37.84	-28.9	75	0.2634	134.99	-0.032
E6	TREND_1800|SWING|TRAIL_1.0R	VETO_K	ALL	384	16939	44.112	-1173.05	-1290.26	-1058.99	-26.59	75	0.276	1706.5	-0.587
E6	TREND_1800|SWING|TRAIL_1.0R	VETO_K	MODEL_TOP3	384	863	2.247	-75.51	-95.18	-55.38	-33.6	75	0.2433	140.62	-0.038
E6	TREND_1800|SWING|TRAIL_1.0R	VETO_2K	ALL	384	10822	28.182	-790.49	-865.81	-713.7	-28.05	75	0.2648	1154.46	-0.395
E6	TREND_1800|SWING|TRAIL_1.0R	VETO_2K	MODEL_TOP3	384	887	2.31	-69.48	-89.42	-47.27	-30.08	75	0.2401	140.25	-0.035
E6	TREND_1800|SWING|TRAIL_1.0R	DAYSIDE	ALL	384	13034	33.943	-921.98	-1056.76	-786.49	-27.16	87.5	0.2787	1504.4	-0.461
E6	TREND_1800|SWING|TRAIL_1.0R	DAYSIDE	MODEL_TOP3	384	828	2.156	-54.14	-76.64	-28.86	-25.11	75	0.2778	134.35	-0.027
E6	TREND_1800|SWING|TRAIL_1.0R	VETO_K+DAYSIDE	ALL	384	8558	22.286	-577.89	-670.1	-490.04	-25.93	87.5	0.2752	991.06	-0.289
E6	TREND_1800|SWING|TRAIL_1.0R	VETO_K+DAYSIDE	MODEL_TOP3	384	833	2.169	-61.6	-80.43	-40.36	-28.39	75	0.2689	134.7	-0.031
