# PORT_M2_SHEETS_SPEC.md §CC-M2-15.4 corpus-wide MBP-1 event cache (spec_sha16=ec1abc890fa96b6d)
# params_hash=f3c5356e171ad901e2837336c82da2df0bce3b26aff51abeb5daed81e9530306
# one row per CACHED session-asset; sha256 of the npz and of its meta json (bulk stays in artifacts/cache/port/m2/events/, D-018)
# holdout date8 >= 20250701 is EXCLUDED by construction (CC-M2-15.3): 0 such rows
asset	date8	era	n_candidates	n_events	n_seen	n_reordered	cover_sec	session_sec	cover_frac	npz_bytes	npz_sha256	meta_sha256
HG	20231220	E5	297	417458	417458	0	57260	82800	0.691546	3640867	7bbe634ff70f077492940c76716726021e50ef3459b94f61c475afbc472d2c01	a75d7d1ce9c34331a0520b58ccbf50a343accd07168494be9c72b31d893a7f08
HG	20231221	E5	317	511445	511445	0	56727	82800	0.685109	4438753	cbd6f3bf3e1757e3fbb455e6686f8cf698b1e5e3e153fca1779bdb163969aeac	60ef4b60fc8c1d107b843c1602bb607685c96b123ad0b0346a713feca9d57d89
HG	20231222	E5	341	441035	441035	0	60958	82800	0.736208	3843959	22e9c9e71bc59e8680989706c401967432e9b34e8ee08c5f75e3e4be79790a91	f2ac8f3ac9c6f1c7b57a33587959a63d1607a7d5c1f36f8f1175e70dd8db53f9
HG	20231226	E5	186	168174	168174	0	44043	82800	0.531920	1482595	faae4c5574ef41a5af79d11312f44c7c28aa09b36d053c97b0167aa76ab9f1a3	4213da657e130d30e19d9d939298046a3bf1210f291383223bdc325b7c78c0d0
HG	20231227	E5	352	463863	463863	0	59568	82800	0.719420	4007082	9df55d987c24efa32b2f3e9878f09863d8a52365491d3ddfd3270f109a64b640	b7cb9737087fefb47059ad972b51c8ce81500034c092d0bb7d4829d43ca366c4
HG	20231228	E5	306	413778	413778	0	58816	82800	0.710338	3591795	3d721e63954b71c05cf5ac7f132d43aa37cbe052027ee099130346f0c6ce1d39	f6086ef4fc6ef004d4ad737a88c51b4de3c50afa8d2820b2e325392df3ebeaab
HG	20231229	E5	312	372704	372704	1	57695	82800	0.696800	3241005	e780e37edc6484489227cfc2de24bc0b042e7df1eb3f1153cf0b3736e71b1d75	f5bf40e07a38cfa39d5c53854a01c4ed7de82ba9892ab2a61965666519d4501f
HG	20240102	E6	493	568969	568969	0	64856	82800	0.783285	4905403	8488995c1dff43653468ddd6062c4d5432f04d5ad0727f0d7e35e329943d4022	c21ea2ff5d9a714555f1c0ec39d7e9c50a410ed11cee31090953bcbd913f5a7c
HG	20240103	E6	453	574150	574150	0	64146	82800	0.774710	4976530	2b020c8b16f3e7b91ed38a0c5eb0661b5d450c509c6f0860aad3072fc27d7f30	0ce2cf304198c6ec331c520231a6bc3becf3d48f0a5b71ee9a2714289ca7ca72
HG	20240104	E6	347	490356	490356	1	61455	82800	0.742210	4216843	d4d5249b2016806b09127b1aae1d00fade5215fd2d8da9248611f47aa0f2f3df	e0f44895acfcde397073f069c754c209a219adf9a0382f222e877a7d6d3dd830
HG	20240105	E6	494	665090	665090	0	59141	82800	0.714263	5743907	8a8778bf33a3f9cee954e69c3107d1e8a5bc21a37820db828a13c74fe1c8f6cb	becf557b199ecb4a163ae54b653a5a1bb498e697e6d55135e9a4439b18f3c83f
HG	20240108	E6	337	462879	462879	0	57993	82800	0.700399	4017229	5a34102d811458096faa9c5c32c07fbeb2be3e64e395ece9b035902a0b65ec7f	06cf984bb7c6b79cfe8f04cbb94b45e3ea1ce0f637dbdd4e8b21d247d317126e
HG	20240109	E6	270	484277	484277	0	57220	82800	0.691063	4192682	3d0fe7d8b4f60a0a57e22abf4ae8419a480cd4a7fe75f316b64efd9588c28842	09e8589103bb410f8afa9e13bd487c4e60ab35fa29081eed6432eab962ea655d
HG	20240110	E6	272	439353	439353	0	56794	82800	0.685918	3826097	16e803bdb4e9119bbbcb2dd9d9822dcf5e2e6dcefff090672a799d822020c79c	59098c53c682f38db251946e8307a0b3dfbbebf4fe8db7e050b790301b2918d1
HG	20240111	E6	464	631853	631853	0	54992	82800	0.664155	5484656	1a0efbc14c91892948d4f429edefd48bf48af977e3adab4b5d3b8f1b4d3755fb	ab6718a0ce94564417622b2b6922846d921e86dbebe664009e16672bf08e694c
HG	20240112	E6	315	613635	613635	0	59062	82800	0.713309	5300763	c0cd8270b1bdc1b459d3cf38e231535234cd66705433f0abd6a927e4eb25050f	8e6332f72c56f58c2536d3f2d97f6f5c343cfbe091a1d421c647b24a8d4fb3a8
HG	20240115	E6	184	254008	254008	0	45736	82800	0.552367	2201525	7908717eefd1f585d8f82a1b578221fe6e735d981bab48b5bfababcc6124aec4	2d404f27e7223c6a043097b31b3cc0335fb540aa3cf2154ecb35afd25c04fe0c
HG	20240116	E6	446	623405	623405	0	58495	82800	0.706461	5410553	32f596ba3015fe2ac70b9c5c6a9cbacd2be15dc5610c7dda722782ef5ca0a75a	53572fa60caab2cee5f2e41c1aef7272e8b1c8e0c82cd376a04da02419957693
HG	20240117	E6	386	551189	551189	0	58898	82800	0.711329	4791687	1cf5fb211363459a631640fc5af436cb8b56f4bce535cf22aa3d1e47522586ca	c7e689ce8f853b7f4d9e5bd5c52ec5f669500ed9971cab4aede13227439d223a
HG	20240118	E6	382	575166	575166	0	66853	82800	0.807403	4999767	7ef2a60e33ee667568144844b9676d0387afe223c354b195e5972e6bcc3863dc	db065f031bb5d7c1162f3ff39a7adf831600cf0c4a7799a771fbfbf9b3c5927f
HG	20240119	E6	393	485639	485639	0	61814	82800	0.746546	4247343	056767bc65576799b685f1bb9c4e641fd99bd024323942add701acf65f0e3fcf	7ccf22663311c245810b7d18fbbc416b3843a7c75596c9ae25e7d4e8bca2aee7
HG	20240122	E6	474	463150	463150	0	69355	82800	0.837621	4039621	cb81a1f95eeda5cb40179a3f12f842f50f1e67cd82d8b544b49b428312c45d66	f9606c147376bfbe4ab0f0f7e767f2a68b64b5b4c13c72540c811a24cc3fa5cf
HG	20240123	E6	497	558209	558209	0	64504	82800	0.779034	4848021	fadb50004ee29fbe96ddac79ae5dec27384ba7b3f25350455b0994cbc8046425	2e6c6eccd26cf58fa1ecf70d64402be12d940c9fc7f874dce88f67f2d908d956
HG	20240124	E6	376	746149	746149	0	63090	82800	0.761957	6423145	60b4c8a02c1bd3b75f15d9a1f8241fd2639c9e6cb25903167e66f45ebad885ae	9703aaf3366b26d140d661eef573210af5205fde18bd85aa1aaf203418ff44b4
HG	20240125	E6	471	583042	583042	1	63465	82800	0.766486	5079841	85ca6b0aa4eddef12caeec9ae80ced0a1f5cbc4f00facec7825521b84b8c7131	04e48fb2f1c94a49014dac58f8088079b23fcf889ecfa9e9b9b65dd84aa9552a
HG	20240126	E6	391	456755	456755	0	59747	82800	0.721582	3981597	805a382a9085b918dc0729f49c7501f7a3965c74bc7fcd91fa85a841fb7fb493	5778d950e06b2d423c190d39527d7fdbadcdeacad536c38a5bc6ab6726a71476
HG	20240129	E6	378	441547	441547	0	70806	82800	0.855145	3858146	d14361eb9483c7c2c1608dfaf370b10fd2eb0a89921c4c24afedd70ebdee18db	56a0c1441ceded244c480f887bf94126130d9800a3bb842949b91aec7405624a
HG	20240130	E6	352	481975	481975	0	60666	82800	0.732681	4220260	bd0a2f5f118eade35acb3ecb4f7f6512474dfd24d019d9066aed1c6e13d9e9e1	9e84ebdc89014a8fe410daec904191c9b0bf01932f37027e0649f9aafd7114de
HG	20240131	E6	586	661116	661116	0	66461	82800	0.802669	5774870	6626e520acb10517dd7078e86aa5aaf4e90f7aa3e2a2d82d57b061f391c06213	b13020ed101220317048a1b29e477d0d3509585fb518b957aaaa5cb25044b0e8
HG	20240201	E6	479	620372	620372	0	67254	82800	0.812246	5361881	340dcc887ba459acc73fe523d709a5b2305e9fd47d1c8cda9b72a81d74367fe9	1290772576db87091689e7d40cde6a1a58dc2383309eada4aebd4081df649719
HG	20240202	E6	490	606124	606124	1	59577	82800	0.719529	5204815	6fd5eb315dc72e0dc2a4239bec235c8e4a8e14487a39216e272fa7574009de33	0bfadeebf2c76afc849cb60e427c3677b8aaeb6e3963f6994bf864b2e794d08e
HG	20240205	E6	411	476299	476299	0	67622	82800	0.816691	4183177	df77fca902a4e093790cfe20919c4332080febd021f0e74035d6d4ebd4131c3d	3283175c1e6ebe4d6064b1f4c81326afac1c7f3640147b58b263f6f932c860d0
HG	20240206	E6	355	464989	464989	1	64805	82800	0.782669	4097783	df9531b096c98f23f4cd813761b3005868c41428b5c6c1c9cd0eaa002d8b30b3	1901e791c0e63ec189ed527e1871a3ac1046ead68487ed109a1ae7d623102262
HG	20240207	E6	392	493002	493002	0	61024	82800	0.737005	4319834	0932898095b40ff1ffda9f43b2694951dd0bd0d3568f9b1a640c52209a9c3b63	5430507b95ff96ba61ff4e345ae89c9c60ebdc90c5175bc175586950543d525f
HG	20240208	E6	300	426740	426740	0	55175	82800	0.666365	3731384	8de5346e2adf3c76b0bf39a64f41049c3f212f77b9879bd8d8e7a61eec431c65	6861e250c0775e09c33f0b9056c3d9115eb4d3dc8f9e62d940dc1a104ca6df78
HG	20240209	E6	365	381604	381604	0	53484	82800	0.645942	3342364	f8e3924f354fc949eeaef9dd45c70f01ecb4045e2c6c71f62ea5203f3c788c58	783eae88625df001b744745c33fa89e77fd7bc1561ecdf02eedba654fd602a59
HG	20240212	E6	332	335867	335867	0	51554	82800	0.622633	2924361	002b221d5a82c46751836d0e9c0fecb5b513e7be789fec34223a97997537a526	22c1a46d496112214d12ff0159b35902e0f76b8537425c03a23ebb65f1129705
HG	20240213	E6	362	384105	384105	0	52651	82800	0.635882	3374742	b083c2c8953e9e0fd6c4202d4d9a9e49fbd970f9e5000ed441338bacc8250096	d03d04c841a30a95e698e0ec7d2ab65dd0f2f3e1e9243185709ff5786e9981e8
HG	20240214	E6	375	364398	364398	0	66282	82800	0.800507	3199529	abe85858f36f755082b23b28140d893309d0dd9ef9a41fe4d941a51678f5b390	1088a2708fbe0c76af67bb902d293e46b829658499855125ac271c5afb8b546e
HG	20240215	E6	364	299674	299674	0	54841	82800	0.662331	2652988	bed3072682ab191b76ce1cdf8ae7005b52621315ae332fb19eacefa2a641c3df	a2c802f22cab5acaea28783869fd1254734488fe993de74101d01e8787de38b2
HG	20240216	E6	282	429833	429833	0	55598	82800	0.671473	3752474	258ee659857d76d486be1e482e72ba51b71cb87a10ea4066387052c0531ff826	6d5c7f1486fea1691c43ddbd621c4d95efae37e60fa25bfba3bad879be54a950
HG	20240219	E6	221	183667	183667	0	44651	82800	0.539263	1607223	714295710279ad1ec5e38fe74810fc1c2e82576bc4d2806ce667e82cb8f5f444	f1ab4c8bc79b7aaf5705dd1cd49062cf358fcfdf7ed79001b4c3ff670c4fce7b
HG	20240220	E6	368	441318	441318	0	61693	82800	0.745085	3854656	15250f0e92112e66a92298c4ce26b086b7776b5c56c1280babca683d5923a600	4c61ec84a7f773947bbf3e400729a9f46cf71f7ed5ed0611cafe7da635d3c39a
HG	20240221	E6	322	406643	406643	0	60818	82800	0.734517	3549618	8c3dfdfbe88d51bf26c7ef7e17fe0edba27c3dd0a8e818e462815e539ddbaf23	67cad38a3c583d1f901612c9651a0565d2954faa16d87d800cca85235d5962a0
HG	20240222	E6	334	297619	297619	0	57168	82800	0.690435	2621387	14826e67925cb5a0a94d5cfe7bc94e5ff64effeb2bc0f9577e65db967a848273	ad27d020b3e82beba134ff538c061acdff0233d8514f5d004cf0f804f7e47306
HG	20240223	E6	276	269698	269698	0	56765	82800	0.685568	2359931	20135942a35dd9698b2c7dcf4d0c32faa860ea4eef51430074a0ac92219e331c	433e9b0478beb7f4062bbfa9e8662183d1e97b03c35612d99efe1966c07985f5
HG	20240226	E6	298	207651	207651	0	62967	82800	0.760471	1870969	709d8b302320e569b7f20cfb3d3e207225b2f13b2d1740f806ed77660dd69977	784483be1b50b0268e8a1287325140dc38a26e65c98d5f2c66a493e0478905b8
HG	20240227	E6	203	169071	169071	0	54560	82800	0.658937	1528659	7f48a1c20d3001e4e22335383b282ea563e89dbde926c469c1297795751da667	3302528db9285e52616b0969181ede5c8792ae0bcf83e5a1d6fddda795e6010d
HG	20240228	E6	391	268086	268086	0	68002	82800	0.821280	2362289	3136f992562feea20f2a2c5079b2a49c1210fd45bfb5f13bfc6e0edb679d92d6	30596335bdea184954f71279605212d30edc672c6471c6cd6eddc94394f03196
HG	20240229	E6	407	328622	328622	1	61820	82800	0.746618	2861152	7e36ce96e13c87b28de28d991587e4d5c7de457934e693fd621f8d35a474c654	1763f3c68b61cd5cbe2f502a118f1d18e378403326a8a716b9de496764f50d05
HG	20240301	E6	453	379514	379514	1	66255	82800	0.800181	3317667	172d0cd83122c22b4498280e613d5080de378eaa4b4a7efb60be60f56c79f7d5	1a759fde075a1067599195446e8dea437747006357d7d6a328d578d1bcefa1da
HG	20240304	E6	327	311602	311602	0	62566	82800	0.755628	2736364	e7ebe150af9b1a2719b61cf491f5b750ed2ab7f66a36d3f745b1fba73b9bab60	97f33b6989c536638a8affe88572d91a0cec2d88664f467417aad0f5e9335643
HG	20240305	E6	393	336969	336969	0	64265	82800	0.776147	2969439	8649d246af97d8f5cb3c4f97b546435a2b5cf5e04d0e2774a8d21e7d17efea5f	30ba7b52da8d6a14d5c17e6b5bb88266e5a4cc09ecf41bf542d530d5d66eaef0
HG	20240306	E6	368	377934	377934	0	63056	82800	0.761546	3355466	0af4ed23d9692f4a06104681a09d25fb85b1c0ebd9c5c1ee47a9833f3939db93	fdd46be846b6c7eb05234eeca2ea08579e4841a49f155063656cf8330cd77866
HG	20240307	E6	393	372873	372873	0	62684	82800	0.757053	3311833	0829e1a7d8d47e7ce0f035ac1c9816b88504e5f035c5323b19331b08847128da	2b1496a4e4b6d1f63aa6b9604246e776923e781e273dd2b85f0a34ec1e308b59
HG	20240308	E6	465	402595	402595	0	65916	82800	0.796087	3601443	9c6a755c7419e13aff65935b471902e316ccb8c19a4c5420a4eda7d95dd5ae3a	d08c70e1e7cda01c5ac6df9c915d7848009125de702d78e4fe67cd513b0c4214
HG	20240311	E6	384	341641	341641	0	63181	82800	0.763056	3015528	25fd6366d748b390c4c2a019cd19318a87f5397df0974ee7b870e05ea778f101	887d6118709b8e65c750a620ee6bbd95eb612c5bd2bb6a1de01d75aca734e121
HG	20240312	E6	620	501882	501882	0	63596	82800	0.768068	4407871	c639c56b4c834b56f9b68b45b8ec778234190dc22d943c6051e683cdd9ce7653	ff574fdda66bc2481aa52ea26d0f5d2c6f5994dbaf4f3b4b1bf9d69f26873136
HG	20240313	E6	643	676367	676367	1	65308	82800	0.788744	5849945	305d00c60c25d1c2ea7c270589f3f14f561a42c438bad2435b881a0d09ef91ec	442767bf8dded6a995048493de925ab0ccf2b6a7bb713038b518520a65f9d715
HG	20240314	E6	629	584241	584241	0	68176	82800	0.823382	5105583	c4e4ba5e04b4e43bdf85b13becce4040831fb90c4c288d34e6b38f9469cea80e	6934e0897fd80e44b2de83fd3bc9c49d31e23a36ada27c5cc3bc242320cf8f39
HG	20240315	E6	742	661229	661229	0	67012	82800	0.809324	5733776	9ad3f9f614c88d310ca138a9d32e6fe15010d59641e45a8cb34726685cd64f5b	c2e5e597de16dff50c4597dcec5ac826b62bf254869ef070356481da7f938dc9
HG	20240318	E6	505	602353	602353	0	62898	82800	0.759638	5200370	f1609e2dba076804715b72670e411d44c143f8d83c5184d0c08cdde177e45960	be3e3bac5c20fe7369d57285f339d56ad48f5ef9c4a181ae39579a627dd2e558
HG	20240319	E6	532	591772	591772	0	67499	82800	0.815205	5060828	c1c2b133b4b6ce325a3ba1f358de04447311a52e0a5ccde5e2256eceb8a004c3	d876fb1a68c6923603bd82f597b05da1bec8881af8fde521183e4a69e72976ac
HG	20240320	E6	509	530954	530954	1	68396	82800	0.826039	4601004	c638346ad4994515711eda983fd0a6315260bb1a55b68ab18168a6f5db444a67	2f3bd8ada021be2373e663a18364893d30c75c0782098d9ca1c5fdb248afcfde
HG	20240321	E6	492	586816	586816	0	66940	82800	0.808454	5110411	48bb4b6fb2ea568d5ba217e8a880be7cbe08fd10f027c7a1ff95b6af2f51bfbc	6f8ed5cd7f87c4d49118549fc77ec5c5d0c4cd60126cdeb46c7ab1aeb6917ac0
HG	20240322	E6	378	527184	527184	0	59209	82800	0.715085	4561373	b2eaca1aac70f9337590bedfa96ffa04b0da21883a0697b05253e1cc614ed70f	178b3f2f08ff7066a4df2a641438423d42cbcd96a933689357323a79d3c845dc
HG	20240325	E6	386	439816	439816	0	63783	82800	0.770326	3818950	933d41e00a15f73c8d54b10de9dc7394538e2737242e28e143346dcca9582e73	f2c137a097640e1fcb7a33c4c6c64184f7d1febc08cdeef4f413036ab7276926
HG	20240326	E6	375	466416	466416	0	62927	82800	0.759988	4065040	0d92bd5b5796c9e2fac6f581c96cbd6d8bf0ea0089590077c4487b411700810e	3bc735b784cbf02143140e65dd066bb0bd63f194eee2336a53c6740a0bfcfd89
HG	20240327	E6	304	411083	411083	0	59745	82800	0.721558	3589669	7ba4b09353de380fa6c9a60e498a0c6cfb1c17c187db6d86d28a1225a4b5d204	88f9a2ca88ccc85d96dec8e325ad14c9c6c66cc78bb405850e2b7ee2ff990275
HG	20240328	E6	408	473171	473171	0	65269	82800	0.788273	4137373	e7a2279248c94eb2966e98b4cb54aef1c782f229c1198ff5a0393f6d710545c4	0e96b71a4621ea46802ef382bc9980de1028698c146be83128f19e49c0265dfa
HG	20240401	E6	584	327653	327653	1	67478	82800	0.814952	2877252	2b7afee27479ca4d0f07a9ae9ec9719c3c54fa2791adaca5267ee4c5beb9a045	c77295a449539234bf7bdddeb3262874dfcef11b06ec61ab59beac246b246886
HG	20240402	E6	445	523221	523221	0	61821	82800	0.746630	4550723	f957b44cd131f9ad4d25e3a56a16fecb7c41e0e8058716149e09a03e80c98420	b3e8b982109e0013623dbc5c9c211b36b82ad25d149ed873fc6998aba4604703
HG	20240403	E6	596	563374	563374	1	66806	82800	0.806836	4963262	ee4bb33159d20fd579e61533175c757b8845f615521c87170ce333e759493568	f2bac2b836f631772bb4e04915ae8888a72e70b5f27bcd76a53eaaf3685232d5
HG	20240404	E6	568	551584	551584	0	71694	82800	0.865870	4793733	e3af801a3e0c513f2108caee11e5000fd2305fa79697a5ae21a909cff02c6b2c	7690bf8b1964e4bf29a1b21d0d35124d5cbac0438ece101c9f587a3904af0f2b
HG	20240405	E6	571	591078	591078	0	71283	82800	0.860906	5144498	ee63fa7988f2a7646f9b1a6a9085d072e6969d870c0cb39494f5158cd473b827	8bf0137df9c6d24433415724db00c89fad7e07e4d24d6ecc0b97e6440d140619
HG	20240408	E6	903	873380	873380	0	73043	82800	0.882162	7547164	531358b836547f57bb57b13965bea33d1686f557f3b636e98ff00120ec939262	aa19a660679523924223d98adb9710d35848f02cb5c721461b98be5cfb6a59c1
HG	20240409	E6	647	704401	704401	1	68837	82800	0.831365	6163594	5e8de39b2724383242914157bb10a30da0198b8cf97efebf89d3cacf8dfb9d79	8f75e6f85a45be6be533e5b43d2397f0cc558cf12d79f24f003ee3cc6fdebc27
HG	20240410	E6	878	870086	870086	0	70837	82800	0.855519	7639515	00bff0e560fd86395450f070a1a5ace465ae3a71a252ea852d04e1cc17703656	7d91253bcae5f37fd7b3905a91b98c1d1f585be91761f11ae506343e0a037cfb
HG	20240411	E6	581	709670	709670	0	71652	82800	0.865362	6216922	57c2baaca72294942fd5ddb557147e4c6c711ee0de7e1ef3db3f1de45ede5535	8758cea3d44ec2ca1d86f19080e7e6990f3c9d6144db7b0e18edc0406a2105c5
HG	20240412	E6	1028	973836	973836	0	69895	82800	0.844143	8548902	b0f8e47935d40b6884ff5f6fd800c4334cf1da801be0ccb8c1c760bf42660bc5	691a46fe34f8dcd705d889cb9ab7e332384de9a0426b76eadd8a576aaf6b869e
HG	20240415	E6	1365	956994	956994	0	77221	82800	0.932621	8230076	5f689f1b39523ed43ed370e017e0d8f89688688853d2dc486e9355ee3e93d974	3e3ceb82416a26b20ee1e948575bfe45d6256c418fcac1365ba420c0d8eed9ab
HG	20240416	E6	777	899173	899173	0	72858	82800	0.879928	7784807	55fd04c35feb8ce5b16e75be90d55c77bf2529a9d5b5bafa51f3e8d50a157ea4	47e3650ca66da8d577fb678ae5803f86c9912e6153cf500130add7c304c22a57
HG	20240417	E6	555	754212	754212	0	71076	82800	0.858406	6572248	f24918434dd99ddfc54011b6ce0657cf25388a5a4582b4dc22d62867bc41f8d9	68242ab1dc63f9aff434f83198b6f8dbdbeb5f2fb911572cc40dfb31e36bcf76
HG	20240418	E6	646	861874	861874	0	68757	82800	0.830399	7502224	434f3080fbd56fa12c310fc7d14a0716caa0af90a9ba1f03ffbd20736d1789d5	3e5c6a5de007a2fd96e3392f446ae6341bc2abc8e0d43aa5bc9b1e7efedcf0bb
HG	20240419	E6	755	774925	774925	1	69914	82800	0.844372	6789659	48379d23485fbc65d0fd392bb01ca64880ee4c17df1b4265c078c484a55f4862	3bf63e89e89e167f506d410e7858833d1a97f995de39798cdf14c6c386935d3b
HG	20240422	E6	669	733769	733769	0	71530	82800	0.863889	6342582	7d1cf7660a37190f8a56880d1a6d5688fe41ad8cf896b756040fbaf4b781a056	d3a7b4165d58e067eb749bb5df33465f41655f3572b44c8657a6ac4a1f7cae92
HG	20240423	E6	512	665143	665143	0	66234	82800	0.799928	5772578	cb3d6b5a3911c445961a7f3d4a04b6da6830315f4ffbcc4a8b27463fec6081ec	8f642c32d89d00ec03a1b63364bb240d01e39102e786d94209686fb6e0bbab9b
HG	20240424	E6	359	473215	473215	1	63653	82800	0.768756	4153402	99af2ca5f3056531e6336b6992dfd7c1aa5b012c6db5206f8f469ff8a8a2d440	618ffbd6a6361015d6b5c1b8d801429482467fa185da1feff815df21e36660df
HG	20240425	E6	435	477931	477931	0	60907	82800	0.735592	4166877	d6da8ea354ed0e7bdf19b8f671a3497ecefdb3d495ad4bf4607b0f11f25affad	e39661d3d77d68815713b63b3dbfc7723140405614ccb4271bc0bbdb7aa3456a
HG	20240426	E6	336	348377	348377	0	58102	82800	0.701715	3189186	4e5432397f2fd2b3a1d49c17155d7f593775c3f1dda73ce5aa3406561cf59fe4	7b996b2e128b27475553f028ad346b451dbbd78448c2d078f5aa990cd149ae7b
HG	20240429	E6	418	656818	656818	0	70145	82800	0.847162	5732823	d6e8b078e2a768d85b0794abf1dd5675db60924c3dc64f77765a688d54d1ca37	f1c300ac28e23e0447837ca6ddfe0bce98a3be1f35ab0c17524c617b50dc70df
HG	20240430	E6	499	707366	707366	1	64991	82800	0.784915	6115393	14e762112cee213f1fac46b8f3cdb141181de4486959c8a93cb5eb5a8016661e	752cdc2a4c15d6379635697221806968e209ce554bbe424ce59550b5be10afe1
HG	20240501	E6	537	606311	606311	0	69646	82800	0.841135	5215900	855092ff268324eb66764eaab855edf0917520a0397afdfe00c16eacdf95fa34	d030c1413942123630d6dacc61dccf110dc7160dda4ac01ea9e56e52fc645831
HG	20240502	E6	406	568168	568168	0	64296	82800	0.776522	4905202	9b9ea45e37f0ea8a9bc8457075c4c4419bbfaded200f25c307836faa6fc16e85	55734b83830d251770400bc98af7be495154ea16b7729d2f89d4269ba0ab61d9
HG	20240503	E6	401	507309	507309	0	55604	82800	0.671546	4425085	f8fa71644ed91ea0f635ab85d8d941ba625cc2dd3bf9abaeb97cf2461668608d	804c1c4834644a549920e9cc540bd1dfd4dbb1640d1e29f613e885ac71a79227
HG	20240506	E6	354	383059	383059	1	62044	82800	0.749324	3318594	205a0684cced82a00a6a4a38cb70299106538411823de095d5104b8442aca264	61b3e1c75b871243303ed5b05e70559bde32ae29aeb46a1ce044f679e37828c0
HG	20240507	E6	336	564988	564988	0	58532	82800	0.706908	4836482	02e137fd965a3b8292d6d1dfd839577b25d7ef54b587266d9af1a03d122a5bd9	35cd90647feedf54356dffa2ffda9ba09ef6c4506fa77ba841abb237f5fd727a
HG	20240508	E6	331	511700	511700	0	59815	82800	0.722403	4421289	528ae2244f70cb479dc955890fecd444572755f4a98e8e13d4a8e854423b61a9	4dee81d3a6008a096e6fd12162bda18622a2ed3300db196158eb88e7c07c307d
HG	20240509	E6	263	502371	502371	0	54956	82800	0.663720	4336841	f03d76fecfd7d35fbce56adc4f936efd37e51b017be3dbdec968aca0d2fc214b	d6bb7078569d18746b4f5ce01dfea746822773e6b24804136bf34d8d9e9aba08
HG	20240510	E6	470	767158	767158	0	63025	82800	0.761171	6561087	d842599c9dbedd4a56a0cdbc58724f1b9319c93107d1d4e6dbf4affe2107bf3d	cdbfce8ed99e1f13fd88543b7d226d09dfff20ef86b49398dc5f00574ea9deee
HG	20240513	E6	415	574815	574815	0	66919	82800	0.808200	4941475	55c8399e3111fedd5b3f1c1735e3cee82753b438597e9d9e13105a258f50e27c	1d5638e320b204869b808d99a160625c518d1dd57b34fa48db9d5a01bc365f91
HG	20240514	E6	873	946067	946067	1	72737	82800	0.878466	8041468	54249a9cb43d14e2feba243508861eeea9702aa3ad6091ba279ec42f6449728f	bb8cc41ab340771a432e74f2fb5df070677f4be32ee68257d34360c6ed5de658
HG	20240515	E6	1326	613966	613966	0	76395	82800	0.922645	5290461	8efb75a28d3bb94974cf37a02440b06883f4c545c074fbad7e59b03b507f666d	561ab3615907e202669aa6e17c79bd9389025af6c69074b69e029be78e2233e8
HG	20240516	E6	703	494681	494681	0	70208	82800	0.847923	4202362	5ce67a2699421776264ad9f84015e58dd3a709363475c5ffa2c51023d54e17d5	788f6ca69ef2fdad21875e173df960061aa946bef5fbfb383e30f37d84d7d02a
HG	20240517	E6	515	465091	465091	0	68019	82800	0.821486	3945375	9ade416b5c4d72c6b2f5565748bba07195c47b618dfa55514ec2bc613e71c101	8794839e6342670ef3c555b38a488597321e05578aa6e845092018ea1139c977
HG	20240520	E6	932	571741	571741	0	77122	82800	0.931425	4862248	b9a21db1e4ae5449570e7782287515d0a416582e13f8973ab9cd6d2fa1bab9ea	96cdb61650d7d93d28e9678da5b2126ec78be108445ed89fc45b0e1d24a2f4ce
HG	20240521	E6	621	590167	590167	0	69452	82800	0.838792	4988056	5ff18dd7379fdc20857a72e3d3971a2646ba28d34d08a0b16d009523e5c6c146	9c1b9c4def48674680717f92a164448c9f8a2cf9754207c91f8c76f4ba7479a9
HG	20240522	E6	568	544174	544174	0	72422	82800	0.874662	4647220	19d988b4915238a2f28d1b945c98affd0562b89934d66aa3d79b3383a7dca72e	d49d8d77e97ed9c9d13b3fbb448b3f0f18a325ea5bd97a1813a12eb4ce0c9cf1
HG	20240523	E6	480	532393	532393	0	71527	82800	0.863853	4528504	7d515b266bbaa3b1e822fabc15f1f9327902f1884f5585ef168d06901125dc8f	bd05a7bf53162e49649b3ace08fbc235b5b216ead88f299cd49d2bb56355e2de
HG	20240524	E6	282	312325	312325	0	60754	82800	0.733744	2662284	3564b2299ff171b6ed2db5c1536a2d6c1bf8dfa82b097d6d1b5c143c981f731c	aa40d7b631a34718ba1bcb649d97e58d7823f7df048a8ac86b09bd296aa993d0
HG	20240527	E6	162	135485	135485	1	42863	82800	0.517669	1164912	f066f12f1af26f62d34ecbc32a77189c825966a64f0d2b4d26e35d300f7dfd00	1bd27443d4917e0c63c591e552100eb7b30ef78978b325d3b301e6901981f562
HG	20240528	E6	352	386864	386864	1	67987	82800	0.821099	3303583	4d2b04bf94f01f490f901a11feed8945d3c9e07090afa4090f0c84534567bbb4	88be00241accf1f8298822eded03580830144ec0c69918bef0d89bd0073ee3d0
HG	20240529	E6	343	393496	393496	0	62089	82800	0.749867	3353131	c2cd8fd86032a117cf6bb645d25d8019e8268f49476eaeb7c2d9c45bad97daf5	ebf66573d61938d90b5ca13cdaf2f3436ef13759613eea534a902468e6849efb
